REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHLP1-220
PATNUM:,4091
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19990429
LOWFRQ:,21200
HGHFRQ:,23600
GUNITS:,DBI/DBR
LWGAIN:,34.4
MDGAIN:,34.9
HGGAIN:,35.4
AZWIDT:,2.80
ELWIDT:,2.80
ATVSWR:,1.30
FRTOBA:,61.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,41
-180.0,-61.0,
-100.0,-61.0,
-80.0,-49.0,
-50.0,-36.0,
-20.0,-30.0,
-15.0,-27.5,
-12.0,-25.5,
-10.0,-25.5,
-5.6,-18.4,
-5.0,-18.4,
-4.5,-10.0,
-2.1,-10.0,
-2.0,-8.0,
-1.7,-6.1,
-1.5,-4.5,
-1.3,-3.0,
-0.9,-1.4,
-0.7,-0.8,
-0.5,-0.5,
-0.3,-0.1,
0.0,0.0,
0.3,-0.1,
0.5,-0.5,
0.7,-0.8,
0.9,-1.4,
1.3,-3.0,
1.5,-4.5,
1.7,-6.1,
2.0,-8.0,
2.1,-10.0,
4.5,-10.0,
5.0,-18.4,
5.6,-18.4,
10.0,-25.5,
12.0,-25.5,
15.0,-27.5,
20.0,-30.0,
50.0,-36.0,
80.0,-49.0,
100.0,-61.0,
180.0,-61.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.0,-66.0,
-85.0,-66.0,
-60.0,-55.0,
-30.0,-50.0,
-15.0,-45.0,
-10.0,-40.5,
-5.0,-40.5,
-3.0,-30.0,
0.0,-30.0,
3.0,-30.0,
5.0,-40.5,
10.0,-40.5,
15.0,-45.0,
30.0,-50.0,
60.0,-55.0,
85.0,-66.0,
180.0,-66.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.0,-61.0,
-90.0,-61.0,
-54.0,-40.0,
-20.0,-35.0,
-15.0,-27.5,
-12.0,-25.5,
-10.0,-25.5,
-5.6,-18.4,
-5.0,-18.4,
-4.5,-10.0,
-2.1,-10.0,
-2.0,-8.0,
-1.7,-6.1,
-1.5,-4.5,
-1.3,-3.0,
-0.9,-1.4,
-0.7,-0.8,
-0.5,-0.5,
-0.3,-0.1,
0.0,0.0,
0.3,-0.1,
0.5,-0.5,
0.7,-0.8,
0.9,-1.4,
1.3,-3.0,
1.5,-4.5,
1.7,-6.1,
2.0,-8.0,
2.1,-10.0,
4.5,-10.0,
5.0,-18.4,
5.6,-18.4,
10.0,-25.5,
12.0,-25.5,
15.0,-27.5,
20.0,-35.0,
54.0,-40.0,
90.0,-61.0,
180.0,-61.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,17
-180.0,-66.0,
-85.0,-66.0,
-60.0,-54.0,
-30.0,-48.0,
-15.0,-45.0,
-10.0,-40.5,
-5.0,-40.5,
-3.0,-30.0,
0.0,-30.0,
3.0,-30.0,
5.0,-40.5,
10.0,-40.5,
15.0,-45.0,
30.0,-48.0,
60.0,-54.0,
85.0,-66.0,
180.0,-66.0,
ENDFIL:,EOF
