REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL15-59
PATNUM:,2611D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19740528
LOWFRQ:,5925
HGHFRQ:,6425
GUNITS:,DBI/DBR
LWGAIN:,46.3
MDGAIN:,46.7
HGGAIN:,47.7
AZWIDT:,0.80
ELWIDT:,0.80
ATVSWR:,1.06
FRTOBA:,53.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,27
-180.00,-53.00,
-175.00,-53.00,
-175.00,-60.00,
-120.00,-60.00,
-104.50,-47.00,
-90.00,-47.00,
-85.00,-48.00,
-30.00,-48.00,
-15.00,-43.00,
-3.00,-23.00,
-1.30,-23.00,
-1.00,-10.00,
-0.50,-1.90,
0.00,0.00,
0.50,-1.90,
1.00,-10.00,
1.30,-23.00,
3.00,-23.00,
15.00,-43.00,
30.00,-48.00,
85.00,-48.00,
90.00,-47.00,
104.50,-47.00,
120.00,-60.00,
175.00,-60.00,
175.00,-53.00,
180.00,-53.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,19
-180.00,-61.00,
-176.00,-61.00,
-176.00,-64.00,
-115.00,-64.00,
-100.00,-56.00,
-10.60,-56.00,
-7.10,-40.00,
-4.00,-40.00,
-3.00,-30.00,
0.00,-30.00,
3.00,-30.00,
4.00,-40.00,
7.10,-40.00,
10.60,-56.00,
100.00,-56.00,
115.00,-64.00,
176.00,-64.00,
176.00,-61.00,
180.00,-61.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,31
-180.00,-53.00,
-176.00,-53.00,
-176.00,-60.00,
-120.00,-60.00,
-103.00,-46.00,
-90.00,-46.00,
-85.00,-47.00,
-30.00,-47.00,
-18.00,-39.00,
-15.00,-39.00,
-8.10,-26.10,
-3.00,-23.00,
-1.30,-23.00,
-1.00,-10.00,
-0.50,-1.90,
0.00,0.00,
0.50,-1.90,
1.00,-10.00,
1.30,-23.00,
3.00,-23.00,
8.10,-26.10,
15.00,-39.00,
18.00,-39.00,
30.00,-47.00,
85.00,-47.00,
90.00,-46.00,
103.00,-46.00,
120.00,-60.00,
176.00,-60.00,
176.00,-53.00,
180.00,-53.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.00,-61.00,
-176.00,-61.00,
-176.00,-64.00,
-115.00,-64.00,
-100.00,-56.00,
-24.00,-56.00,
-15.00,-54.00,
-11.00,-52.10,
-8.90,-45.00,
-6.20,-45.00,
-3.00,-30.00,
0.00,-30.00,
3.00,-30.00,
6.20,-45.00,
8.90,-45.00,
11.00,-52.10,
15.00,-54.00,
24.00,-56.00,
100.00,-56.00,
115.00,-64.00,
176.00,-64.00,
176.00,-61.00,
180.00,-61.00,
ENDFIL:,EOF
