REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,KP8F-23
PATNUM:,4126B
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19921216
LOWFRQ:,2300
HGHFRQ:,2500
GUNITS:,DBI/DBR
LWGAIN:,32.6
MDGAIN:,32.9
HGGAIN:,33.1
AZWIDT:,3.40
ELWIDT:,3.40
ATVSWR:,1.08
FRTOBA:,35.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,35
-180.00,-36.00,
-117.00,-36.00,
-103.00,-31.50,
-45.00,-31.50,
-40.00,-29.00,
-15.00,-29.00,
-14.50,-29.00,
-11.50,-21.00,
-7.20,-21.00,
-5.70,-16.00,
-4.20,-16.00,
-3.20,-9.00,
-2.20,-3.90,
-1.50,-2.00,
-1.10,-0.90,
-0.60,-0.20,
-0.20,0.00,
0.00,0.00,
0.20,0.00,
0.60,-0.20,
1.10,-0.90,
1.50,-2.00,
2.20,-3.90,
3.20,-9.00,
4.20,-16.00,
5.70,-16.00,
7.20,-21.00,
11.50,-21.00,
14.50,-29.00,
15.00,-29.00,
40.00,-29.00,
45.00,-31.50,
103.00,-31.50,
117.00,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-46.00,
-152.00,-46.00,
-137.00,-41.00,
-40.00,-41.00,
-35.00,-39.00,
-15.00,-39.00,
-6.00,-39.00,
-4.00,-30.00,
0.00,-30.00,
4.00,-30.00,
6.00,-39.00,
15.00,-39.00,
35.00,-39.00,
40.00,-41.00,
137.00,-41.00,
152.00,-46.00,
180.00,-46.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-36.00,
-115.00,-36.00,
-100.00,-31.00,
-45.00,-31.00,
-37.00,-26.00,
-15.00,-26.00,
-13.00,-26.00,
-11.00,-19.00,
-7.50,-19.00,
-6.00,-13.00,
-4.00,-13.00,
-3.30,-10.00,
-2.10,-3.90,
-1.60,-2.30,
-1.10,-0.90,
-0.60,-0.20,
-0.20,0.00,
0.00,0.00,
0.20,0.00,
0.60,-0.20,
1.10,-0.90,
1.60,-2.30,
2.10,-3.90,
3.30,-10.00,
4.00,-13.00,
6.00,-13.00,
7.50,-19.00,
11.00,-19.00,
13.00,-26.00,
15.00,-26.00,
37.00,-26.00,
45.00,-31.00,
100.00,-31.00,
115.00,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,17
-180.00,-46.00,
-152.00,-46.00,
-137.00,-41.00,
-40.00,-41.00,
-35.00,-39.00,
-15.00,-39.00,
-6.00,-39.00,
-4.00,-30.00,
0.00,-30.00,
4.00,-30.00,
6.00,-39.00,
15.00,-39.00,
35.00,-39.00,
40.00,-41.00,
137.00,-41.00,
152.00,-46.00,
180.00,-46.00,
ENDFIL:,EOF
