REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHPX6A-142
PATNUM:,4201
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960423
LOWFRQ:,14250
HGHFRQ:,15350
GUNITS:,DBI/DBR
LWGAIN:,45.5
MDGAIN:,45.8
HGGAIN:,46.1
AZWIDT:,0.80
ELWIDT:,0.80
ATVSWR:,1.25
FRTOBA:,67.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,49
-180.0,-67.0,
-87.0,-67.0,
-60.0,-49.0,
-18.0,-49.0,
-15.0,-44.0,
-8.1,-38.0,
-3.5,-30.0,
-2.0,-26.0,
-1.5,-21.0,
-1.1,-20.0,
-1.0,-18.0,
-1.0,-16.0,
-0.9,-13.4,
-0.8,-11.7,
-0.8,-9.6,
-0.7,-7.9,
-0.6,-6.4,
-0.6,-5.1,
-0.5,-3.9,
-0.4,-2.7,
-0.3,-1.9,
-0.3,-1.1,
-0.2,-0.4,
-0.1,-0.1,
0.0,0.0,
0.1,-0.1,
0.2,-0.4,
0.3,-1.1,
0.3,-1.9,
0.4,-2.7,
0.5,-3.9,
0.6,-5.1,
0.6,-6.4,
0.7,-7.9,
0.8,-9.6,
0.8,-11.7,
0.9,-13.4,
1.0,-16.0,
1.0,-18.0,
1.1,-20.0,
1.5,-21.0,
2.0,-26.0,
3.5,-30.0,
8.1,-38.0,
15.0,-44.0,
18.0,-49.0,
60.0,-49.0,
87.0,-67.0,
180.0,-67.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.0,-70.0,
-74.1,-70.0,
-60.0,-66.0,
-34.5,-64.0,
-27.0,-56.0,
-15.0,-56.0,
-7.0,-52.0,
-6.0,-46.0,
-2.0,-45.0,
-0.5,-32.0,
0.0,-32.0,
0.5,-32.0,
2.0,-45.0,
6.0,-46.0,
7.0,-52.0,
15.0,-56.0,
27.0,-56.0,
34.5,-64.0,
60.0,-66.0,
74.1,-70.0,
180.0,-70.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.0,-70.0,
-80.0,-70.0,
-75.0,-64.0,
-62.0,-64.0,
-57.0,-57.0,
-38.0,-48.0,
-22.0,-48.0,
-18.0,-38.0,
-15.0,-38.0,
-9.0,-38.0,
-7.0,-34.0,
-2.4,-30.0,
-1.8,-22.0,
-1.1,-20.0,
-1.0,-18.0,
-1.0,-15.1,
-0.9,-12.0,
-0.8,-9.6,
-0.7,-7.6,
-0.6,-5.6,
-0.5,-3.8,
-0.4,-2.2,
-0.3,-1.3,
-0.2,-0.6,
-0.1,-0.1,
0.0,0.0,
0.1,-0.1,
0.2,-0.6,
0.3,-1.3,
0.4,-2.2,
0.5,-3.8,
0.6,-5.6,
0.7,-7.6,
0.8,-9.6,
0.9,-12.0,
1.0,-15.1,
1.0,-18.0,
1.1,-20.0,
1.8,-22.0,
2.4,-30.0,
7.0,-34.0,
9.0,-38.0,
15.0,-38.0,
18.0,-38.0,
22.0,-48.0,
38.0,-48.0,
57.0,-57.0,
62.0,-64.0,
75.0,-64.0,
80.0,-70.0,
180.0,-70.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.0,-70.0,
-78.0,-70.0,
-75.0,-65.0,
-60.0,-58.0,
-30.0,-56.0,
-24.0,-56.0,
-15.0,-50.0,
-8.0,-42.0,
-2.0,-42.0,
-0.5,-32.0,
0.0,-32.0,
0.5,-32.0,
2.0,-42.0,
8.0,-42.0,
15.0,-50.0,
24.0,-56.0,
30.0,-56.0,
60.0,-58.0,
75.0,-65.0,
78.0,-70.0,
180.0,-70.0,
ENDFIL:,EOF
