REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,FP8-64
PATNUM:,6119
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19771129
LOWFRQ:,6425
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,41.1
MDGAIN:,41.5
HGGAIN:,41.8
AZWIDT:,1.30
ELWIDT:,1.30
ATVSWR:,1.06
FRTOBA:,64.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,43
-180.00,-64.00,
-110.00,-64.00,
-105.00,-62.00,
-85.00,-47.00,
-40.00,-45.00,
-27.50,-45.00,
-27.50,-43.00,
-20.00,-43.00,
-17.50,-42.00,
-17.50,-36.00,
-15.00,-36.00,
-14.40,-36.00,
-12.00,-34.00,
-10.00,-33.10,
-6.40,-32.00,
-5.00,-28.00,
-3.50,-26.00,
-1.90,-18.00,
-1.50,-8.00,
-1.00,-2.80,
-0.50,-1.00,
0.00,0.00,
0.50,-1.00,
1.00,-2.80,
1.50,-8.00,
1.90,-18.00,
3.50,-26.00,
5.00,-28.00,
6.40,-32.00,
10.00,-33.10,
12.00,-34.00,
14.40,-36.00,
15.00,-36.00,
17.50,-36.00,
17.50,-42.00,
20.00,-43.00,
27.50,-43.00,
27.50,-45.00,
40.00,-45.00,
85.00,-47.00,
105.00,-62.00,
110.00,-64.00,
180.00,-64.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-65.00,
-85.00,-65.00,
-55.00,-57.00,
-20.00,-56.00,
-15.00,-49.00,
-13.00,-45.00,
-11.50,-45.00,
-10.20,-43.00,
-4.50,-43.00,
-2.50,-35.00,
-2.20,-30.00,
0.00,-30.00,
2.20,-30.00,
2.50,-35.00,
4.50,-43.00,
10.20,-43.00,
11.50,-45.00,
13.00,-45.00,
15.00,-49.00,
20.00,-56.00,
55.00,-57.00,
85.00,-65.00,
180.00,-65.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,43
-180.00,-64.00,
-110.00,-64.00,
-105.00,-62.00,
-85.00,-47.00,
-40.00,-45.00,
-27.50,-45.00,
-27.50,-43.00,
-20.00,-43.00,
-17.50,-42.00,
-17.50,-36.00,
-15.00,-36.00,
-14.40,-36.00,
-12.00,-34.00,
-10.00,-33.10,
-6.40,-32.00,
-5.00,-28.00,
-3.50,-26.00,
-1.90,-18.00,
-1.50,-8.00,
-1.00,-2.80,
-0.50,-1.00,
0.00,0.00,
0.50,-1.00,
1.00,-2.80,
1.50,-8.00,
1.90,-18.00,
3.50,-26.00,
5.00,-28.00,
6.40,-32.00,
10.00,-33.10,
12.00,-34.00,
14.40,-36.00,
15.00,-36.00,
17.50,-36.00,
17.50,-42.00,
20.00,-43.00,
27.50,-43.00,
27.50,-45.00,
40.00,-45.00,
85.00,-47.00,
105.00,-62.00,
110.00,-64.00,
180.00,-64.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.00,-65.00,
-85.00,-65.00,
-55.00,-57.00,
-20.00,-56.00,
-15.00,-49.00,
-13.00,-45.00,
-11.50,-45.00,
-10.20,-43.00,
-4.50,-43.00,
-2.50,-35.00,
-2.20,-30.00,
0.00,-30.00,
2.20,-30.00,
2.50,-35.00,
4.50,-43.00,
10.20,-43.00,
11.50,-45.00,
13.00,-45.00,
15.00,-49.00,
20.00,-56.00,
55.00,-57.00,
85.00,-65.00,
180.00,-65.00,
ENDFIL:,EOF
