REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,KP13F-335
PATNUM:,2952C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960708
LOWFRQ:,335
HGHFRQ:,365
GUNITS:,DBI/DBR
LWGAIN:,20.1
MDGAIN:,20.1
HGGAIN:,20.4
AZWIDT:,13.50
ELWIDT:,15.20
ATVSWR:,1.30
FRTOBA:,23.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,43
-180.00,-21.00,
-170.00,-21.00,
-155.00,-25.00,
-76.00,-25.00,
-50.00,-24.00,
-35.00,-17.00,
-23.00,-17.00,
-21.00,-16.00,
-18.40,-13.55,
-16.00,-10.85,
-14.00,-8.60,
-12.00,-6.00,
-10.00,-4.15,
-9.00,-3.55,
-8.00,-2.70,
-7.00,-2.00,
-6.00,-1.40,
-4.90,-1.00,
-4.00,-0.60,
-3.00,-0.30,
-2.00,-0.10,
0.00,-0.00,
2.00,-0.10,
3.00,-0.30,
4.00,-0.60,
4.90,-1.00,
6.00,-1.40,
7.00,-2.00,
8.00,-2.70,
9.00,-3.55,
10.00,-4.15,
12.00,-6.00,
14.00,-8.60,
16.00,-10.85,
18.40,-13.55,
21.00,-16.00,
23.00,-17.00,
35.00,-17.00,
50.00,-24.00,
76.00,-25.00,
155.00,-25.00,
170.00,-21.00,
180.00,-21.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,7
-180.00,-32.00,
-140.00,-32.00,
-125.00,-29.00,
0.00,-29.00,
125.00,-29.00,
140.00,-32.00,
180.00,-32.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.00,-21.00,
-175.00,-21.00,
-170.00,-23.00,
-130.00,-23.00,
-90.00,-15.00,
-25.00,-15.00,
-22.00,-14.00,
-14.30,-14.00,
-13.45,-12.00,
-12.15,-9.75,
-11.40,-8.45,
-10.60,-7.05,
-9.80,-6.05,
-9.25,-5.45,
-8.50,-4.50,
-7.50,-3.25,
-6.30,-2.25,
-5.45,-1.55,
-4.85,-1.25,
-4.00,-0.75,
-3.40,-0.50,
-2.60,-0.35,
-1.95,-0.20,
-1.50,-0.15,
-0.95,-0.05,
0.00,-0.00,
0.95,-0.05,
1.50,-0.15,
1.95,-0.20,
2.60,-0.35,
3.40,-0.50,
4.00,-0.75,
4.85,-1.25,
5.45,-1.55,
6.30,-2.25,
7.50,-3.25,
8.50,-4.50,
9.25,-5.45,
9.80,-6.05,
10.60,-7.05,
11.40,-8.45,
12.15,-9.75,
13.45,-12.00,
14.30,-14.00,
22.00,-14.00,
25.00,-15.00,
90.00,-15.00,
130.00,-23.00,
170.00,-23.00,
175.00,-21.00,
180.00,-21.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,3
-180.00,-21.00,
0.00,-21.00,
180.00,-21.00,
ENDFIL:,EOF
