REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UMX10-4456
PATNUM:,4146
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19930720
LOWFRQ:,4400
HGHFRQ:,5000
GUNITS:,DBI/DBR
LWGAIN:,39.7
MDGAIN:,40.2
HGGAIN:,40.8
AZWIDT:,1.60
ELWIDT:,1.60
ATVSWR:,1.15
FRTOBA:,75.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,47
-180.00,-75.00,
-95.00,-75.00,
-75.00,-72.00,
-65.00,-60.00,
-40.00,-54.00,
-35.00,-42.00,
-25.00,-37.00,
-15.00,-37.00,
-13.00,-27.00,
-10.00,-24.00,
-8.00,-24.00,
-7.00,-22.00,
-4.00,-22.00,
-2.80,-18.00,
-2.20,-18.00,
-1.94,-14.00,
-1.64,-10.00,
-1.47,-8.00,
-1.27,-6.00,
-1.04,-4.00,
-0.73,-2.00,
-0.64,-1.50,
-0.52,-1.00,
-0.37,-0.50,
0.00,0.00,
0.37,-0.50,
0.52,-1.00,
0.64,-1.50,
0.73,-2.00,
1.04,-4.00,
1.27,-6.00,
1.47,-8.00,
1.64,-10.00,
1.94,-14.00,
2.20,-18.00,
2.80,-18.00,
3.50,-25.00,
6.50,-25.00,
9.00,-34.00,
13.00,-37.00,
15.00,-42.00,
25.00,-46.00,
35.00,-46.00,
55.00,-56.00,
65.00,-56.00,
80.00,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,16
-180.00,-77.00,
-95.00,-77.00,
-65.00,-63.00,
-15.00,-59.00,
-10.00,-59.00,
-5.00,-53.00,
-1.50,-35.00,
0.00,-35.00,
1.50,-35.00,
5.00,-53.00,
10.00,-56.00,
15.00,-62.00,
40.00,-64.00,
65.00,-69.00,
90.00,-77.00,
180.00,-77.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,45
-180.00,-75.00,
-95.00,-75.00,
-80.00,-63.00,
-65.00,-63.00,
-55.00,-50.00,
-40.00,-49.00,
-30.00,-38.00,
-15.00,-34.00,
-12.50,-34.00,
-10.00,-27.00,
-6.50,-27.00,
-3.50,-23.00,
-2.26,-19.00,
-2.01,-15.00,
-1.72,-11.00,
-1.64,-10.00,
-1.47,-8.00,
-1.27,-6.00,
-1.04,-4.00,
-0.73,-2.00,
-0.64,-1.50,
-0.52,-1.00,
-0.37,-0.50,
0.00,0.00,
0.37,-0.50,
0.52,-1.00,
0.64,-1.50,
0.73,-2.00,
1.04,-4.00,
1.27,-6.00,
1.47,-8.00,
1.64,-10.00,
1.94,-14.00,
2.20,-18.00,
2.50,-20.00,
3.00,-26.00,
6.00,-26.00,
7.00,-30.00,
10.50,-30.00,
12.00,-35.00,
15.00,-35.00,
40.00,-52.00,
75.00,-59.00,
95.00,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,20
-180.00,-77.00,
-95.00,-77.00,
-80.00,-75.00,
-50.00,-60.00,
-15.00,-53.00,
-7.00,-53.00,
-5.00,-45.00,
-4.00,-45.00,
-1.50,-35.00,
0.00,-35.00,
1.50,-35.00,
5.00,-51.00,
7.00,-52.00,
8.50,-57.00,
10.00,-57.00,
15.00,-61.00,
45.00,-64.00,
60.00,-72.00,
95.00,-77.00,
180.00,-77.00,
ENDFIL:,EOF
