REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHP2.5-240
PATNUM:,4087A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001031
LOWFRQ:,24250
HGHFRQ:,26500
GUNITS:,DBI/DBR
LWGAIN:,43.2
MDGAIN:,43.6
HGGAIN:,44.0
AZWIDT:,1.10
ELWIDT:,1.10
ATVSWR:,1.20
FRTOBA:,70.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,45
-180.00,-70.00,
-90.00,-70.00,
-51.00,-45.00,
-45.00,-44.00,
-30.00,-42.00,
-22.50,-40.00,
-15.00,-40.00,
-13.00,-40.00,
-9.00,-30.00,
-6.00,-30.00,
-5.00,-28.00,
-2.00,-20.00,
-1.20,-20.00,
-1.20,-15.90,
-1.00,-11.80,
-0.90,-9.10,
-0.80,-7.10,
-0.70,-5.00,
-0.60,-3.00,
-0.40,-1.80,
-0.30,-0.90,
-0.20,-0.20,
-0.00,-0.00,
0.20,-0.20,
0.30,-0.90,
0.40,-1.80,
0.60,-3.00,
0.70,-5.00,
0.80,-7.10,
0.90,-9.10,
1.00,-11.80,
1.20,-15.90,
1.20,-20.00,
2.00,-20.00,
5.00,-28.00,
6.00,-30.00,
9.00,-30.00,
13.00,-40.00,
15.00,-40.00,
22.50,-40.00,
30.00,-42.00,
45.00,-44.00,
51.00,-45.00,
90.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-71.00,
-75.00,-71.00,
-65.00,-66.00,
-35.00,-57.50,
-26.50,-53.00,
-15.00,-52.00,
-8.90,-50.90,
-7.00,-47.00,
-5.00,-47.00,
-3.00,-42.00,
-1.50,-32.00,
-0.00,-32.00,
1.50,-32.00,
3.00,-42.00,
5.00,-47.00,
7.00,-47.00,
8.90,-50.90,
15.00,-52.00,
26.50,-53.00,
35.00,-57.50,
65.00,-66.00,
75.00,-71.00,
180.00,-71.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-72.00,
-85.50,-72.00,
-50.00,-45.00,
-25.00,-44.00,
-15.00,-40.00,
-12.00,-32.00,
-5.00,-30.00,
-3.00,-24.00,
-1.35,-24.00,
-1.20,-20.00,
-1.20,-15.90,
-1.00,-11.80,
-0.90,-9.10,
-0.80,-7.10,
-0.70,-5.00,
-0.60,-3.00,
-0.40,-1.80,
-0.30,-0.90,
-0.20,-0.20,
-0.00,-0.00,
0.20,-0.20,
0.30,-0.90,
0.40,-1.80,
0.60,-3.00,
0.70,-5.00,
0.80,-7.10,
0.90,-9.10,
1.00,-11.80,
1.20,-15.90,
1.20,-20.00,
1.35,-24.00,
3.00,-24.00,
5.00,-30.00,
12.00,-32.00,
15.00,-40.00,
25.00,-44.00,
50.00,-45.00,
85.50,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-72.00,
-80.00,-72.00,
-61.00,-65.00,
-40.00,-64.00,
-25.00,-62.00,
-15.00,-56.00,
-12.00,-48.00,
-2.50,-48.00,
-1.50,-32.00,
-0.00,-32.00,
1.50,-32.00,
2.50,-48.00,
12.00,-48.00,
15.00,-56.00,
25.00,-62.00,
40.00,-64.00,
61.00,-65.00,
80.00,-72.00,
180.00,-72.00,
ENDFIL:,EOF
