REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PXL10-107
PATNUM:,3187C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19711206
LOWFRQ:,10700
HGHFRQ:,11700
GUNITS:,DBI/DBR
LWGAIN:,47.9
MDGAIN:,48.3
HGGAIN:,48.6
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.06
FRTOBA:,52.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-52.00,
-176.00,-52.00,
-173.10,-59.00,
-173.00,-60.00,
-110.00,-60.00,
-99.00,-50.00,
-62.00,-50.00,
-60.50,-49.10,
-45.00,-47.00,
-20.00,-47.00,
-15.00,-41.30,
-9.90,-33.00,
-3.10,-29.00,
-3.00,-28.00,
-2.30,-21.00,
-2.10,-20.00,
-1.00,-20.00,
-0.50,-5.00,
0.00,0.00,
0.50,-5.00,
1.00,-20.00,
2.10,-20.00,
2.30,-21.00,
3.00,-28.00,
3.10,-29.00,
9.90,-33.00,
15.00,-41.30,
20.00,-47.00,
45.00,-47.00,
60.50,-49.10,
62.00,-50.00,
99.00,-50.00,
110.00,-60.00,
173.00,-60.00,
173.10,-59.00,
176.00,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,15
-180.00,-65.00,
-20.00,-65.00,
-15.00,-63.00,
-10.00,-55.00,
-3.20,-50.00,
-1.50,-35.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
1.50,-35.00,
3.20,-50.00,
10.00,-55.00,
15.00,-63.00,
20.00,-65.00,
180.00,-65.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,33
-180.00,-52.00,
-176.00,-52.00,
-173.10,-59.00,
-116.50,-59.00,
-106.00,-51.00,
-45.00,-51.00,
-45.00,-49.00,
-22.50,-49.00,
-20.00,-47.00,
-15.00,-41.30,
-9.90,-33.00,
-7.00,-28.00,
-3.00,-28.00,
-2.30,-21.00,
-1.00,-21.00,
-0.50,-5.00,
0.00,0.00,
0.50,-5.00,
1.00,-21.00,
2.30,-21.00,
3.00,-28.00,
7.00,-28.00,
9.90,-33.00,
15.00,-41.30,
20.00,-47.00,
22.50,-49.00,
45.00,-49.00,
45.00,-51.00,
106.00,-51.00,
116.50,-59.00,
173.10,-59.00,
176.00,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-65.00,
-20.00,-65.00,
-15.00,-63.00,
-10.00,-52.00,
-5.00,-45.00,
-2.00,-35.00,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
2.00,-35.00,
5.00,-45.00,
10.00,-52.00,
15.00,-63.00,
20.00,-65.00,
180.00,-65.00,
ENDFIL:,EOF
