REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PX6-122
PATNUM:,3213C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19750528
LOWFRQ:,12200
HGHFRQ:,12700
GUNITS:,DBI/DBR
LWGAIN:,44.6
MDGAIN:,44.8
HGGAIN:,45.0
AZWIDT:,0.90
ELWIDT:,0.90
ATVSWR:,1.10
FRTOBA:,51.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,35
-180.00,-51.00,
-175.00,-51.00,
-170.00,-60.00,
-124.50,-60.00,
-122.00,-57.00,
-110.00,-45.00,
-95.00,-45.00,
-90.00,-50.00,
-70.00,-50.00,
-44.50,-45.00,
-30.00,-45.00,
-30.00,-42.00,
-15.00,-40.00,
-10.80,-39.00,
-1.50,-21.00,
-1.00,-10.00,
0.00,-0.90,
0.00,0.00,
0.00,-0.90,
1.00,-10.00,
1.50,-21.00,
10.80,-39.00,
15.00,-40.00,
30.00,-42.00,
30.00,-45.00,
44.50,-45.00,
70.00,-50.00,
90.00,-50.00,
95.00,-45.00,
110.00,-45.00,
122.00,-57.00,
124.50,-60.00,
170.00,-60.00,
175.00,-51.00,
180.00,-51.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-51.00,
-175.00,-51.00,
-170.00,-60.00,
-124.50,-60.00,
-122.00,-57.00,
-29.00,-57.00,
-15.00,-53.00,
-10.00,-52.00,
-6.00,-44.00,
-3.00,-44.00,
-0.60,-25.00,
0.00,-25.00,
0.60,-25.00,
3.00,-44.00,
6.00,-44.00,
10.00,-52.00,
15.00,-53.00,
29.00,-57.00,
122.00,-57.00,
124.50,-60.00,
170.00,-60.00,
175.00,-51.00,
180.00,-51.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,31
-180.00,-51.00,
-175.00,-51.00,
-170.00,-60.00,
-124.50,-60.00,
-122.00,-57.00,
-110.00,-45.00,
-95.00,-45.00,
-90.00,-50.00,
-35.00,-50.00,
-15.00,-40.00,
-8.00,-36.10,
-2.00,-18.00,
-1.30,-18.00,
-1.00,-10.00,
0.00,-0.90,
0.00,0.00,
0.00,-0.90,
1.00,-10.00,
1.30,-18.00,
2.00,-18.00,
8.00,-36.10,
15.00,-40.00,
35.00,-50.00,
90.00,-50.00,
95.00,-45.00,
110.00,-45.00,
122.00,-57.00,
124.50,-60.00,
170.00,-60.00,
175.00,-51.00,
180.00,-51.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-51.00,
-175.00,-51.00,
-170.00,-60.00,
-124.50,-60.00,
-122.00,-57.00,
-29.00,-57.00,
-15.00,-52.00,
-7.00,-44.00,
-0.60,-25.00,
0.00,-25.00,
0.60,-25.00,
7.00,-44.00,
15.00,-52.00,
29.00,-57.00,
122.00,-57.00,
124.50,-60.00,
170.00,-60.00,
175.00,-51.00,
180.00,-51.00,
ENDFIL:,EOF
