REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,KPR6F-23
PATNUM:,2349
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960402
LOWFRQ:,2290
HGHFRQ:,2500
GUNITS:,DBI/DBR
LWGAIN:,30.8
MDGAIN:,31.3
HGGAIN:,31.2
AZWIDT:,4.20
ELWIDT:,4.20
ATVSWR:,1.35
FRTOBA:,35.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-36.00,
-116.40,-36.00,
-108.00,-34.00,
-49.00,-34.00,
-38.00,-28.00,
-18.00,-28.00,
-15.00,-22.00,
-10.00,-22.00,
-8.50,-16.00,
-5.42,-16.00,
-5.07,-13.70,
-4.66,-11.70,
-4.26,-9.35,
-3.67,-6.45,
-3.00,-4.00,
-2.16,-2.10,
-1.66,-0.95,
-0.99,-0.25,
0.00,-0.00,
0.99,-0.25,
1.66,-0.95,
2.16,-2.10,
3.00,-4.00,
3.67,-6.45,
4.26,-9.35,
4.66,-11.70,
5.07,-13.70,
5.42,-16.00,
8.50,-16.00,
10.00,-22.00,
15.00,-22.00,
18.00,-28.00,
38.00,-28.00,
49.00,-34.00,
108.00,-34.00,
116.40,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,11
-180.00,-40.90,
-110.10,-40.90,
-99.90,-38.00,
-9.90,-38.00,
-2.70,-30.00,
0.00,-30.00,
2.70,-30.00,
9.90,-38.00,
99.90,-38.00,
110.10,-40.90,
180.00,-40.90,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,37
-180.00,-36.00,
-149.00,-36.00,
-147.00,-33.00,
-114.00,-33.00,
-100.00,-26.60,
-18.00,-26.60,
-14.00,-20.50,
-6.50,-18.00,
-4.32,-18.00,
-4.17,-15.25,
-3.83,-11.85,
-3.54,-9.10,
-3.11,-6.70,
-2.65,-4.70,
-2.09,-2.75,
-1.79,-1.80,
-1.46,-1.00,
-0.98,-0.25,
0.00,-0.00,
0.98,-0.25,
1.46,-1.00,
1.79,-1.80,
2.09,-2.75,
2.65,-4.70,
3.11,-6.70,
3.54,-9.10,
3.83,-11.85,
4.17,-15.25,
4.32,-18.00,
6.50,-18.00,
14.00,-20.50,
18.00,-26.60,
100.00,-26.60,
114.00,-33.00,
147.00,-33.00,
149.00,-36.00,
180.00,-36.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-44.00,
-160.00,-44.00,
-150.00,-38.70,
-106.80,-38.70,
-90.00,-37.00,
-9.60,-37.00,
-5.40,-30.00,
0.00,-30.00,
5.40,-30.00,
9.60,-37.00,
90.00,-37.00,
106.80,-38.70,
150.00,-38.70,
160.00,-44.00,
180.00,-44.00,
ENDFIL:,EOF
