REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PXL12-18
PATNUM:,2290C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19810727
LOWFRQ:,1850
HGHFRQ:,1990
GUNITS:,DBI/DBR
LWGAIN:,34.5
MDGAIN:,34.7
HGGAIN:,35.2
AZWIDT:,3.00
ELWIDT:,0.00
ATVSWR:,1.10
FRTOBA:,48.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,33
-180.00,-48.00,
-120.50,-48.00,
-79.00,-39.00,
-50.00,-34.00,
-30.50,-34.00,
-20.00,-28.00,
-15.00,-27.60,
-5.00,-23.00,
-3.80,-23.00,
-3.50,-20.00,
-3.00,-14.80,
-2.50,-9.00,
-2.00,-5.00,
-1.50,-2.20,
-1.00,-0.90,
-0.50,-0.20,
0.00,0.00,
0.50,-0.20,
1.00,-0.90,
1.50,-2.20,
2.00,-5.00,
2.50,-9.00,
3.00,-14.80,
3.50,-20.00,
3.80,-23.00,
5.00,-23.00,
15.00,-27.60,
20.00,-28.00,
30.50,-34.00,
50.00,-34.00,
79.00,-39.00,
120.50,-48.00,
180.00,-48.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,15
-180.00,-50.00,
-115.00,-50.00,
-90.50,-44.30,
-20.00,-40.00,
-15.00,-38.80,
-5.00,-28.00,
-1.00,-28.00,
0.00,-31.60,
1.00,-28.00,
5.00,-28.00,
15.00,-38.80,
20.00,-40.00,
90.50,-44.30,
115.00,-50.00,
180.00,-50.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,37
-180.00,-49.00,
-120.00,-49.00,
-91.00,-37.00,
-40.00,-32.00,
-30.00,-32.00,
-18.00,-27.00,
-15.00,-26.80,
-10.50,-26.00,
-9.30,-23.00,
-6.50,-22.00,
-3.70,-22.00,
-3.50,-20.00,
-3.00,-14.80,
-2.50,-9.00,
-2.00,-5.00,
-1.50,-2.20,
-1.00,-0.90,
-0.50,-0.20,
0.00,0.00,
0.50,-0.20,
1.00,-0.90,
1.50,-2.20,
2.00,-5.00,
2.50,-9.00,
3.00,-14.80,
3.50,-20.00,
3.70,-22.00,
6.50,-22.00,
9.30,-23.00,
10.50,-26.00,
15.00,-26.80,
18.00,-27.00,
30.00,-32.00,
40.00,-32.00,
91.00,-37.00,
120.00,-49.00,
180.00,-49.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-50.00,
-115.00,-50.00,
-90.50,-44.30,
-20.00,-40.00,
-15.00,-38.80,
-5.00,-28.00,
-1.00,-28.00,
0.00,-31.60,
1.00,-28.00,
5.00,-28.00,
15.00,-38.80,
20.00,-40.00,
90.50,-44.30,
115.00,-50.00,
180.00,-50.00,
ENDFIL:,EOF
