REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX6-77
PATNUM:,1924B
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19971023
LOWFRQ:,7725
HGHFRQ:,8275
GUNITS:,DBI/DBR
LWGAIN:,40.7
MDGAIN:,41.0
HGGAIN:,41.4
AZWIDT:,1.50
ELWIDT:,1.50
ATVSWR:,1.06
FRTOBA:,67.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,59
-180.00,-75.00,
-74.62,-75.00,
-71.00,-68.00,
-63.45,-65.31,
-58.84,-58.01,
-47.19,-56.99,
-43.75,-53.12,
-34.97,-52.36,
-31.30,-48.58,
-23.46,-48.51,
-21.23,-45.76,
-15.00,-45.82,
-14.36,-43.80,
-11.55,-41.16,
-9.79,-36.85,
-8.61,-36.75,
-7.71,-31.20,
-6.32,-31.36,
-5.28,-28.80,
-3.66,-28.91,
-2.68,-22.04,
-1.87,-22.13,
-1.65,-17.12,
-1.43,-11.97,
-1.11,-7.06,
-0.90,-4.68,
-0.65,-2.06,
-0.38,-0.40,
0.00,0.00,
0.30,-0.32,
0.63,-1.75,
0.90,-4.52,
1.13,-6.98,
1.45,-12.28,
1.66,-16.80,
1.87,-22.25,
2.54,-22.26,
3.67,-28.05,
5.62,-28.05,
6.16,-31.64,
8.01,-31.61,
8.67,-35.81,
10.44,-35.90,
11.23,-40.20,
11.87,-42.60,
15.00,-43.50,
23.71,-43.50,
25.85,-48.40,
35.17,-48.70,
47.51,-52.50,
61.40,-57.90,
65.77,-61.10,
71.72,-62.70,
76.21,-67.50,
79.72,-71.90,
89.92,-72.20,
95.55,-73.40,
98.56,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,22
-180.00,-75.00,
-73.72,-75.00,
-66.91,-66.69,
-58.71,-66.49,
-49.91,-63.18,
-16.03,-63.16,
-15.00,-62.35,
-9.67,-56.87,
-5.33,-54.11,
-1.40,-40.00,
0.00,-40.00,
1.40,-40.00,
4.73,-54.35,
13.96,-59.30,
15.00,-59.50,
23.37,-59.60,
35.05,-61.40,
51.61,-61.70,
54.26,-66.00,
62.72,-66.30,
72.22,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,59
-180.00,-75.00,
-72.65,-75.00,
-65.56,-64.34,
-57.04,-59.77,
-52.43,-56.14,
-45.33,-51.45,
-31.43,-51.38,
-24.26,-50.37,
-22.30,-49.93,
-21.35,-49.98,
-18.93,-45.80,
-15.00,-45.92,
-13.28,-39.69,
-11.76,-38.73,
-10.94,-36.09,
-9.13,-35.88,
-7.90,-31.20,
-6.32,-31.23,
-5.24,-30.40,
-3.79,-29.04,
-2.79,-20.84,
-2.16,-19.80,
-1.88,-17.81,
-1.64,-12.81,
-1.30,-7.79,
-1.02,-4.68,
-0.65,-2.06,
-0.38,-0.40,
0.00,0.00,
0.30,-0.32,
0.63,-1.75,
0.90,-4.52,
1.13,-6.98,
1.45,-12.28,
1.66,-16.80,
1.87,-19.90,
2.73,-21.04,
3.97,-28.05,
5.62,-28.05,
6.41,-31.64,
8.01,-31.61,
9.10,-35.65,
10.44,-35.90,
12.09,-38.20,
15.00,-38.40,
15.42,-41.40,
19.75,-41.40,
21.08,-43.20,
27.73,-43.30,
29.56,-44.80,
33.55,-44.80,
38.74,-50.30,
49.88,-50.50,
61.89,-57.40,
78.80,-71.00,
89.42,-71.50,
95.55,-73.40,
98.56,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,22
-180.00,-75.00,
-77.75,-75.00,
-70.27,-69.31,
-59.15,-69.20,
-53.51,-62.70,
-19.83,-62.70,
-15.00,-56.74,
-10.93,-56.74,
-6.55,-54.06,
-1.40,-40.00,
0.00,-40.00,
1.40,-40.00,
5.65,-54.02,
8.72,-56.19,
10.17,-58.80,
15.00,-58.80,
45.08,-58.80,
51.35,-61.30,
54.99,-62.80,
67.94,-62.90,
76.43,-75.00,
180.00,-75.00,
ENDFIL:,EOF
