REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL10-107
PATNUM:,3200F
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19900612
LOWFRQ:,10700
HGHFRQ:,11700
GUNITS:,DBI/DBR
LWGAIN:,47.8
MDGAIN:,48.2
HGGAIN:,48.5
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.06
FRTOBA:,54.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-54.00,
-170.00,-54.00,
-170.00,-67.00,
-110.00,-67.00,
-95.00,-50.00,
-60.00,-50.00,
-55.00,-47.00,
-11.00,-47.00,
-4.50,-36.00,
-1.60,-25.00,
-1.20,-25.00,
-1.00,-20.00,
-0.90,-10.00,
-0.70,-5.00,
-0.60,-4.00,
-0.50,-2.00,
-0.30,-1.00,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.30,-1.00,
0.50,-2.00,
0.60,-4.00,
0.70,-5.00,
0.90,-10.00,
1.00,-20.00,
1.20,-25.00,
1.60,-25.00,
4.50,-36.00,
11.00,-47.00,
55.00,-47.00,
60.00,-50.00,
95.00,-50.00,
110.00,-67.00,
170.00,-67.00,
170.00,-54.00,
180.00,-54.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,25
-180.00,-67.00,
-80.00,-67.00,
-65.00,-64.00,
-50.00,-64.00,
-45.00,-63.00,
-25.00,-63.00,
-15.00,-59.00,
-10.00,-59.00,
-6.50,-55.00,
-4.00,-45.00,
-1.50,-42.00,
-1.00,-30.00,
0.00,-30.00,
1.00,-30.00,
1.50,-42.00,
4.00,-45.00,
6.50,-55.00,
10.00,-59.00,
15.00,-59.00,
25.00,-63.00,
45.00,-63.00,
50.00,-64.00,
65.00,-64.00,
80.00,-67.00,
180.00,-67.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,45
-180.00,-54.00,
-170.00,-54.00,
-170.00,-67.00,
-110.00,-67.00,
-95.00,-50.00,
-85.00,-56.00,
-60.00,-56.00,
-45.00,-50.00,
-30.00,-50.00,
-15.00,-40.00,
-8.50,-39.00,
-6.00,-32.00,
-4.50,-32.00,
-1.60,-25.00,
-1.20,-25.00,
-1.00,-20.00,
-0.90,-10.00,
-0.70,-5.00,
-0.60,-4.00,
-0.50,-2.00,
-0.30,-1.00,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.30,-1.00,
0.50,-2.00,
0.60,-4.00,
0.70,-5.00,
0.90,-10.00,
1.00,-20.00,
1.20,-25.00,
1.60,-25.00,
4.50,-32.00,
6.00,-32.00,
8.50,-39.00,
15.00,-40.00,
30.00,-50.00,
45.00,-50.00,
60.00,-56.00,
85.00,-56.00,
95.00,-50.00,
110.00,-67.00,
170.00,-67.00,
170.00,-54.00,
180.00,-54.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.00,-67.00,
-80.00,-67.00,
-65.00,-67.00,
-50.00,-64.00,
-45.00,-63.00,
-15.00,-63.00,
-12.00,-62.00,
-7.00,-49.00,
-2.80,-49.00,
-1.00,-30.00,
0.00,-30.00,
1.00,-30.00,
2.80,-49.00,
7.00,-49.00,
12.00,-62.00,
15.00,-63.00,
45.00,-63.00,
50.00,-64.00,
65.00,-67.00,
80.00,-67.00,
180.00,-67.00,
ENDFIL:,EOF
