REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX4-64
PATNUM:,LP810
FEDORN:,NA
DESCR1:,Provisional
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20020607
LOWFRQ:,6425
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,34.7
MDGAIN:,35.0
HGGAIN:,35.3
AZWIDT:,2.80
ELWIDT:,2.80
ATVSWR:,1.15
FRTOBA:,60.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,51
-180.00,-60.30,
-97.50,-60.30,
-82.50,-52.00,
-75.00,-52.00,
-60.00,-41.00,
-52.50,-41.00,
-47.50,-38.00,
-37.00,-38.00,
-32.50,-34.00,
-20.00,-34.00,
-17.50,-30.00,
-15.00,-28.00,
-11.00,-28.00,
-10.00,-24.00,
-8.00,-24.00,
-7.00,-22.00,
-6.00,-22.00,
-5.00,-18.00,
-3.18,-18.00,
-3.00,-15.50,
-2.50,-9.81,
-2.00,-5.75,
-1.50,-3.25,
-1.00,-1.42,
-0.50,-0.41,
0.00,0.00,
0.50,-0.41,
1.00,-1.42,
1.50,-3.25,
2.00,-5.75,
2.50,-9.81,
3.00,-15.50,
3.18,-18.00,
5.00,-18.00,
6.00,-22.00,
7.00,-22.00,
8.00,-24.00,
10.00,-24.00,
11.00,-28.00,
15.00,-28.00,
17.50,-30.00,
20.00,-34.00,
32.50,-34.00,
37.00,-38.00,
47.50,-38.00,
52.50,-41.00,
60.00,-41.00,
75.00,-52.00,
82.50,-52.00,
97.50,-60.30,
180.00,-60.30,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,25
-180.00,-62.00,
-80.00,-62.00,
-60.00,-56.00,
-52.50,-56.00,
-45.00,-52.00,
-37.50,-52.00,
-30.00,-47.00,
-23.00,-47.00,
-15.00,-44.00,
-10.00,-42.00,
-5.00,-42.00,
-3.00,-32.00,
0.00,-32.00,
3.00,-32.00,
5.00,-42.00,
10.00,-42.00,
15.00,-44.00,
23.00,-47.00,
30.00,-47.00,
37.50,-52.00,
45.00,-52.00,
52.50,-56.00,
60.00,-56.00,
80.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.00,-60.30,
-90.00,-60.30,
-80.00,-56.00,
-67.50,-48.00,
-64.00,-48.00,
-56.00,-42.00,
-49.00,-42.00,
-41.00,-38.00,
-34.00,-38.00,
-30.00,-36.00,
-22.50,-36.00,
-18.00,-30.00,
-15.00,-25.00,
-11.00,-25.00,
-10.00,-22.00,
-6.00,-22.00,
-5.50,-20.00,
-5.00,-18.00,
-3.25,-18.00,
-3.00,-14.75,
-2.50,-9.20,
-2.00,-5.55,
-1.50,-2.91,
-1.00,-1.22,
-0.50,-0.20,
0.00,0.00,
0.50,-0.20,
1.00,-1.22,
1.50,-2.91,
2.00,-5.55,
2.50,-9.20,
3.00,-14.75,
3.25,-18.00,
5.00,-18.00,
5.50,-20.00,
6.00,-22.00,
10.00,-22.00,
11.00,-25.00,
15.00,-25.00,
18.00,-30.00,
22.50,-36.00,
30.00,-36.00,
34.00,-38.00,
41.00,-38.00,
49.00,-42.00,
56.00,-42.00,
64.00,-48.00,
67.50,-48.00,
80.00,-56.00,
90.00,-60.30,
180.00,-60.30,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,29
-180.00,-60.30,
-90.00,-60.30,
-68.00,-56.00,
-47.50,-56.00,
-45.00,-54.00,
-37.50,-54.00,
-30.00,-48.00,
-23.00,-48.00,
-18.00,-43.00,
-15.00,-43.00,
-10.00,-43.00,
-7.00,-40.00,
-5.00,-40.00,
-3.00,-32.00,
0.00,-32.00,
3.00,-32.00,
5.00,-40.00,
7.00,-40.00,
10.00,-43.00,
15.00,-43.00,
18.00,-43.00,
23.00,-48.00,
30.00,-48.00,
37.50,-54.00,
45.00,-54.00,
47.50,-56.00,
68.00,-56.00,
90.00,-60.30,
180.00,-60.30,
ENDFIL:,EOF
