REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX10-127
PATNUM:,1258H
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19860611
LOWFRQ:,12700
HGHFRQ:,13250
GUNITS:,DBI/DBR
LWGAIN:,48.7
MDGAIN:,48.8
HGGAIN:,49.0
AZWIDT:,0.60
ELWIDT:,0.60
ATVSWR:,1.10
FRTOBA:,82.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,72
-180.00,-82.00,
-86.00,-82.00,
-80.00,-78.77,
-75.00,-75.76,
-70.00,-67.62,
-65.00,-66.54,
-50.01,-66.54,
-50.00,-66.54,
-45.00,-64.38,
-40.00,-61.84,
-35.00,-61.15,
-30.00,-60.46,
-25.00,-59.15,
-20.00,-57.90,
-15.00,-56.64,
-14.00,-55.94,
-13.00,-54.57,
-12.00,-51.67,
-9.35,-51.67,
-9.00,-47.20,
-5.92,-47.20,
-5.00,-38.61,
-2.87,-38.61,
-2.00,-28.51,
-1.50,-22.71,
-1.02,-22.71,
-0.94,-22.38,
-0.84,-20.59,
-0.73,-16.97,
-0.63,-13.30,
-0.52,-8.76,
-0.42,-5.23,
-0.31,-3.24,
-0.21,-1.25,
-0.10,-0.19,
0.00,-0.02,
0.10,-0.17,
0.21,-0.37,
0.31,-1.92,
0.42,-3.47,
0.52,-6.21,
0.63,-8.96,
0.73,-12.38,
0.84,-16.39,
0.94,-20.85,
1.05,-27.34,
1.09,-28.57,
2.00,-28.57,
3.00,-32.27,
4.00,-35.97,
5.00,-44.70,
6.00,-45.94,
7.00,-46.09,
8.00,-46.23,
8.56,-53.01,
12.00,-53.01,
12.28,-57.64,
15.00,-57.64,
20.00,-60.77,
25.00,-63.64,
30.00,-64.54,
35.00,-65.43,
40.00,-65.61,
45.00,-65.79,
50.00,-67.51,
53.82,-68.57,
70.00,-68.57,
75.00,-72.42,
80.00,-75.28,
90.00,-80.69,
100.00,-82.00,
180.00,-82.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,44
-180.00,-82.00,
-80.00,-82.00,
-75.00,-79.29,
-48.47,-79.29,
-45.00,-73.70,
-11.38,-73.70,
-11.00,-71.26,
-7.79,-71.26,
-7.00,-67.50,
-6.00,-65.41,
-5.00,-60.49,
-2.97,-60.49,
-2.00,-53.17,
-1.50,-50.77,
-1.00,-49.44,
-0.40,-30.00,
0.00,-30.00,
0.40,-30.00,
0.97,-53.62,
1.00,-53.62,
1.50,-53.62,
1.87,-64.68,
3.00,-64.68,
3.37,-66.80,
5.00,-66.80,
6.00,-67.70,
7.00,-68.19,
8.00,-68.37,
8.17,-69.07,
11.00,-69.07,
11.37,-70.16,
13.00,-70.16,
14.00,-71.75,
14.91,-74.39,
30.00,-74.39,
31.76,-77.20,
45.00,-77.20,
49.03,-79.03,
55.00,-79.03,
56.31,-79.81,
65.00,-79.81,
70.00,-80.50,
75.08,-82.00,
180.00,-82.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,76
-180.00,-82.00,
-91.00,-82.00,
-80.00,-78.03,
-75.00,-73.61,
-70.00,-67.31,
-52.67,-67.31,
-50.00,-65.08,
-45.00,-58.65,
-20.89,-58.65,
-20.00,-58.26,
-15.00,-55.66,
-14.00,-54.59,
-13.00,-53.52,
-12.00,-50.70,
-9.52,-50.70,
-9.00,-48.54,
-6.33,-48.54,
-6.00,-47.73,
-5.00,-39.96,
-4.00,-38.08,
-3.00,-36.20,
-2.00,-30.84,
-1.50,-30.84,
-0.84,-20.98,
-0.73,-16.76,
-0.63,-12.55,
-0.52,-8.29,
-0.42,-5.42,
-0.31,-2.54,
-0.21,-1.31,
-0.10,-0.09,
0.00,0.00,
0.10,-0.19,
0.21,-0.38,
0.31,-2.04,
0.42,-3.69,
0.52,-6.47,
0.63,-9.25,
0.73,-13.01,
0.84,-17.00,
0.94,-20.99,
1.05,-24.08,
1.15,-24.81,
1.25,-25.55,
1.36,-26.58,
1.46,-27.61,
1.57,-29.55,
1.67,-29.69,
1.78,-29.84,
1.88,-31.16,
1.99,-32.49,
2.08,-34.06,
3.00,-34.06,
4.00,-37.37,
4.80,-46.25,
8.00,-46.25,
9.00,-52.16,
9.10,-52.52,
12.00,-52.52,
12.73,-57.94,
15.00,-57.94,
20.00,-60.57,
25.00,-62.99,
30.00,-65.16,
35.00,-67.07,
40.00,-67.82,
45.00,-68.58,
50.00,-69.23,
55.00,-69.87,
60.00,-70.48,
65.00,-71.08,
70.00,-73.03,
75.00,-74.97,
80.00,-79.71,
84.00,-82.00,
180.00,-82.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,47
-180.00,-82.00,
-80.00,-82.00,
-75.00,-80.31,
-70.00,-79.61,
-65.00,-78.90,
-60.00,-78.05,
-55.00,-76.40,
-50.00,-74.76,
-12.13,-74.76,
-12.00,-74.60,
-11.00,-73.05,
-10.00,-69.62,
-6.82,-69.62,
-6.00,-69.00,
-5.00,-68.33,
-4.00,-67.66,
-3.00,-63.56,
-2.00,-54.41,
-1.50,-49.72,
-1.00,-40.74,
-0.50,-30.00,
0.00,-30.00,
0.50,-30.00,
1.00,-44.60,
1.50,-52.92,
2.00,-56.56,
3.00,-59.21,
4.00,-61.87,
5.00,-65.82,
6.00,-66.14,
7.00,-66.45,
8.00,-71.40,
9.00,-72.31,
9.57,-72.83,
12.00,-72.83,
12.46,-74.35,
15.00,-74.35,
20.00,-74.74,
25.00,-75.12,
28.05,-76.60,
50.00,-76.60,
55.00,-77.91,
60.00,-78.52,
65.00,-79.13,
70.00,-80.51,
76.00,-82.00,
180.00,-82.00,
ENDFIL:,EOF
