REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP8-36
PATNUM:,1138
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19940317
LOWFRQ:,3600
HGHFRQ:,4200
GUNITS:,DBI/DBR
LWGAIN:,36.4
MDGAIN:,37.1
HGGAIN:,37.7
AZWIDT:,2.50
ELWIDT:,2.50
ATVSWR:,1.10
FRTOBA:,59.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,41
-180.00,-59.00,
-100.00,-59.00,
-65.00,-35.00,
-35.00,-33.00,
-20.00,-32.00,
-15.00,-30.00,
-13.00,-30.00,
-10.00,-25.00,
-5.00,-20.00,
-3.00,-17.00,
-2.50,-11.80,
-2.00,-7.60,
-1.80,-5.80,
-1.50,-4.30,
-1.30,-3.00,
-1.00,-1.90,
-0.80,-1.20,
-0.60,-0.70,
-0.40,-0.30,
-0.20,-0.10,
0.00,0.00,
0.20,-0.10,
0.40,-0.30,
0.60,-0.70,
0.80,-1.20,
1.00,-1.90,
1.30,-3.00,
1.50,-4.30,
1.80,-5.80,
2.00,-7.60,
2.50,-11.80,
3.00,-17.00,
5.00,-20.00,
10.00,-25.00,
13.00,-30.00,
15.00,-30.00,
20.00,-32.00,
35.00,-33.00,
65.00,-35.00,
100.00,-59.00,
180.00,-59.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,13
-180.00,-59.00,
-90.00,-59.00,
-30.00,-43.00,
-15.00,-41.00,
-3.50,-41.00,
-2.50,-30.00,
0.00,-30.00,
2.50,-30.00,
3.50,-41.00,
15.00,-41.00,
30.00,-43.00,
90.00,-59.00,
180.00,-59.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,45
-180.00,-59.00,
-100.00,-59.00,
-65.00,-35.00,
-35.00,-33.00,
-20.00,-32.00,
-20.00,-28.00,
-15.00,-28.00,
-15.00,-26.00,
-10.00,-24.00,
-7.00,-20.00,
-5.00,-20.00,
-3.00,-17.00,
-2.50,-11.80,
-2.00,-7.60,
-1.80,-5.80,
-1.50,-4.30,
-1.30,-3.00,
-1.00,-1.90,
-0.80,-1.20,
-0.60,-0.70,
-0.40,-0.30,
-0.20,-0.10,
0.00,0.00,
0.20,-0.10,
0.40,-0.30,
0.60,-0.70,
0.80,-1.20,
1.00,-1.90,
1.30,-3.00,
1.50,-4.30,
1.80,-5.80,
2.00,-7.60,
2.50,-11.80,
3.00,-17.00,
5.00,-20.00,
7.00,-20.00,
10.00,-24.00,
15.00,-26.00,
15.00,-28.00,
20.00,-28.00,
20.00,-32.00,
35.00,-33.00,
65.00,-35.00,
100.00,-59.00,
180.00,-59.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-59.00,
-90.00,-59.00,
-30.00,-43.00,
-15.00,-41.00,
-12.00,-38.00,
-3.50,-38.00,
-2.50,-30.00,
0.00,-30.00,
2.50,-30.00,
3.50,-38.00,
12.00,-38.00,
15.00,-41.00,
30.00,-43.00,
90.00,-59.00,
180.00,-59.00,
ENDFIL:,EOF
