REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PXL6-44
PATNUM:,2496
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19870202
LOWFRQ:,4400
HGHFRQ:,5000
GUNITS:,DBI/DBR
LWGAIN:,35.9
MDGAIN:,36.4
HGGAIN:,36.9
AZWIDT:,2.50
ELWIDT:,2.50
ATVSWR:,1.06
FRTOBA:,43.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,47
-180.00,-43.00,
-170.00,-43.00,
-170.00,-46.00,
-139.20,-46.00,
-130.00,-44.00,
-110.00,-35.20,
-30.00,-35.20,
-20.00,-32.00,
-14.20,-32.00,
-13.00,-29.80,
-9.00,-27.20,
-8.00,-24.00,
-4.50,-24.00,
-4.00,-19.50,
-3.00,-19.50,
-2.30,-13.20,
-2.10,-9.50,
-1.80,-6.20,
-1.30,-3.00,
-1.00,-1.80,
-0.70,-0.80,
-0.50,-0.40,
-0.30,-0.20,
0.00,0.00,
0.30,-0.20,
0.50,-0.40,
0.70,-0.80,
1.00,-1.80,
1.30,-3.00,
1.80,-6.20,
2.10,-9.50,
2.30,-13.20,
3.00,-19.50,
4.00,-19.50,
4.50,-24.00,
8.00,-24.00,
9.00,-27.20,
13.00,-29.80,
14.20,-32.00,
20.00,-32.00,
30.00,-35.20,
110.00,-35.20,
130.00,-44.00,
139.20,-46.00,
170.00,-46.00,
170.00,-43.00,
180.00,-43.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,19
-180.00,-46.00,
-170.00,-46.00,
-170.00,-55.00,
-130.00,-55.00,
-110.00,-45.00,
-7.00,-45.00,
-5.00,-41.00,
-3.00,-41.00,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
3.00,-41.00,
5.00,-41.00,
7.00,-45.00,
110.00,-45.00,
130.00,-55.00,
170.00,-55.00,
170.00,-46.00,
180.00,-46.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-43.00,
-170.00,-43.00,
-170.00,-49.00,
-135.00,-49.00,
-110.00,-36.00,
-30.00,-36.00,
-20.00,-30.00,
-11.50,-30.00,
-8.00,-18.40,
-5.00,-18.40,
-4.50,-14.00,
-2.50,-14.00,
-2.10,-9.50,
-1.80,-6.20,
-1.30,-3.00,
-1.00,-1.80,
-0.70,-0.80,
-0.50,-0.40,
-0.30,-0.20,
0.00,0.00,
0.30,-0.20,
0.50,-0.40,
0.70,-0.80,
1.00,-1.80,
1.30,-3.00,
1.80,-6.20,
2.10,-9.50,
2.50,-14.00,
4.50,-14.00,
5.00,-18.40,
8.00,-18.40,
11.50,-30.00,
20.00,-30.00,
30.00,-36.00,
110.00,-36.00,
135.00,-49.00,
170.00,-49.00,
170.00,-43.00,
180.00,-43.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.00,-46.00,
-170.00,-46.00,
-170.00,-51.00,
-130.00,-51.00,
-112.00,-42.50,
-31.40,-42.50,
-17.00,-33.00,
-15.00,-33.00,
-12.50,-33.00,
-10.50,-30.00,
0.00,-30.00,
10.50,-30.00,
12.50,-33.00,
15.00,-33.00,
17.00,-33.00,
31.40,-42.50,
112.00,-42.50,
130.00,-51.00,
170.00,-51.00,
170.00,-46.00,
180.00,-46.00,
ENDFIL:,EOF
