REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX8-65
PATNUM:,2654D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19750528
LOWFRQ:,6425
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,41.6
MDGAIN:,42.0
HGGAIN:,42.4
AZWIDT:,1.30
ELWIDT:,1.30
ATVSWR:,1.06
FRTOBA:,68.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,39
-180.00,-68.00,
-90.00,-68.00,
-60.00,-43.00,
-30.00,-43.00,
-30.00,-42.00,
-25.00,-40.00,
-20.00,-40.00,
-15.00,-36.00,
-10.00,-36.00,
-10.00,-30.00,
-6.00,-30.00,
-5.00,-27.00,
-5.00,-26.00,
-3.50,-26.00,
-3.00,-23.00,
-2.50,-23.00,
-1.40,-16.20,
-1.00,-6.00,
-0.50,-0.70,
0.00,0.00,
0.50,-0.70,
1.00,-6.00,
1.40,-16.20,
2.50,-23.00,
3.00,-23.00,
3.50,-26.00,
5.00,-26.00,
5.00,-27.00,
6.00,-30.00,
10.00,-30.00,
10.00,-36.00,
15.00,-36.00,
20.00,-40.00,
25.00,-40.00,
30.00,-42.00,
30.00,-43.00,
60.00,-43.00,
90.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-68.00,
-85.00,-68.00,
-60.00,-53.00,
-30.00,-51.00,
-30.00,-50.00,
-10.00,-50.00,
-5.00,-40.00,
-2.50,-34.00,
0.00,-34.00,
2.50,-34.00,
5.00,-40.00,
10.00,-50.00,
30.00,-50.00,
30.00,-51.00,
60.00,-53.00,
85.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,29
-180.00,-68.00,
-90.00,-68.00,
-70.00,-47.00,
-30.00,-45.70,
-30.00,-41.00,
-15.00,-40.00,
-10.00,-32.00,
-5.00,-32.00,
-5.00,-26.00,
-3.20,-24.00,
-1.80,-24.00,
-1.40,-16.20,
-1.00,-6.00,
-0.50,-0.70,
0.00,0.00,
0.50,-0.70,
1.00,-6.00,
1.40,-16.20,
1.80,-24.00,
3.20,-24.00,
5.00,-26.00,
5.00,-32.00,
10.00,-32.00,
15.00,-40.00,
30.00,-41.00,
30.00,-45.70,
70.00,-47.00,
90.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-68.00,
-90.00,-68.00,
-55.00,-51.00,
-30.00,-51.00,
-30.00,-50.00,
-15.00,-50.00,
-12.50,-50.00,
-10.00,-43.00,
-2.40,-34.00,
0.00,-34.00,
2.40,-34.00,
10.00,-43.00,
12.50,-50.00,
15.00,-50.00,
30.00,-50.00,
30.00,-51.00,
55.00,-51.00,
90.00,-68.00,
180.00,-68.00,
ENDFIL:,EOF
