REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL12F-23
PATNUM:,2194E
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19861210
LOWFRQ:,2300
HGHFRQ:,2500
GUNITS:,DBI/DBR
LWGAIN:,36.5
MDGAIN:,36.9
HGGAIN:,37.2
AZWIDT:,2.50
ELWIDT:,0.00
ATVSWR:,1.08
FRTOBA:,47.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,49
-180.00,-47.00,
-170.00,-47.00,
-170.00,-52.00,
-130.00,-52.00,
-120.00,-48.80,
-100.00,-38.40,
-64.50,-38.40,
-55.00,-36.70,
-19.90,-36.70,
-15.00,-31.50,
-12.10,-31.50,
-12.00,-30.90,
-11.00,-29.00,
-7.70,-29.00,
-7.00,-27.20,
-6.00,-24.70,
-3.80,-24.70,
-3.30,-21.30,
-2.80,-16.70,
-2.10,-7.70,
-1.80,-5.20,
-1.30,-2.50,
-1.10,-1.40,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
1.10,-1.40,
1.30,-2.50,
1.80,-5.20,
2.10,-7.70,
2.80,-16.70,
3.30,-21.30,
3.80,-24.70,
6.00,-24.70,
7.00,-27.20,
7.70,-29.00,
11.00,-29.00,
12.00,-30.90,
12.10,-31.50,
15.00,-31.50,
19.90,-36.70,
55.00,-36.70,
64.50,-38.40,
100.00,-38.40,
120.00,-48.80,
130.00,-52.00,
170.00,-52.00,
170.00,-47.00,
180.00,-47.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.00,-50.00,
-170.00,-50.00,
-170.00,-60.00,
-110.00,-60.00,
-70.00,-56.70,
-54.30,-56.70,
-50.00,-55.40,
-6.60,-55.40,
-4.00,-44.30,
-2.50,-32.00,
0.00,-32.00,
2.50,-32.00,
4.00,-44.30,
6.60,-55.40,
50.00,-55.40,
54.30,-56.70,
70.00,-56.70,
110.00,-60.00,
170.00,-60.00,
170.00,-50.00,
180.00,-50.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,45
-180.00,-47.00,
-170.00,-47.00,
-170.00,-53.00,
-120.00,-53.00,
-100.00,-38.60,
-31.00,-38.60,
-20.00,-36.50,
-15.00,-32.90,
-11.80,-32.90,
-11.00,-30.20,
-8.40,-30.20,
-8.00,-26.50,
-4.70,-26.50,
-4.20,-22.60,
-3.80,-20.60,
-3.10,-18.60,
-2.80,-15.30,
-2.40,-9.80,
-1.90,-5.60,
-1.30,-2.50,
-0.90,-1.10,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
0.90,-1.10,
1.30,-2.50,
1.90,-5.60,
2.40,-9.80,
2.80,-15.30,
3.10,-18.60,
3.80,-20.60,
4.20,-22.60,
4.70,-26.50,
8.00,-26.50,
8.40,-30.20,
11.00,-30.20,
11.80,-32.90,
15.00,-32.90,
20.00,-36.50,
31.00,-38.60,
100.00,-38.60,
120.00,-53.00,
170.00,-53.00,
170.00,-47.00,
180.00,-47.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.00,-50.00,
-170.00,-50.00,
-170.00,-60.00,
-130.00,-60.00,
-90.00,-53.30,
-9.50,-53.30,
-9.00,-50.60,
-6.30,-50.60,
-5.00,-45.00,
-4.00,-43.70,
-3.00,-41.40,
-2.50,-32.00,
0.00,-32.00,
2.50,-32.00,
3.00,-41.40,
4.00,-43.70,
5.00,-45.00,
6.30,-50.60,
9.00,-50.60,
9.50,-53.30,
90.00,-53.30,
130.00,-60.00,
170.00,-60.00,
170.00,-50.00,
180.00,-50.00,
ENDFIL:,EOF
