REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHPX2-130
PATNUM:,4190
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19940901
LOWFRQ:,12700
HGHFRQ:,13250
GUNITS:,DBI/DBR
LWGAIN:,34.5
MDGAIN:,34.7
HGGAIN:,34.9
AZWIDT:,2.80
ELWIDT:,2.80
ATVSWR:,1.25
FRTOBA:,61.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,83
-180.0,-61.0,
-85.0,-61.0,
-66.0,-48.0,
-45.0,-35.0,
-30.0,-35.0,
-21.0,-34.0,
-15.0,-27.0,
-14.0,-26.0,
-10.0,-23.0,
-5.0,-20.0,
-4.5,-19.0,
-3.8,-19.0,
-3.7,-18.0,
-3.6,-17.0,
-3.5,-16.0,
-3.3,-15.0,
-3.2,-14.0,
-3.1,-13.0,
-3.0,-12.0,
-2.9,-11.0,
-2.7,-10.0,
-2.6,-9.0,
-2.5,-8.0,
-2.3,-7.0,
-2.1,-6.0,
-1.9,-5.0,
-1.9,-4.8,
-1.8,-4.2,
-1.6,-3.6,
-1.5,-3.0,
-1.3,-2.4,
-1.2,-1.8,
-0.9,-1.2,
-0.7,-0.6,
-0.5,-0.3,
-0.5,-0.3,
-0.4,-0.3,
-0.4,-0.2,
-0.3,-0.2,
-0.3,-0.1,
-0.2,-0.1,
0.0,0.0,
0.2,-0.1,
0.3,-0.1,
0.3,-0.2,
0.4,-0.2,
0.4,-0.3,
0.5,-0.3,
0.5,-0.3,
0.7,-0.6,
0.9,-1.2,
1.2,-1.8,
1.3,-2.4,
1.5,-3.0,
1.6,-3.6,
1.8,-4.2,
1.9,-4.8,
1.9,-5.0,
2.1,-6.0,
2.3,-7.0,
2.5,-8.0,
2.6,-9.0,
2.7,-10.0,
2.9,-11.0,
3.0,-12.0,
3.1,-13.0,
3.2,-14.0,
3.3,-15.0,
3.5,-16.0,
3.6,-17.0,
3.7,-18.0,
3.8,-19.0,
4.5,-19.0,
5.0,-20.0,
10.0,-23.0,
14.0,-26.0,
15.0,-27.0,
21.0,-34.0,
30.0,-35.0,
45.0,-35.0,
66.0,-48.0,
85.0,-61.0,
180.0,-61.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.0,-65.0,
-70.0,-65.0,
-54.0,-53.0,
-29.0,-49.0,
-15.0,-48.0,
-10.0,-45.0,
-3.5,-45.0,
-2.0,-32.0,
0.0,-32.0,
2.0,-32.0,
3.5,-45.0,
10.0,-45.0,
15.0,-48.0,
29.0,-49.0,
54.0,-53.0,
70.0,-65.0,
180.0,-65.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,83
-180.0,-62.0,
-90.0,-62.0,
-74.0,-54.0,
-65.0,-50.0,
-50.0,-41.0,
-30.0,-37.0,
-19.0,-36.0,
-15.0,-25.0,
-9.0,-23.0,
-5.5,-20.0,
-4.0,-20.0,
-3.8,-19.0,
-3.7,-18.0,
-3.6,-17.0,
-3.5,-16.0,
-3.3,-15.0,
-3.2,-14.0,
-3.1,-13.0,
-3.0,-12.0,
-2.9,-11.0,
-2.7,-10.0,
-2.6,-9.0,
-2.5,-8.0,
-2.3,-7.0,
-2.1,-6.0,
-1.9,-5.0,
-1.9,-4.8,
-1.8,-4.2,
-1.6,-3.6,
-1.5,-3.0,
-1.3,-2.4,
-1.2,-1.8,
-0.9,-1.2,
-0.7,-0.6,
-0.5,-0.3,
-0.5,-0.3,
-0.4,-0.3,
-0.4,-0.2,
-0.3,-0.2,
-0.3,-0.1,
-0.2,-0.1,
0.0,0.0,
0.2,-0.1,
0.3,-0.1,
0.3,-0.2,
0.4,-0.2,
0.4,-0.3,
0.5,-0.3,
0.5,-0.3,
0.7,-0.6,
0.9,-1.2,
1.2,-1.8,
1.3,-2.4,
1.5,-3.0,
1.6,-3.6,
1.8,-4.2,
1.9,-4.8,
1.9,-5.0,
2.1,-6.0,
2.3,-7.0,
2.5,-8.0,
2.6,-9.0,
2.7,-10.0,
2.9,-11.0,
3.0,-12.0,
3.1,-13.0,
3.2,-14.0,
3.3,-15.0,
3.5,-16.0,
3.6,-17.0,
3.7,-18.0,
3.8,-19.0,
4.0,-20.0,
5.5,-20.0,
9.0,-23.0,
15.0,-25.0,
19.0,-36.0,
30.0,-37.0,
50.0,-41.0,
65.0,-50.0,
74.0,-54.0,
90.0,-62.0,
180.0,-62.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.0,-62.0,
-76.0,-62.0,
-47.0,-50.0,
-20.0,-50.0,
-17.0,-47.0,
-15.0,-47.0,
-11.0,-47.0,
-10.0,-43.0,
-5.0,-43.0,
-2.0,-32.0,
0.0,-32.0,
2.0,-32.0,
5.0,-43.0,
10.0,-43.0,
11.0,-47.0,
15.0,-47.0,
17.0,-47.0,
20.0,-50.0,
47.0,-50.0,
76.0,-62.0,
180.0,-62.0,
ENDFIL:,EOF
