REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP6-122
PATNUM:,3284E
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19911010
LOWFRQ:,12200
HGHFRQ:,13250
GUNITS:,DBI/DBR
LWGAIN:,44.7
MDGAIN:,45.1
HGGAIN:,45.4
AZWIDT:,0.90
ELWIDT:,0.90
ATVSWR:,1.08
FRTOBA:,70.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,51
-180.00,-70.00,
-100.00,-70.00,
-50.00,-46.00,
-40.00,-46.00,
-25.00,-40.00,
-15.00,-40.00,
-12.50,-40.00,
-4.00,-30.00,
-2.50,-23.00,
-1.50,-22.00,
-1.00,-10.00,
-0.90,-8.50,
-0.90,-7.20,
-0.80,-6.00,
-0.70,-4.90,
-0.70,-4.00,
-0.60,-3.10,
-0.50,-2.40,
-0.50,-1.80,
-0.40,-1.30,
-0.30,-0.90,
-0.30,-0.50,
-0.20,-0.30,
-0.10,-0.10,
-0.10,0.00,
0.00,0.00,
0.10,0.00,
0.10,-0.10,
0.20,-0.30,
0.30,-0.50,
0.30,-0.90,
0.40,-1.30,
0.50,-1.80,
0.50,-2.40,
0.60,-3.10,
0.70,-4.00,
0.70,-4.90,
0.80,-6.00,
0.90,-7.20,
0.90,-8.50,
1.00,-10.00,
1.50,-22.00,
2.50,-23.00,
4.00,-30.00,
12.50,-40.00,
15.00,-40.00,
25.00,-40.00,
40.00,-46.00,
50.00,-46.00,
100.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-72.00,
-100.00,-72.00,
-45.00,-60.00,
-15.00,-52.90,
-7.00,-51.00,
-3.00,-43.00,
-2.00,-43.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
2.00,-43.00,
3.00,-43.00,
7.00,-51.00,
15.00,-52.90,
45.00,-60.00,
100.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.00,-72.00,
-100.00,-72.00,
-22.00,-39.00,
-20.00,-39.00,
-20.00,-38.20,
-15.00,-36.00,
-11.50,-36.00,
-10.00,-33.00,
-4.50,-33.00,
-1.50,-22.00,
-1.00,-10.00,
-0.90,-8.60,
-0.90,-7.40,
-0.80,-6.20,
-0.70,-5.20,
-0.70,-4.20,
-0.60,-3.40,
-0.50,-2.70,
-0.50,-2.00,
-0.40,-1.50,
-0.30,-1.00,
-0.30,-0.60,
-0.20,-0.30,
-0.10,-0.20,
-0.10,0.00,
0.00,0.00,
0.10,0.00,
0.10,-0.20,
0.20,-0.30,
0.30,-0.60,
0.30,-1.00,
0.40,-1.50,
0.50,-2.00,
0.50,-2.70,
0.60,-3.40,
0.70,-4.20,
0.70,-5.20,
0.80,-6.20,
0.90,-7.40,
0.90,-8.60,
1.00,-10.00,
1.50,-22.00,
4.50,-33.00,
10.00,-33.00,
11.50,-36.00,
15.00,-36.00,
20.00,-38.20,
20.00,-39.00,
22.00,-39.00,
100.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,17
-180.00,-72.00,
-100.00,-72.00,
-45.00,-61.00,
-30.00,-61.00,
-15.00,-45.60,
-11.50,-42.00,
-2.00,-42.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
2.00,-42.00,
11.50,-42.00,
15.00,-45.60,
30.00,-61.00,
45.00,-61.00,
100.00,-72.00,
180.00,-72.00,
ENDFIL:,EOF
