REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PAR6-107
PATNUM:,3743
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960524
LOWFRQ:,10700
HGHFRQ:,11700
GUNITS:,DBI/DBR
LWGAIN:,43.2
MDGAIN:,43.6
HGGAIN:,44.0
AZWIDT:,1.10
ELWIDT:,1.10
ATVSWR:,1.06
FRTOBA:,60.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,45
-180.00,-60.00,
-97.20,-60.00,
-84.00,-47.00,
-60.00,-44.00,
-36.00,-43.10,
-29.00,-42.05,
-28.00,-40.00,
-15.00,-36.00,
-12.00,-34.00,
-10.00,-34.00,
-4.95,-25.00,
-3.50,-20.00,
-1.58,-20.00,
-1.33,-14.10,
-1.12,-9.80,
-0.97,-7.00,
-0.82,-4.80,
-0.67,-3.00,
-0.48,-1.40,
-0.37,-0.60,
-0.23,-0.10,
-0.10,0.00,
0.00,0.00,
0.10,0.00,
0.23,-0.10,
0.37,-0.60,
0.48,-1.40,
0.67,-3.00,
0.82,-4.80,
0.97,-7.00,
1.12,-9.80,
1.33,-14.10,
1.58,-20.00,
3.50,-20.00,
4.95,-25.00,
10.00,-34.00,
12.00,-34.00,
15.00,-36.00,
28.00,-40.00,
29.00,-42.05,
36.00,-43.10,
60.00,-44.00,
84.00,-47.00,
97.20,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.00,-64.00,
-75.00,-64.00,
-50.00,-53.00,
-30.00,-53.00,
-22.00,-49.00,
-7.00,-48.00,
-5.00,-45.00,
-3.00,-44.00,
-2.00,-40.00,
-1.00,-30.00,
0.00,-30.00,
1.00,-30.00,
2.00,-40.00,
3.00,-44.00,
5.00,-45.00,
7.00,-48.00,
22.00,-49.00,
30.00,-53.00,
50.00,-53.00,
75.00,-64.00,
180.00,-64.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,43
-180.00,-63.00,
-99.30,-63.00,
-86.10,-50.00,
-55.20,-50.00,
-48.00,-44.00,
-25.05,-43.00,
-20.10,-38.00,
-15.00,-33.00,
-13.00,-30.00,
-7.00,-30.00,
-5.00,-27.00,
-3.50,-23.00,
-1.64,-23.00,
-1.55,-20.10,
-1.36,-14.50,
-1.16,-10.20,
-1.00,-7.10,
-0.79,-4.10,
-0.60,-2.30,
-0.40,-1.00,
-0.22,-0.20,
0.00,0.00,
0.22,-0.20,
0.40,-1.00,
0.60,-2.30,
0.79,-4.10,
1.00,-7.10,
1.16,-10.20,
1.36,-14.50,
1.55,-20.10,
1.64,-23.00,
3.50,-23.00,
5.00,-27.00,
7.00,-30.00,
13.00,-30.00,
15.00,-33.00,
20.10,-38.00,
25.05,-43.00,
48.00,-44.00,
55.20,-50.00,
86.10,-50.00,
99.30,-63.00,
180.00,-63.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,17
-180.00,-65.00,
-70.20,-65.00,
-60.00,-59.00,
-35.00,-54.00,
-15.00,-52.00,
-10.00,-42.00,
-2.00,-42.00,
-1.00,-30.00,
0.00,-30.00,
1.00,-30.00,
2.00,-42.00,
10.00,-42.00,
15.00,-52.00,
35.00,-54.00,
60.00,-59.00,
70.20,-65.00,
180.00,-65.00,
ENDFIL:,EOF
