REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HPX4-107
PATNUM:,2460A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19950824
LOWFRQ:,10700
HGHFRQ:,11700
GUNITS:,DBI/DBR
LWGAIN:,40.0
MDGAIN:,40.3
HGGAIN:,40.6
AZWIDT:,1.60
ELWIDT:,1.60
ATVSWR:,1.10
FRTOBA:,62.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,45
-180.00,-62.00,
-85.00,-62.00,
-60.00,-46.00,
-40.00,-42.00,
-35.00,-42.00,
-20.00,-32.00,
-15.00,-32.00,
-12.00,-32.00,
-10.50,-26.00,
-4.00,-26.00,
-3.50,-20.00,
-2.20,-20.00,
-2.00,-18.25,
-1.80,-15.19,
-1.60,-12.00,
-1.40,-9.19,
-1.20,-6.75,
-1.00,-4.69,
-0.80,-3.00,
-0.60,-1.69,
-0.40,-0.75,
-0.20,-0.19,
0.00,0.00,
0.20,-0.19,
0.40,-0.75,
0.60,-1.69,
0.80,-3.00,
1.00,-4.69,
1.20,-6.75,
1.40,-9.19,
1.60,-12.00,
1.80,-15.19,
2.00,-18.25,
2.20,-20.00,
3.50,-20.00,
4.00,-26.00,
10.50,-26.00,
12.00,-32.00,
15.00,-32.00,
20.00,-32.00,
35.00,-42.00,
40.00,-42.00,
60.00,-46.00,
85.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-67.00,
-80.00,-67.00,
-30.00,-55.00,
-15.00,-55.00,
-13.50,-55.00,
-11.50,-46.00,
-3.00,-46.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
3.00,-46.00,
11.50,-46.00,
13.50,-55.00,
15.00,-55.00,
30.00,-55.00,
80.00,-67.00,
180.00,-67.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,37
-180.00,-62.00,
-85.00,-62.00,
-20.00,-33.00,
-15.00,-33.00,
-14.00,-33.00,
-9.00,-26.00,
-4.00,-26.00,
-2.20,-23.00,
-2.00,-18.75,
-1.80,-15.19,
-1.60,-12.00,
-1.40,-9.19,
-1.20,-6.75,
-1.00,-4.69,
-0.80,-3.00,
-0.60,-1.69,
-0.40,-0.75,
-0.20,-0.19,
0.00,0.00,
0.20,-0.19,
0.40,-0.75,
0.60,-1.69,
0.80,-3.00,
1.00,-4.69,
1.20,-6.75,
1.40,-9.19,
1.60,-12.00,
1.80,-15.19,
2.00,-18.75,
2.20,-23.00,
4.00,-26.00,
9.00,-26.00,
14.00,-33.00,
15.00,-33.00,
20.00,-33.00,
85.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.00,-64.00,
-75.00,-64.00,
-20.00,-50.00,
-15.00,-50.00,
-12.00,-50.00,
-11.50,-47.00,
-4.50,-47.00,
-3.50,-40.00,
-3.00,-40.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
3.00,-40.00,
3.50,-40.00,
4.50,-47.00,
11.50,-47.00,
12.00,-50.00,
15.00,-50.00,
20.00,-50.00,
75.00,-64.00,
180.00,-64.00,
ENDFIL:,EOF
