REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHP1-240W
PATNUM:,2363A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001031
LOWFRQ:,24250
HGHFRQ:,29500
GUNITS:,DBI/DBR
LWGAIN:,35.8
MDGAIN:,36.5
HGGAIN:,37.1
AZWIDT:,2.50
ELWIDT:,2.50
ATVSWR:,1.20
FRTOBA:,63.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,49
-180.00,-63.00,
-140.00,-63.00,
-115.00,-62.00,
-95.00,-62.00,
-77.00,-50.00,
-67.50,-44.00,
-60.00,-41.00,
-55.00,-38.00,
-50.00,-38.00,
-35.00,-35.00,
-30.00,-35.00,
-20.00,-32.10,
-16.00,-28.00,
-15.00,-28.00,
-9.00,-24.00,
-8.00,-20.50,
-5.00,-20.50,
-4.50,-18.00,
-2.73,-18.00,
-2.50,-13.75,
-2.00,-7.92,
-1.50,-4.06,
-1.00,-1.49,
-0.50,-0.20,
-0.00,-0.00,
0.50,-0.20,
1.00,-1.49,
1.50,-4.06,
2.00,-7.92,
2.50,-13.75,
2.73,-18.00,
4.50,-18.00,
5.00,-20.50,
8.00,-20.50,
9.00,-24.00,
15.00,-28.00,
16.00,-28.00,
20.00,-32.10,
30.00,-35.00,
35.00,-35.00,
50.00,-38.00,
55.00,-38.00,
60.00,-41.00,
67.50,-44.00,
77.00,-50.00,
95.00,-62.00,
115.00,-62.00,
140.00,-63.00,
180.00,-63.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-63.00,
-80.00,-63.00,
-45.00,-50.00,
-32.50,-45.00,
-25.00,-45.00,
-15.00,-41.00,
-5.00,-41.00,
-1.50,-30.00,
-0.00,-30.00,
1.50,-30.00,
5.00,-41.00,
15.00,-41.00,
25.00,-45.00,
32.50,-45.00,
45.00,-50.00,
80.00,-63.00,
180.00,-63.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-63.00,
-90.00,-63.00,
-45.00,-36.00,
-30.00,-36.00,
-20.00,-32.50,
-15.00,-30.00,
-4.00,-21.00,
-3.10,-19.00,
-2.90,-16.70,
-2.70,-13.90,
-2.20,-8.80,
-2.00,-7.10,
-1.80,-5.40,
-1.60,-3.90,
-1.30,-2.60,
-1.00,-1.60,
-0.70,-0.60,
-0.50,-0.30,
-0.30,-0.00,
-0.00,-0.00,
0.30,-0.00,
0.50,-0.30,
0.70,-0.60,
1.00,-1.60,
1.30,-2.60,
1.60,-3.90,
1.80,-5.40,
2.00,-7.10,
2.20,-8.80,
2.70,-13.90,
2.90,-16.70,
3.10,-19.00,
4.00,-21.00,
15.00,-30.00,
20.00,-32.50,
30.00,-36.00,
45.00,-36.00,
90.00,-63.00,
180.00,-63.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,13
-180.00,-65.00,
-70.00,-65.00,
-45.00,-54.00,
-15.00,-48.00,
-4.50,-41.00,
-1.50,-30.00,
-0.00,-30.00,
1.50,-30.00,
4.50,-41.00,
15.00,-48.00,
45.00,-54.00,
70.00,-65.00,
180.00,-65.00,
ENDFIL:,EOF
