REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP12-105
PATNUM:,3261C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19910906
LOWFRQ:,10500
HGHFRQ:,10700
GUNITS:,DBI/DBR
LWGAIN:,49.2
MDGAIN:,49.3
HGGAIN:,49.4
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.06
FRTOBA:,71.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,59
-180.00,-71.00,
-130.00,-71.00,
-125.00,-68.00,
-90.00,-68.00,
-85.00,-66.00,
-70.00,-50.00,
-55.00,-48.00,
-37.00,-48.00,
-30.00,-44.00,
-20.00,-42.00,
-15.00,-42.00,
-8.00,-42.00,
-5.50,-37.00,
-4.00,-37.00,
-2.50,-23.00,
-1.50,-23.00,
-1.00,-18.00,
-0.70,-18.00,
-0.60,-18.00,
-0.60,-15.40,
-0.50,-12.50,
-0.50,-9.90,
-0.40,-7.70,
-0.40,-5.80,
-0.30,-4.20,
-0.30,-2.90,
-0.20,-1.90,
-0.20,-1.00,
-0.10,-0.40,
0.00,0.00,
0.10,-0.40,
0.20,-1.00,
0.20,-1.90,
0.30,-2.90,
0.30,-4.20,
0.40,-5.80,
0.40,-7.70,
0.50,-9.90,
0.50,-12.50,
0.60,-15.40,
0.60,-18.00,
0.70,-18.00,
1.00,-18.00,
1.50,-23.00,
2.50,-23.00,
4.00,-37.00,
5.50,-37.00,
8.00,-42.00,
15.00,-42.00,
20.00,-42.00,
30.00,-44.00,
37.00,-48.00,
55.00,-48.00,
70.00,-50.00,
85.00,-66.00,
90.00,-68.00,
125.00,-68.00,
130.00,-71.00,
180.00,-71.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,31
-180.00,-75.00,
-80.00,-75.00,
-75.00,-66.00,
-70.00,-65.00,
-50.00,-64.00,
-45.00,-62.00,
-25.00,-60.00,
-15.00,-60.00,
-9.00,-60.00,
-8.00,-58.00,
-7.50,-58.00,
-5.00,-54.00,
-3.50,-43.00,
-1.50,-43.00,
-0.70,-30.00,
0.00,-30.00,
0.70,-30.00,
1.50,-43.00,
3.50,-43.00,
5.00,-54.00,
7.50,-58.00,
8.00,-58.00,
9.00,-60.00,
15.00,-60.00,
25.00,-60.00,
45.00,-62.00,
50.00,-64.00,
70.00,-65.00,
75.00,-66.00,
80.00,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,75
-180.00,-71.00,
-90.00,-71.00,
-85.00,-70.00,
-75.00,-57.00,
-53.00,-57.00,
-48.00,-54.00,
-45.00,-54.00,
-40.00,-53.00,
-30.00,-47.00,
-20.00,-42.00,
-15.00,-41.00,
-14.00,-40.00,
-12.50,-40.00,
-11.50,-37.00,
-7.50,-37.00,
-6.50,-35.00,
-5.50,-31.00,
-3.00,-31.00,
-2.50,-24.00,
-1.10,-24.00,
-1.10,-23.00,
-1.00,-20.90,
-0.90,-19.30,
-0.90,-18.00,
-0.80,-16.60,
-0.70,-15.70,
-0.60,-14.80,
-0.60,-12.60,
-0.50,-10.30,
-0.50,-8.20,
-0.40,-6.40,
-0.40,-4.80,
-0.30,-3.50,
-0.30,-2.30,
-0.20,-1.40,
-0.20,-0.80,
-0.10,-0.30,
0.00,0.00,
0.10,-0.30,
0.20,-0.80,
0.20,-1.40,
0.30,-2.30,
0.30,-3.50,
0.40,-4.80,
0.40,-6.40,
0.50,-8.20,
0.50,-10.30,
0.60,-12.60,
0.60,-14.80,
0.70,-15.70,
0.80,-16.60,
0.90,-18.00,
0.90,-19.30,
1.00,-20.90,
1.10,-23.00,
1.10,-24.00,
2.50,-24.00,
3.00,-31.00,
5.50,-31.00,
6.50,-35.00,
7.50,-37.00,
11.50,-37.00,
12.50,-40.00,
14.00,-40.00,
15.00,-41.00,
20.00,-42.00,
30.00,-47.00,
40.00,-53.00,
45.00,-54.00,
48.00,-54.00,
53.00,-57.00,
75.00,-57.00,
85.00,-70.00,
90.00,-71.00,
180.00,-71.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,31
-180.00,-75.00,
-95.00,-75.00,
-80.00,-72.00,
-70.00,-64.00,
-50.00,-62.00,
-25.00,-62.00,
-20.00,-59.00,
-15.00,-59.00,
-11.50,-57.50,
-7.50,-57.50,
-6.00,-50.50,
-3.50,-50.50,
-2.50,-46.00,
-2.00,-46.00,
-0.70,-30.00,
0.00,-30.00,
0.70,-30.00,
2.00,-46.00,
2.50,-46.00,
3.50,-50.50,
6.00,-50.50,
7.50,-57.50,
11.50,-57.50,
15.00,-59.00,
20.00,-59.00,
25.00,-62.00,
50.00,-62.00,
70.00,-64.00,
80.00,-72.00,
95.00,-75.00,
180.00,-75.00,
ENDFIL:,EOF
