REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP8-611
PATNUM:,3038D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19850123
LOWFRQ:,5925
HGHFRQ:,6425
GUNITS:,DBI/DBR
LWGAIN:,40.9
MDGAIN:,41.3
HGGAIN:,41.6
AZWIDT:,1.40
ELWIDT:,1.40
ATVSWR:,1.06
FRTOBA:,65.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,53
-180.00,-65.00,
-90.00,-65.00,
-78.31,-57.57,
-72.05,-54.01,
-66.75,-50.94,
-47.95,-50.94,
-43.86,-48.19,
-35.90,-44.68,
-25.30,-44.31,
-21.69,-42.91,
-15.00,-42.91,
-13.49,-42.91,
-12.05,-39.56,
-11.33,-39.56,
-9.04,-34.23,
-8.47,-34.23,
-7.35,-30.24,
-6.63,-30.24,
-5.42,-27.22,
-4.70,-23.71,
-3.21,-23.01,
-2.49,-16.49,
-1.65,-11.05,
-1.33,-8.03,
-0.64,-1.00,
-0.50,-0.40,
0.00,0.00,
0.50,-0.40,
0.64,-1.00,
1.33,-8.03,
1.65,-11.05,
2.49,-16.49,
3.21,-23.01,
4.70,-23.71,
5.42,-27.22,
6.63,-30.24,
7.35,-30.24,
8.47,-34.23,
9.04,-34.23,
11.33,-39.56,
12.05,-39.56,
13.49,-42.91,
15.00,-42.91,
21.69,-42.91,
25.30,-44.31,
35.90,-44.68,
43.86,-48.19,
47.95,-50.94,
66.75,-50.94,
72.05,-54.01,
78.31,-57.57,
90.00,-65.00,
180.00,-65.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,45
-180.00,-67.00,
-90.00,-67.00,
-80.24,-65.92,
-75.90,-61.83,
-69.64,-58.43,
-60.48,-58.43,
-55.18,-57.25,
-44.58,-56.92,
-34.94,-56.92,
-26.99,-54.77,
-23.86,-53.96,
-18.07,-52.07,
-15.00,-52.07,
-13.60,-52.07,
-12.97,-48.62,
-10.80,-48.62,
-9.72,-47.43,
-5.82,-47.43,
-4.66,-44.74,
-3.29,-44.74,
-2.21,-41.02,
-2.11,-35.00,
0.00,-35.00,
2.11,-35.00,
2.21,-41.02,
3.29,-44.74,
4.66,-44.74,
5.82,-47.43,
9.72,-47.43,
10.80,-48.62,
12.97,-48.62,
13.60,-52.07,
15.00,-52.07,
18.07,-52.07,
23.86,-53.96,
26.99,-54.77,
34.94,-56.92,
44.58,-56.92,
55.18,-57.25,
60.48,-58.43,
69.64,-58.43,
75.90,-61.83,
80.24,-65.92,
90.00,-67.00,
180.00,-67.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,47
-180.00,-65.00,
-90.00,-65.00,
-60.00,-55.00,
-56.87,-50.51,
-42.41,-50.51,
-31.33,-44.79,
-25.78,-41.99,
-23.61,-41.99,
-15.00,-37.26,
-13.01,-36.17,
-11.81,-36.17,
-10.60,-34.23,
-9.44,-31.48,
-8.92,-31.48,
-7.19,-27.76,
-5.14,-27.33,
-4.74,-24.52,
-3.94,-24.52,
-2.65,-22.58,
-1.61,-10.83,
-1.12,-5.60,
-0.74,-1.99,
-0.50,-0.80,
0.00,0.00,
0.50,-0.80,
0.74,-1.99,
1.12,-5.60,
1.61,-10.83,
2.65,-22.58,
3.94,-24.52,
4.74,-24.52,
5.14,-27.33,
7.19,-27.76,
8.92,-31.48,
9.44,-31.48,
10.60,-34.23,
11.81,-36.17,
13.01,-36.17,
15.00,-37.26,
23.61,-41.99,
25.78,-41.99,
31.33,-44.79,
42.41,-50.51,
56.87,-50.51,
60.00,-55.00,
90.00,-65.00,
180.00,-65.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,43
-180.00,-67.00,
-90.00,-67.00,
-81.45,-66.36,
-75.90,-61.94,
-72.53,-61.94,
-69.40,-60.00,
-60.48,-58.70,
-58.07,-57.51,
-44.58,-56.81,
-27.95,-56.81,
-24.10,-53.85,
-15.00,-53.85,
-10.72,-53.85,
-9.68,-51.85,
-8.47,-51.85,
-5.98,-48.03,
-3.61,-48.03,
-2.89,-44.25,
-1.77,-40.53,
-1.41,-39.89,
-1.31,-35.00,
0.00,-35.00,
1.31,-35.00,
1.41,-39.89,
1.77,-40.53,
2.89,-44.25,
3.61,-48.03,
5.98,-48.03,
8.47,-51.85,
9.68,-51.85,
10.72,-53.85,
15.00,-53.85,
24.10,-53.85,
27.95,-56.81,
44.58,-56.81,
58.07,-57.51,
60.48,-58.70,
69.40,-60.00,
72.53,-61.94,
75.90,-61.94,
81.45,-66.36,
90.00,-67.00,
180.00,-67.00,
ENDFIL:,EOF
