REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PARX6-59W
PATNUM:,4371
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19990719
LOWFRQ:,5925
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,37.8
MDGAIN:,38.3
HGGAIN:,38.7
AZWIDT:,1.80
ELWIDT:,1.80
ATVSWR:,1.12
FRTOBA:,59.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,55
-180.0,-59.0,
-166.0,-59.0,
-166.0,-60.5,
-115.5,-60.5,
-105.5,-56.0,
-100.0,-55.0,
-91.5,-48.0,
-80.0,-42.0,
-66.0,-42.0,
-30.0,-42.0,
-30.0,-38.0,
-20.0,-37.0,
-18.0,-33.0,
-15.0,-33.0,
-15.0,-31.0,
-9.5,-31.0,
-5.0,-25.0,
-5.0,-21.0,
-3.0,-20.0,
-2.8,-18.0,
-2.4,-14.0,
-2.0,-9.0,
-1.7,-6.0,
-1.3,-3.0,
-0.9,-1.4,
-0.8,-0.8,
-0.3,-0.0,
0.0,0.0,
0.3,0.0,
0.8,-0.8,
0.9,-1.4,
1.3,-3.0,
1.7,-6.0,
2.0,-9.0,
2.4,-14.0,
2.8,-18.0,
3.0,-20.0,
5.0,-21.0,
5.0,-25.0,
9.5,-31.0,
15.0,-31.0,
15.0,-33.0,
18.0,-33.0,
20.0,-37.0,
30.0,-38.0,
30.0,-42.0,
66.0,-42.0,
80.0,-42.0,
91.5,-48.0,
100.0,-55.0,
105.5,-56.0,
115.5,-60.5,
166.0,-60.5,
166.0,-59.0,
180.0,-59.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,29
-180.0,-62.0,
-164.0,-62.0,
-164.0,-66.0,
-106.0,-66.0,
-95.0,-60.0,
-83.0,-60.0,
-79.0,-56.0,
-35.0,-54.0,
-24.0,-54.0,
-24.0,-52.0,
-18.0,-52.0,
-15.0,-45.0,
-5.4,-45.0,
-4.0,-35.0,
0.0,-35.0,
4.0,-35.0,
5.4,-45.0,
15.0,-45.0,
18.0,-52.0,
24.0,-52.0,
24.0,-54.0,
35.0,-54.0,
79.0,-56.0,
83.0,-60.0,
95.0,-60.0,
106.0,-66.0,
164.0,-66.0,
164.0,-62.0,
180.0,-62.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,59
-180.0,-59.0,
-166.0,-59.0,
-166.0,-62.0,
-116.0,-62.0,
-100.0,-55.0,
-99.0,-54.0,
-88.0,-47.0,
-80.0,-45.0,
-55.0,-42.0,
-30.0,-42.0,
-27.0,-36.0,
-20.4,-36.0,
-20.0,-36.0,
-19.0,-35.5,
-16.0,-33.5,
-15.0,-33.0,
-14.0,-32.0,
-9.0,-30.0,
-6.0,-25.0,
-5.0,-25.0,
-4.2,-24.4,
-3.3,-24.0,
-2.4,-15.0,
-2.0,-9.0,
-1.7,-6.0,
-1.3,-3.8,
-0.9,-1.5,
-0.7,-0.9,
-0.3,0.0,
0.0,0.0,
0.3,0.0,
0.7,-0.9,
0.9,-1.5,
1.3,-3.8,
1.7,-6.0,
2.0,-9.0,
2.4,-15.0,
3.3,-24.0,
4.2,-24.4,
5.0,-25.0,
6.0,-25.0,
9.0,-30.0,
14.0,-32.0,
15.0,-33.0,
16.0,-33.5,
19.0,-35.5,
20.0,-36.0,
20.4,-36.0,
27.0,-36.0,
30.0,-42.0,
55.0,-42.0,
80.0,-45.0,
88.0,-47.0,
99.0,-54.0,
100.0,-55.0,
116.0,-62.0,
166.0,-62.0,
166.0,-59.0,
180.0,-59.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.0,-62.0,
-163.0,-62.0,
-163.0,-64.0,
-97.0,-64.0,
-74.5,-57.0,
-55.0,-56.0,
-51.0,-53.0,
-25.0,-52.0,
-17.0,-46.5,
-15.0,-46.3,
-6.2,-46.0,
-3.0,-35.0,
0.0,-35.0,
3.0,-35.0,
6.2,-46.0,
15.0,-46.3,
17.0,-46.5,
25.0,-52.0,
51.0,-53.0,
55.0,-56.0,
74.5,-57.0,
97.0,-64.0,
163.0,-64.0,
163.0,-62.0,
180.0,-62.0,
ENDFIL:,EOF
