REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP4F-34
PATNUM:,4418
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20000316
LOWFRQ:,3400
HGHFRQ:,3700
GUNITS:,DBI/DBR
LWGAIN:,29.1
MDGAIN:,29.5
HGGAIN:,29.8
AZWIDT:,4.70
ELWIDT:,4.70
ATVSWR:,1.30
FRTOBA:,41.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,39
-180.00,-45.00,
-113.00,-45.00,
-110.00,-44.00,
-78.00,-42.00,
-50.00,-28.00,
-26.50,-28.00,
-18.50,-21.00,
-13.00,-21.00,
-10.00,-16.00,
-5.40,-16.00,
-5.00,-12.30,
-4.45,-8.90,
-4.05,-7.10,
-3.70,-5.60,
-3.35,-4.20,
-2.85,-2.90,
-2.35,-1.90,
-1.70,-0.90,
-0.90,-0.40,
0.00,-0.00,
0.90,-0.40,
1.70,-0.90,
2.35,-1.90,
2.85,-2.90,
3.35,-4.20,
3.70,-5.60,
4.05,-7.10,
4.45,-8.90,
5.00,-12.30,
5.40,-16.00,
10.00,-16.00,
13.00,-21.00,
18.50,-21.00,
26.50,-28.00,
50.00,-28.00,
78.00,-42.00,
110.00,-44.00,
113.00,-45.00,
180.00,-45.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,11
-180.00,-51.00,
-60.00,-51.00,
-30.00,-44.00,
-13.00,-43.00,
-5.70,-30.00,
0.00,-30.00,
5.70,-30.00,
13.00,-43.00,
30.00,-44.00,
60.00,-51.00,
180.00,-51.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.00,-45.00,
-155.00,-45.00,
-150.00,-50.00,
-110.00,-50.00,
-100.00,-48.00,
-85.00,-48.00,
-82.00,-45.00,
-68.00,-45.00,
-47.00,-31.50,
-40.00,-31.50,
-36.00,-27.00,
-26.00,-27.00,
-24.00,-25.50,
-21.00,-25.50,
-16.50,-22.00,
-13.50,-22.00,
-9.50,-14.00,
-5.30,-14.00,
-4.80,-10.00,
-4.20,-7.80,
-3.85,-6.00,
-3.30,-4.10,
-2.75,-2.40,
-1.95,-1.40,
-1.00,-0.30,
0.00,-0.00,
1.00,-0.30,
1.95,-1.40,
2.75,-2.40,
3.30,-4.10,
3.85,-6.00,
4.20,-7.80,
4.80,-10.00,
5.30,-14.00,
9.50,-14.00,
13.50,-22.00,
16.50,-22.00,
21.00,-25.50,
24.00,-25.50,
26.00,-27.00,
36.00,-27.00,
40.00,-31.50,
47.00,-31.50,
68.00,-45.00,
82.00,-45.00,
85.00,-48.00,
100.00,-48.00,
110.00,-50.00,
150.00,-50.00,
155.00,-45.00,
180.00,-45.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-52.00,
-75.00,-52.00,
-46.50,-42.00,
-33.00,-42.00,
-28.00,-40.00,
-12.60,-40.00,
-5.70,-30.00,
0.00,-30.00,
5.70,-30.00,
12.60,-40.00,
28.00,-40.00,
33.00,-42.00,
46.50,-42.00,
75.00,-52.00,
180.00,-52.00,
ENDFIL:,EOF
