REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP10-4477
PATNUM:,0811
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19990630
LOWFRQ:,4400
HGHFRQ:,5000
GUNITS:,DBI/DBR
LWGAIN:,40.3
MDGAIN:,40.6
HGGAIN:,41.2
AZWIDT:,1.60
ELWIDT:,1.60
ATVSWR:,1.20
FRTOBA:,67.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,33
-180.0,-67.0,
-98.0,-67.0,
-84.0,-53.0,
-63.0,-46.0,
-47.0,-46.0,
-46.0,-45.0,
-26.0,-45.0,
-19.0,-36.0,
-15.0,-36.0,
-12.0,-36.0,
-10.0,-32.0,
-4.0,-23.0,
-2.0,-23.0,
-1.5,-08.0,
-1.0,-04.0,
-0.5,-01.1,
0.0,0.0,
0.5,-01.1,
1.0,-04.0,
1.5,-08.0,
2.0,-23.0,
4.0,-23.0,
10.0,-32.0,
12.0,-36.0,
15.0,-36.0,
19.0,-36.0,
26.0,-45.0,
46.0,-45.0,
47.0,-46.0,
63.0,-46.0,
84.0,-53.0,
98.0,-67.0,
180.0,-67.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.0,-68.0,
-90.0,-68.0,
-79.0,-58.0,
-45.0,-58.0,
-43.0,-56.0,
-28.0,-56.0,
-24.0,-51.0,
-15.0,-47.0,
-7.0,-44.0,
-3.0,-44.0,
-2.0,-35.0,
0.0,-35.0,
2.0,-35.0,
3.0,-44.0,
7.0,-44.0,
15.0,-47.0,
24.0,-51.0,
28.0,-56.0,
43.0,-56.0,
45.0,-58.0,
79.0,-58.0,
90.0,-68.0,
180.0,-68.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,35
-180.0,-67.0,
-91.0,-67.0,
-80.0,-56.0,
-67.0,-50.0,
-47.0,-50.0,
-44.0,-48.0,
-36.0,-48.0,
-34.0,-44.0,
-22.0,-39.0,
-15.0,-39.0,
-11.0,-30.0,
-8.0,-30.0,
-5.0,-24.0,
-2.7,-24.0,
-1.5,-08.0,
-1.0,-04.0,
-0.5,-01.1,
0.0,0.0,
0.5,-01.1,
1.0,-04.0,
1.5,-08.0,
2.7,-24.0,
5.0,-24.0,
8.0,-30.0,
11.0,-30.0,
15.0,-39.0,
22.0,-39.0,
34.0,-44.0,
36.0,-48.0,
44.0,-48.0,
47.0,-50.0,
67.0,-50.0,
80.0,-56.0,
91.0,-67.0,
180.0,-67.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.0,-74.0,
-90.0,-74.0,
-80.0,-65.0,
-58.0,-65.0,
-55.0,-62.0,
-30.0,-60.0,
-22.0,-52.0,
-15.0,-50.0,
-10.0,-45.0,
-2.6,-42.0,
-2.0,-35.0,
0.0,-35.0,
2.0,-35.0,
2.6,-42.0,
10.0,-45.0,
15.0,-50.0,
22.0,-52.0,
30.0,-60.0,
55.0,-62.0,
58.0,-65.0,
80.0,-65.0,
90.0,-74.0,
180.0,-74.0,
ENDFIL:,EOF
