REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,P8-6812
PATNUM:,1094
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19921002
LOWFRQ:,12700
HGHFRQ:,13250
GUNITS:,DBI/DBR
LWGAIN:,44.6
MDGAIN:,43.1
HGGAIN:,42.2
AZWIDT:,1.10
ELWIDT:,1.10
ATVSWR:,1.15
FRTOBA:,54.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,55
-180.00,-54.00,
-170.00,-54.00,
-170.00,-63.00,
-135.00,-63.00,
-120.00,-58.00,
-110.00,-42.00,
-48.00,-42.00,
-40.00,-36.00,
-25.00,-35.00,
-20.00,-34.00,
-15.00,-30.00,
-10.00,-29.00,
-9.00,-26.00,
-4.00,-26.00,
-3.00,-20.00,
-2.00,-19.00,
-1.50,-12.00,
-1.00,-12.00,
-0.90,-9.72,
-0.80,-7.68,
-0.70,-5.88,
-0.60,-4.32,
-0.50,-3.00,
-0.40,-1.92,
-0.30,-1.08,
-0.20,-0.48,
-0.10,-0.12,
0.00,0.00,
0.10,-0.12,
0.20,-0.48,
0.30,-1.08,
0.40,-1.92,
0.50,-3.00,
0.60,-4.32,
0.70,-5.88,
0.80,-7.68,
0.90,-9.72,
1.00,-12.00,
1.50,-12.00,
2.00,-19.00,
3.00,-20.00,
4.00,-26.00,
9.00,-26.00,
10.00,-29.00,
15.00,-30.00,
20.00,-34.00,
25.00,-35.00,
40.00,-36.00,
48.00,-42.00,
110.00,-42.00,
120.00,-58.00,
135.00,-63.00,
170.00,-63.00,
170.00,-54.00,
180.00,-54.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,37
-180.00,-62.00,
-170.00,-62.00,
-170.00,-64.00,
-120.00,-64.00,
-110.00,-62.00,
-80.00,-62.00,
-65.00,-59.00,
-40.00,-59.00,
-20.00,-53.00,
-15.00,-48.00,
-10.00,-48.00,
-9.00,-46.00,
-7.50,-46.00,
-7.00,-43.00,
-4.00,-43.00,
-3.50,-36.00,
-2.50,-36.00,
-1.50,-15.00,
0.00,-15.00,
1.50,-15.00,
2.50,-36.00,
3.50,-36.00,
4.00,-43.00,
7.00,-43.00,
7.50,-46.00,
9.00,-46.00,
10.00,-48.00,
15.00,-48.00,
20.00,-53.00,
40.00,-59.00,
65.00,-59.00,
80.00,-62.00,
110.00,-62.00,
120.00,-64.00,
170.00,-64.00,
170.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,67
-180.00,-54.00,
-170.00,-54.00,
-170.00,-63.00,
-135.00,-63.00,
-130.00,-60.00,
-120.00,-60.00,
-110.00,-46.00,
-50.00,-46.00,
-45.00,-42.00,
-30.00,-40.00,
-25.00,-37.00,
-15.00,-35.00,
-15.00,-34.00,
-10.00,-30.00,
-7.00,-30.00,
-4.00,-20.00,
-3.00,-15.00,
-2.25,-13.00,
-2.15,-11.32,
-2.05,-9.76,
-1.95,-8.31,
-1.85,-6.99,
-1.75,-5.77,
-1.65,-4.67,
-1.55,-3.69,
-1.45,-2.83,
-1.35,-2.08,
-1.25,-1.44,
-1.15,-0.92,
-1.05,-0.52,
-0.95,-0.23,
-0.85,-0.06,
-0.75,0.00,
0.00,0.00,
0.75,0.00,
0.85,-0.06,
0.95,-0.23,
1.05,-0.52,
1.15,-0.92,
1.25,-1.44,
1.35,-2.08,
1.45,-2.83,
1.55,-3.69,
1.65,-4.67,
1.75,-5.77,
1.85,-6.99,
1.95,-8.31,
2.05,-9.76,
2.15,-11.32,
2.25,-13.00,
3.00,-15.00,
4.00,-20.00,
7.00,-30.00,
10.00,-30.00,
15.00,-34.00,
15.00,-35.00,
25.00,-37.00,
30.00,-40.00,
45.00,-42.00,
50.00,-46.00,
110.00,-46.00,
120.00,-60.00,
130.00,-60.00,
135.00,-63.00,
170.00,-63.00,
170.00,-54.00,
180.00,-54.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,35
-180.00,-62.00,
-170.00,-62.00,
-170.00,-63.00,
-120.00,-63.00,
-110.00,-53.00,
-80.00,-50.00,
-60.00,-50.00,
-55.00,-47.00,
-40.00,-47.00,
-15.00,-43.00,
-14.00,-43.00,
-13.00,-36.00,
-7.50,-36.00,
-6.00,-29.00,
-5.00,-29.00,
-3.00,-27.00,
-1.50,-15.00,
0.00,-15.00,
1.50,-15.00,
3.00,-27.00,
5.00,-29.00,
6.00,-29.00,
7.50,-36.00,
13.00,-36.00,
14.00,-43.00,
15.00,-43.00,
40.00,-47.00,
55.00,-47.00,
60.00,-50.00,
80.00,-50.00,
110.00,-53.00,
120.00,-63.00,
170.00,-63.00,
170.00,-62.00,
180.00,-62.00,
ENDFIL:,EOF
