REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX12-59
PATNUM:,1664J
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19841101
LOWFRQ:,5925
HGHFRQ:,6425
GUNITS:,DBI/DBR
LWGAIN:,44.4
MDGAIN:,44.8
HGGAIN:,45.2
AZWIDT:,0.90
ELWIDT:,0.90
ATVSWR:,1.06
FRTOBA:,80.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,130
-180.00,-80.57,
-170.89,-80.55,
-168.87,-85.83,
-102.20,-85.83,
-82.97,-81.86,
-80.86,-81.29,
-78.05,-79.78,
-75.07,-77.49,
-67.20,-71.18,
-62.66,-67.10,
-60.39,-64.46,
-55.64,-62.95,
-45.20,-62.92,
-42.04,-61.42,
-36.75,-60.55,
-33.77,-58.47,
-30.26,-55.96,
-26.38,-55.74,
-21.78,-55.51,
-17.90,-55.01,
-15.07,-54.71,
-15.05,-54.64,
-15.00,-54.64,
-13.66,-54.76,
-13.23,-51.68,
-10.11,-51.69,
-9.58,-47.11,
-9.23,-45.03,
-8.79,-42.52,
-8.51,-40.59,
-7.29,-38.85,
-6.40,-37.19,
-6.11,-36.33,
-5.70,-36.11,
-5.41,-36.03,
-5.12,-35.67,
-4.73,-35.38,
-4.29,-34.65,
-3.19,-34.63,
-2.52,-33.26,
-2.33,-32.83,
-2.18,-31.97,
-1.96,-30.68,
-1.70,-29.03,
-1.61,-28.10,
-1.46,-27.10,
-1.43,-25.31,
-1.34,-22.67,
-1.26,-20.38,
-1.11,-17.45,
-0.99,-14.52,
-0.90,-12.59,
-0.81,-10.30,
-0.72,-8.23,
-0.63,-6.30,
-0.51,-4.15,
-0.42,-2.65,
-0.27,-1.51,
-0.18,-0.15,
-0.01,0.00,
0.00,0.00,
0.12,-1.07,
0.35,-2.64,
0.58,-5.06,
0.72,-7.91,
1.00,-12.98,
1.14,-15.98,
1.25,-18.98,
1.35,-21.55,
1.49,-24.47,
1.60,-26.90,
1.67,-27.54,
1.86,-28.54,
2.16,-29.46,
2.45,-30.67,
3.12,-30.65,
3.52,-31.86,
3.88,-35.93,
5.36,-36.04,
5.60,-39.18,
6.47,-39.31,
6.80,-42.51,
7.50,-47.71,
8.46,-47.70,
9.12,-50.33,
11.79,-50.42,
12.11,-51.27,
12.50,-51.90,
13.02,-52.75,
13.66,-53.38,
14.34,-53.94,
14.92,-54.29,
15.00,-54.36,
15.75,-54.85,
16.48,-56.00,
17.58,-57.78,
21.31,-57.98,
23.11,-59.33,
25.45,-61.33,
26.72,-62.39,
31.51,-62.38,
35.06,-62.65,
37.90,-62.64,
39.69,-63.64,
41.66,-64.49,
44.85,-64.41,
47.51,-64.40,
51.24,-64.53,
53.19,-64.38,
55.15,-64.74,
57.82,-65.30,
60.13,-65.79,
62.27,-65.93,
63.53,-67.28,
65.70,-69.20,
67.68,-71.05,
69.68,-73.48,
72.58,-76.47,
74.76,-79.25,
75.85,-80.53,
80.48,-81.59,
84.76,-82.65,
88.14,-83.35,
91.88,-84.20,
95.11,-86.11,
147.45,-85.96,
152.38,-84.23,
170.30,-84.32,
172.19,-80.81,
180.00,-80.86,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,64
-180.00,-89.64,
-171.32,-89.61,
-169.72,-99.68,
-150.20,-99.84,
-125.72,-89.83,
-110.11,-89.64,
-64.90,-88.29,
-61.20,-86.49,
-56.71,-80.11,
-41.45,-80.21,
-34.89,-79.76,
-33.02,-75.61,
-29.15,-73.95,
-25.09,-72.80,
-20.49,-71.85,
-18.57,-70.28,
-15.00,-70.28,
-14.91,-68.91,
-14.87,-69.03,
-13.21,-66.99,
-13.12,-66.06,
-11.93,-66.04,
-10.90,-65.74,
-8.07,-65.62,
-5.96,-62.51,
-4.75,-58.98,
-3.24,-58.82,
-2.74,-54.59,
-2.09,-48.93,
-1.90,-46.13,
-1.55,-44.70,
-1.30,-44.76,
-1.18,-39.47,
-1.03,-36.82,
-0.88,-35.00,
-0.01,-35.00,
0.00,-35.00,
1.05,-35.14,
1.19,-38.14,
1.27,-44.08,
1.41,-46.72,
1.52,-49.65,
1.66,-52.51,
2.49,-52.50,
2.95,-55.14,
3.25,-56.92,
3.47,-57.77,
3.93,-60.06,
4.23,-61.84,
5.71,-62.67,
6.27,-66.53,
8.23,-66.57,
9.60,-70.98,
14.97,-70.96,
15.00,-70.96,
15.35,-71.03,
22.15,-75.09,
28.81,-80.93,
39.97,-81.54,
43.71,-82.82,
62.30,-82.83,
66.09,-86.68,
85.81,-90.13,
180.00,-90.20,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,130
-180.00,-81.92,
-171.14,-81.89,
-169.12,-85.81,
-99.62,-86.03,
-89.81,-80.93,
-88.23,-79.92,
-70.37,-79.87,
-59.67,-65.90,
-44.81,-66.07,
-43.27,-63.20,
-30.04,-61.73,
-26.06,-56.93,
-22.60,-52.78,
-15.17,-52.54,
-15.00,-52.54,
-14.97,-52.68,
-14.45,-52.24,
-13.53,-49.01,
-11.89,-48.91,
-11.28,-47.83,
-10.48,-47.89,
-9.04,-44.08,
-8.14,-43.92,
-7.86,-39.77,
-7.67,-39.26,
-7.09,-39.25,
-6.87,-37.75,
-6.62,-36.96,
-5.40,-37.01,
-5.02,-35.29,
-4.79,-34.71,
-4.66,-34.57,
-4.46,-36.49,
-3.63,-36.62,
-3.50,-34.48,
-3.22,-34.47,
-2.86,-34.11,
-2.57,-33.67,
-2.25,-33.31,
-2.13,-32.81,
-1.97,-30.95,
-1.88,-29.16,
-1.79,-28.30,
-1.66,-27.94,
-1.47,-26.58,
-1.35,-24.65,
-1.27,-21.00,
-1.21,-19.28,
-1.08,-17.28,
-0.99,-15.28,
-0.97,-13.49,
-0.91,-11.92,
-0.79,-9.70,
-0.64,-6.27,
-0.52,-4.26,
-0.30,-2.26,
-0.14,-0.11,
-0.01,0.00,
0.00,0.00,
0.05,-0.89,
0.35,-2.25,
0.61,-4.53,
0.85,-7.31,
1.02,-10.67,
1.09,-12.96,
1.20,-16.10,
1.34,-19.81,
1.41,-22.81,
1.46,-26.10,
1.59,-27.67,
1.62,-28.10,
1.82,-28.67,
2.37,-29.95,
2.50,-30.30,
2.63,-31.23,
2.70,-31.51,
2.96,-31.51,
3.44,-32.79,
3.93,-33.99,
4.19,-35.42,
4.26,-36.35,
5.22,-36.33,
5.61,-37.54,
6.01,-39.03,
6.33,-39.60,
6.69,-41.17,
7.02,-42.52,
7.28,-43.80,
7.57,-44.66,
7.73,-45.15,
7.90,-45.65,
8.12,-46.15,
8.28,-46.50,
8.51,-47.93,
8.87,-47.92,
9.58,-50.20,
9.84,-50.19,
10.33,-50.33,
11.29,-50.24,
11.71,-51.45,
12.27,-52.80,
12.69,-53.93,
12.95,-54.50,
13.14,-55.50,
14.91,-55.61,
15.00,-55.61,
15.17,-55.44,
23.33,-55.27,
24.61,-57.27,
25.51,-58.48,
27.67,-59.98,
30.35,-61.62,
32.86,-63.04,
35.53,-63.68,
39.80,-64.53,
44.79,-65.44,
49.42,-66.51,
59.53,-66.41,
61.51,-68.12,
63.84,-70.12,
65.83,-72.19,
67.28,-74.18,
69.64,-77.54,
71.81,-80.18,
73.62,-82.61,
75.24,-83.89,
89.83,-86.21,
169.49,-86.36,
171.55,-82.21,
180.00,-82.19,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,65
-180.00,-86.85,
-170.16,-86.89,
-168.72,-88.24,
-95.16,-88.16,
-70.58,-87.73,
-67.95,-86.51,
-62.34,-84.06,
-57.77,-82.69,
-51.79,-80.45,
-44.95,-77.72,
-36.28,-77.69,
-32.92,-77.75,
-27.99,-76.74,
-23.64,-72.65,
-21.35,-72.57,
-16.31,-67.48,
-15.07,-67.41,
-15.00,-67.41,
-14.93,-67.48,
-11.00,-67.54,
-10.62,-66.39,
-9.04,-65.93,
-8.92,-64.93,
-8.59,-64.85,
-7.06,-62.25,
-4.48,-62.34,
-3.01,-59.74,
-2.30,-52.30,
-1.88,-51.36,
-1.63,-50.00,
-1.00,-44.98,
-0.91,-35.00,
-0.01,-35.00,
0.00,-35.00,
1.02,-35.00,
1.10,-38.01,
1.20,-39.79,
1.27,-41.22,
1.64,-46.00,
1.95,-49.93,
2.18,-50.57,
3.30,-57.34,
3.53,-59.76,
3.83,-60.68,
4.03,-62.40,
4.28,-62.32,
5.83,-70.87,
10.09,-71.00,
11.81,-74.11,
15.00,-73.98,
15.37,-74.05,
21.23,-74.10,
22.88,-76.16,
26.64,-77.36,
34.62,-77.26,
39.78,-77.88,
41.78,-79.51,
52.51,-82.83,
61.56,-82.79,
66.46,-86.91,
150.02,-86.91,
150.76,-87.83,
169.91,-87.75,
170.96,-87.03,
180.00,-87.06,
ENDFIL:,EOF
