REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHLP2-180
PATNUM:,4089A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001031
LOWFRQ:,17700
HGHFRQ:,19700
GUNITS:,DBI/DBR
LWGAIN:,38.2
MDGAIN:,38.7
HGGAIN:,39.1
AZWIDT:,1.80
ELWIDT:,1.80
ATVSWR:,1.30
FRTOBA:,67.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,55
-180.00,-67.00,
-95.00,-67.00,
-80.00,-56.50,
-60.00,-44.00,
-50.00,-42.00,
-30.00,-42.00,
-30.00,-39.00,
-25.00,-39.00,
-22.00,-37.00,
-15.00,-36.00,
-9.00,-30.00,
-8.00,-30.00,
-7.00,-25.00,
-5.00,-25.00,
-4.00,-20.00,
-3.50,-15.00,
-3.00,-15.00,
-2.00,-15.00,
-1.80,-11.80,
-1.60,-8.90,
-1.40,-5.90,
-1.20,-4.30,
-1.00,-2.80,
-0.80,-1.60,
-0.60,-0.80,
-0.40,-0.30,
-0.20,-0.10,
-0.00,-0.00,
0.20,-0.10,
0.40,-0.30,
0.60,-0.80,
0.80,-1.60,
1.00,-2.80,
1.20,-4.30,
1.40,-5.90,
1.60,-8.90,
1.80,-11.80,
2.00,-15.00,
3.00,-15.00,
3.50,-15.00,
4.00,-20.00,
5.00,-25.00,
7.00,-25.00,
8.00,-30.00,
9.00,-30.00,
15.00,-36.00,
22.00,-37.00,
25.00,-39.00,
30.00,-39.00,
30.00,-42.00,
50.00,-42.00,
60.00,-44.00,
80.00,-56.50,
95.00,-67.00,
180.00,-67.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-71.00,
-90.00,-71.00,
-70.00,-64.00,
-50.00,-64.00,
-40.00,-58.00,
-20.00,-58.00,
-15.00,-47.00,
-9.00,-47.00,
-7.00,-46.00,
-4.00,-40.00,
-2.00,-30.00,
-0.00,-30.00,
2.00,-30.00,
4.00,-40.00,
7.00,-46.00,
9.00,-47.00,
15.00,-47.00,
20.00,-58.00,
40.00,-58.00,
50.00,-64.00,
70.00,-64.00,
90.00,-71.00,
180.00,-71.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.00,-67.00,
-95.00,-67.00,
-70.00,-50.00,
-60.00,-48.00,
-50.00,-42.00,
-30.00,-42.00,
-25.00,-38.00,
-20.00,-37.00,
-15.00,-34.00,
-13.00,-32.00,
-10.00,-30.00,
-7.00,-25.00,
-5.00,-25.00,
-4.00,-20.00,
-3.20,-15.00,
-2.00,-15.00,
-1.80,-12.40,
-1.60,-9.10,
-1.40,-6.70,
-1.20,-4.90,
-1.00,-3.20,
-0.80,-1.90,
-0.60,-1.00,
-0.40,-0.50,
-0.20,-0.10,
-0.00,-0.00,
0.20,-0.10,
0.40,-0.50,
0.60,-1.00,
0.80,-1.90,
1.00,-3.20,
1.20,-4.90,
1.40,-6.70,
1.60,-9.10,
1.80,-12.40,
2.00,-15.00,
3.20,-15.00,
4.00,-20.00,
5.00,-25.00,
7.00,-25.00,
10.00,-30.00,
13.00,-32.00,
15.00,-34.00,
20.00,-37.00,
25.00,-38.00,
30.00,-42.00,
50.00,-42.00,
60.00,-48.00,
70.00,-50.00,
95.00,-67.00,
180.00,-67.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,29
-180.00,-71.00,
-90.00,-71.00,
-90.00,-70.00,
-80.00,-64.00,
-70.00,-61.00,
-60.00,-60.00,
-40.00,-54.00,
-25.00,-53.00,
-20.00,-50.00,
-15.00,-46.00,
-10.00,-46.00,
-8.00,-38.00,
-3.00,-38.00,
-2.00,-30.00,
-0.00,-30.00,
2.00,-30.00,
3.00,-38.00,
8.00,-38.00,
10.00,-46.00,
15.00,-46.00,
20.00,-50.00,
25.00,-53.00,
40.00,-54.00,
60.00,-60.00,
70.00,-61.00,
80.00,-64.00,
90.00,-70.00,
90.00,-71.00,
180.00,-71.00,
ENDFIL:,EOF
