REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PARX6-59
PATNUM:,4331
FEDORN:,NA
DESCR1:,Provisional
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001002
LOWFRQ:,5725
HGHFRQ:,5852
GUNITS:,DBI/DBR
LWGAIN:,37.5
MDGAIN:,37.6
HGGAIN:,37.7
AZWIDT:,2.00
ELWIDT:,2.00
ATVSWR:,1.25
FRTOBA:,58.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,49
-180.00,-58.00,
-115.00,-58.00,
-100.00,-58.00,
-94.00,-50.00,
-80.00,-42.00,
-66.00,-42.00,
-30.00,-42.00,
-30.00,-38.00,
-20.00,-37.00,
-17.00,-33.00,
-15.00,-33.00,
-12.00,-33.00,
-9.00,-30.50,
-6.50,-28.00,
-4.00,-24.00,
-3.00,-20.00,
-2.80,-18.00,
-2.40,-14.00,
-2.00,-9.00,
-1.70,-6.00,
-1.30,-3.00,
-0.90,-1.40,
-0.80,-0.80,
-0.30,-0.00,
0.00,0.00,
0.30,-0.00,
0.80,-0.80,
0.90,-1.40,
1.30,-3.00,
1.70,-6.00,
2.00,-9.00,
2.40,-14.00,
2.80,-18.00,
3.00,-20.00,
4.00,-24.00,
6.50,-28.00,
9.00,-30.00,
12.00,-33.00,
15.00,-33.00,
17.00,-33.00,
20.00,-37.00,
30.00,-38.00,
30.00,-42.00,
66.00,-42.00,
80.00,-42.00,
94.00,-50.00,
100.00,-58.00,
115.00,-58.00,
180.00,-58.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,29
-180.00,-62.00,
-164.00,-62.00,
-164.00,-62.00,
-103.00,-62.00,
-95.00,-60.00,
-83.00,-60.00,
-47.50,-60.00,
-35.00,-54.00,
-24.00,-54.00,
-21.00,-53.00,
-18.00,-53.00,
-15.00,-45.00,
-5.40,-45.00,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
5.40,-45.00,
15.00,-45.00,
18.00,-53.00,
21.00,-53.00,
24.00,-54.00,
35.00,-54.00,
47.50,-60.00,
83.00,-60.00,
95.00,-60.00,
103.00,-62.00,
164.00,-62.00,
164.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,53
-180.00,-60.00,
-116.00,-60.00,
-100.00,-55.00,
-99.00,-54.00,
-88.00,-47.00,
-80.00,-45.00,
-55.00,-42.00,
-30.00,-42.00,
-27.00,-36.00,
-15.00,-36.00,
-13.00,-36.00,
-11.00,-34.00,
-9.00,-34.00,
-8.00,-31.50,
-7.50,-29.00,
-6.00,-25.00,
-5.00,-25.00,
-4.00,-25.00,
-3.30,-24.00,
-2.40,-15.00,
-2.00,-9.00,
-1.70,-6.00,
-1.30,-3.80,
-0.90,-1.50,
-0.70,-0.90,
-0.30,-0.00,
0.00,0.00,
0.30,-0.00,
0.70,-0.90,
0.90,-1.50,
1.30,-3.80,
1.70,-6.00,
2.00,-9.00,
2.40,-15.00,
3.30,-24.00,
4.00,-25.00,
5.00,-25.00,
6.00,-25.00,
7.50,-29.00,
8.00,-31.50,
9.00,-34.00,
11.00,-34.00,
13.00,-36.00,
15.00,-36.00,
27.00,-36.00,
30.00,-42.00,
55.00,-42.00,
80.00,-45.00,
88.00,-47.00,
99.00,-54.00,
100.00,-55.00,
116.00,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,27
-180.00,-60.00,
-170.00,-60.00,
-170.00,-62.00,
-88.00,-62.00,
-82.00,-61.00,
-74.50,-57.00,
-55.00,-56.00,
-51.00,-53.00,
-23.00,-53.00,
-17.50,-47.00,
-15.00,-47.00,
-5.50,-47.00,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
5.50,-47.00,
15.00,-47.00,
17.50,-47.00,
23.00,-53.00,
51.00,-53.00,
55.00,-56.00,
74.50,-57.00,
82.00,-61.00,
88.00,-62.00,
170.00,-62.00,
170.00,-60.00,
180.00,-60.00,
ENDFIL:,EOF
