REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,LBX6-71
PATNUM:,4648
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20000726
LOWFRQ:,7125
HGHFRQ:,7750
GUNITS:,DBI/DBR
LWGAIN:,40.0
MDGAIN:,40.4
HGGAIN:,40.7
AZWIDT:,1.50
ELWIDT:,1.50
ATVSWR:,1.07
FRTOBA:,55.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,33
-180.00,-55.00,
-120.00,-55.00,
-95.00,-42.00,
-35.00,-42.00,
-30.00,-38.00,
-30.00,-35.00,
-15.00,-35.00,
-9.00,-32.00,
-4.00,-27.00,
-4.00,-21.00,
-2.50,-21.00,
-2.40,-17.00,
-2.20,-12.00,
-1.70,-7.00,
-1.30,-4.00,
-1.00,-2.00,
0.00,0.00,
1.00,-2.00,
1.30,-4.00,
1.70,-7.00,
2.20,-12.00,
2.40,-17.00,
2.50,-21.00,
4.00,-21.00,
4.00,-27.00,
9.00,-32.00,
15.00,-35.00,
30.00,-35.00,
30.00,-38.00,
35.00,-42.00,
95.00,-42.00,
120.00,-55.00,
180.00,-55.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-58.00,
-100.00,-58.00,
-90.00,-55.00,
-45.00,-55.00,
-25.00,-47.00,
-10.00,-47.00,
-5.00,-43.00,
-1.50,-33.00,
0.00,-33.00,
1.50,-33.00,
5.00,-43.00,
10.00,-47.00,
25.00,-47.00,
45.00,-55.00,
90.00,-55.00,
100.00,-58.00,
180.00,-58.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,31
-180.00,-55.00,
-120.00,-55.00,
-95.00,-43.00,
-35.00,-43.00,
-25.00,-37.00,
-15.00,-37.00,
-9.00,-32.00,
-4.00,-27.00,
-4.00,-21.00,
-2.50,-21.00,
-2.40,-17.00,
-2.20,-12.00,
-1.70,-7.00,
-1.30,-4.00,
-1.00,-2.00,
0.00,0.00,
1.00,-2.00,
1.30,-4.00,
1.70,-7.00,
2.20,-12.00,
2.40,-17.00,
2.50,-21.00,
4.00,-21.00,
4.00,-27.00,
9.00,-32.00,
15.00,-37.00,
25.00,-37.00,
35.00,-43.00,
95.00,-43.00,
120.00,-55.00,
180.00,-55.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-58.00,
-100.00,-58.00,
-90.00,-55.00,
-45.00,-55.00,
-25.00,-47.00,
-15.00,-47.00,
-9.00,-43.00,
-5.00,-43.00,
-1.50,-33.00,
0.00,-33.00,
1.50,-33.00,
5.00,-43.00,
9.00,-43.00,
15.00,-47.00,
25.00,-47.00,
45.00,-55.00,
90.00,-55.00,
100.00,-58.00,
180.00,-58.00,
ENDFIL:,EOF
