REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL12-71W
PATNUM:,1275I
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19971011
LOWFRQ:,7125
HGHFRQ:,8500
GUNITS:,DBI/DBR
LWGAIN:,45.6
MDGAIN:,46.3
HGGAIN:,47.1
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.10
FRTOBA:,58.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,31
-180.00,-58.00,
-116.50,-58.00,
-103.80,-47.30,
-89.20,-47.30,
-27.90,-47.30,
-15.00,-43.10,
-3.00,-23.00,
-1.20,-23.00,
-1.20,-19.80,
-1.00,-14.80,
-1.00,-9.90,
-0.90,-8.10,
-0.80,-4.90,
-0.60,-1.90,
-0.30,-0.80,
0.00,0.00,
0.30,-0.80,
0.60,-1.90,
0.80,-4.90,
0.90,-8.10,
1.00,-9.90,
1.00,-14.80,
1.20,-19.80,
1.20,-23.00,
3.00,-23.00,
15.00,-43.10,
27.90,-47.30,
89.20,-47.30,
103.80,-47.30,
116.50,-58.00,
180.00,-58.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,19
-180.00,-58.00,
-101.00,-58.00,
-99.80,-57.10,
-15.00,-56.90,
-9.90,-56.90,
-6.20,-39.80,
-3.40,-39.80,
-3.10,-34.70,
-2.90,-30.00,
0.00,-30.00,
2.90,-30.00,
3.10,-34.70,
3.40,-39.80,
6.20,-39.80,
9.90,-56.90,
15.00,-56.90,
99.80,-57.10,
101.00,-58.00,
180.00,-58.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,35
-180.00,-58.00,
-115.00,-58.00,
-103.30,-46.30,
-88.20,-46.30,
-30.20,-46.30,
-30.10,-44.10,
-25.50,-44.10,
-18.50,-38.90,
-15.00,-38.90,
-7.70,-26.00,
-2.90,-23.00,
-1.30,-23.00,
-1.00,-9.70,
-0.90,-7.90,
-0.80,-4.70,
-0.60,-2.90,
-0.30,-0.70,
0.00,0.00,
0.30,-0.70,
0.60,-2.90,
0.80,-4.70,
0.90,-7.90,
1.00,-9.70,
1.30,-23.00,
2.90,-23.00,
7.70,-26.00,
15.00,-38.90,
18.50,-38.90,
25.50,-44.10,
30.10,-44.10,
30.20,-46.30,
88.20,-46.30,
103.30,-46.30,
115.00,-58.00,
180.00,-58.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-58.00,
-101.00,-58.00,
-99.80,-56.90,
-24.00,-56.90,
-15.00,-55.00,
-9.90,-52.00,
-8.10,-44.80,
-5.20,-45.00,
-2.80,-30.00,
0.00,-30.00,
2.80,-30.00,
5.20,-45.00,
8.10,-44.80,
9.90,-52.00,
15.00,-55.00,
24.00,-56.90,
99.80,-56.90,
101.00,-58.00,
180.00,-58.00,
ENDFIL:,EOF
