REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHP6-180A
PATNUM:,3975A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001031
LOWFRQ:,17700
HGHFRQ:,19700
GUNITS:,DBI/DBR
LWGAIN:,47.5
MDGAIN:,48.0
HGGAIN:,48.5
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.20
FRTOBA:,70.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,51
-180.00,-70.00,
-85.00,-70.00,
-80.00,-64.00,
-70.00,-61.00,
-60.00,-52.00,
-45.00,-49.00,
-25.00,-49.00,
-15.00,-47.00,
-12.50,-47.00,
-12.00,-44.50,
-9.50,-44.50,
-7.00,-37.00,
-5.00,-34.00,
-3.00,-31.00,
-2.00,-24.00,
-1.10,-24.00,
-1.00,-23.80,
-0.80,-21.70,
-0.70,-14.90,
-0.60,-8.90,
-0.50,-5.70,
-0.40,-3.10,
-0.30,-1.50,
-0.20,-0.50,
-0.10,-0.20,
-0.00,-0.00,
0.10,-0.20,
0.20,-0.50,
0.30,-1.50,
0.40,-3.10,
0.50,-5.70,
0.60,-8.90,
0.70,-14.90,
0.80,-21.70,
1.00,-23.80,
1.10,-24.00,
2.00,-24.00,
3.00,-31.00,
5.00,-34.00,
7.00,-37.00,
9.50,-44.50,
12.00,-44.50,
12.50,-47.00,
15.00,-47.00,
25.00,-49.00,
45.00,-49.00,
60.00,-52.00,
70.00,-61.00,
80.00,-64.00,
85.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,31
-180.00,-77.00,
-130.00,-77.00,
-120.00,-75.00,
-75.00,-75.00,
-60.00,-64.00,
-50.00,-61.00,
-35.00,-61.00,
-25.00,-58.00,
-15.00,-58.00,
-13.00,-58.00,
-10.00,-51.00,
-7.00,-48.00,
-5.00,-40.00,
-2.00,-40.00,
-1.00,-32.00,
-0.00,-32.00,
1.00,-32.00,
2.00,-40.00,
5.00,-40.00,
7.00,-48.00,
10.00,-51.00,
13.00,-58.00,
15.00,-58.00,
25.00,-58.00,
35.00,-61.00,
50.00,-61.00,
60.00,-64.00,
75.00,-75.00,
120.00,-75.00,
130.00,-77.00,
180.00,-77.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,49
-180.00,-71.00,
-80.00,-71.00,
-65.00,-64.00,
-45.00,-52.00,
-40.00,-51.00,
-20.00,-51.00,
-15.00,-48.00,
-12.00,-42.00,
-8.00,-42.00,
-6.00,-31.50,
-3.00,-31.50,
-2.50,-27.00,
-2.00,-27.00,
-1.50,-22.00,
-1.10,-20.00,
-1.00,-20.00,
-0.80,-17.90,
-0.70,-14.20,
-0.60,-9.00,
-0.50,-5.50,
-0.40,-3.00,
-0.30,-1.50,
-0.20,-0.50,
-0.10,-0.20,
-0.00,-0.00,
0.10,-0.20,
0.20,-0.50,
0.30,-1.50,
0.40,-3.00,
0.50,-5.50,
0.60,-9.00,
0.70,-14.20,
0.80,-17.90,
1.00,-20.00,
1.10,-20.00,
1.50,-22.00,
2.00,-27.00,
2.50,-27.00,
3.00,-31.50,
6.00,-31.50,
8.00,-42.00,
12.00,-42.00,
15.00,-48.00,
20.00,-51.00,
40.00,-51.00,
45.00,-52.00,
65.00,-64.00,
80.00,-71.00,
180.00,-71.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.00,-73.00,
-85.00,-73.00,
-75.00,-72.00,
-55.00,-60.00,
-15.00,-60.00,
-12.50,-60.00,
-10.00,-55.00,
-7.00,-51.00,
-6.00,-44.00,
-4.00,-44.00,
-1.50,-40.00,
-1.00,-32.00,
-0.00,-32.00,
1.00,-32.00,
1.50,-40.00,
4.00,-44.00,
6.00,-44.00,
7.00,-51.00,
10.00,-55.00,
12.50,-60.00,
15.00,-60.00,
55.00,-60.00,
75.00,-72.00,
85.00,-73.00,
180.00,-73.00,
ENDFIL:,EOF
