REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PXL8-65
PATNUM:,2636D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19730604
LOWFRQ:,6425
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,41.6
MDGAIN:,42.0
HGGAIN:,42.4
AZWIDT:,1.30
ELWIDT:,1.30
ATVSWR:,1.06
FRTOBA:,52.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,45
-180.00,-52.00,
-176.00,-52.00,
-168.00,-56.00,
-127.00,-56.00,
-106.00,-42.00,
-100.00,-42.00,
-94.50,-46.00,
-37.50,-46.00,
-33.00,-41.00,
-24.00,-41.00,
-24.00,-38.00,
-15.00,-36.00,
-10.00,-36.00,
-10.00,-31.00,
-6.00,-31.00,
-5.00,-28.00,
-2.20,-25.30,
-2.10,-23.00,
-2.00,-20.50,
-1.50,-12.00,
-1.00,-3.00,
-0.50,-0.40,
0.00,0.00,
0.50,-0.40,
1.00,-3.00,
1.50,-12.00,
2.00,-20.50,
2.10,-23.00,
2.20,-25.30,
5.00,-28.00,
6.00,-31.00,
10.00,-31.00,
10.00,-36.00,
15.00,-36.00,
24.00,-38.00,
24.00,-41.00,
33.00,-41.00,
37.50,-46.00,
94.50,-46.00,
100.00,-42.00,
106.00,-42.00,
127.00,-56.00,
168.00,-56.00,
176.00,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,9
-180.00,-58.00,
-15.00,-58.00,
-5.00,-40.00,
-2.50,-34.00,
0.00,-34.00,
2.50,-34.00,
5.00,-40.00,
15.00,-58.00,
180.00,-58.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,41
-180.00,-52.00,
-173.50,-52.00,
-170.50,-54.00,
-117.50,-54.00,
-108.00,-46.00,
-97.00,-46.00,
-85.00,-50.00,
-45.00,-50.00,
-30.00,-44.00,
-25.00,-44.00,
-15.00,-40.00,
-6.00,-33.00,
-5.00,-30.00,
-5.00,-26.00,
-2.50,-26.00,
-2.30,-23.00,
-2.00,-20.50,
-1.50,-12.00,
-1.00,-3.00,
-0.50,-0.40,
0.00,0.00,
0.50,-0.40,
1.00,-3.00,
1.50,-12.00,
2.00,-20.50,
2.30,-23.00,
2.50,-26.00,
5.00,-26.00,
5.00,-30.00,
6.00,-33.00,
15.00,-40.00,
25.00,-44.00,
30.00,-44.00,
45.00,-50.00,
85.00,-50.00,
97.00,-46.00,
108.00,-46.00,
117.50,-54.00,
170.50,-54.00,
173.50,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,11
-180.00,-54.00,
-15.00,-54.00,
-15.00,-46.90,
-7.00,-40.00,
-2.50,-34.00,
0.00,-34.00,
2.50,-34.00,
7.00,-40.00,
15.00,-46.90,
15.00,-54.00,
180.00,-54.00,
ENDFIL:,EOF
