REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP8-82
PATNUM:,2891C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19790215
LOWFRQ:,8200
HGHFRQ:,8500
GUNITS:,DBI/DBR
LWGAIN:,43.4
MDGAIN:,43.5
HGGAIN:,43.7
AZWIDT:,1.10
ELWIDT:,1.00
ATVSWR:,1.06
FRTOBA:,68.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,25
-180.00,-68.00,
-100.00,-68.00,
-60.00,-46.00,
-35.00,-46.00,
-15.00,-40.00,
-9.50,-39.00,
-5.50,-28.00,
-3.00,-25.00,
-1.60,-25.00,
-1.50,-20.00,
-1.00,-4.80,
-0.50,-1.70,
0.00,0.00,
0.50,-1.70,
1.00,-4.80,
1.50,-20.00,
1.60,-25.00,
3.00,-25.00,
5.50,-28.00,
9.50,-39.00,
15.00,-40.00,
35.00,-46.00,
60.00,-46.00,
100.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-70.00,
-100.00,-70.00,
-50.00,-59.90,
-40.00,-59.90,
-30.50,-56.00,
-24.00,-55.40,
-15.00,-52.00,
-12.60,-49.00,
-3.50,-49.00,
-2.20,-46.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
2.20,-46.00,
3.50,-49.00,
12.60,-49.00,
15.00,-52.00,
24.00,-55.40,
30.50,-56.00,
40.00,-59.90,
50.00,-59.90,
100.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,35
-180.00,-68.00,
-100.00,-68.00,
-60.00,-54.00,
-45.00,-54.00,
-40.00,-50.00,
-23.00,-40.00,
-14.00,-40.00,
-11.10,-34.00,
-7.50,-34.00,
-5.50,-28.00,
-4.70,-27.00,
-3.50,-27.00,
-2.50,-25.00,
-1.60,-25.00,
-1.50,-20.00,
-1.00,-4.80,
-0.50,-1.70,
0.00,0.00,
0.50,-1.70,
1.00,-4.80,
1.50,-20.00,
1.60,-25.00,
2.50,-25.00,
3.50,-27.00,
4.70,-27.00,
5.50,-28.00,
7.50,-34.00,
11.10,-34.00,
14.00,-40.00,
23.00,-40.00,
40.00,-50.00,
45.00,-54.00,
60.00,-54.00,
100.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,27
-180.00,-70.00,
-100.00,-70.00,
-66.00,-59.90,
-40.00,-59.90,
-30.50,-56.00,
-15.00,-55.00,
-11.60,-49.90,
-7.00,-49.90,
-5.60,-45.80,
-4.50,-45.80,
-3.00,-40.00,
-2.00,-40.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
2.00,-40.00,
3.00,-40.00,
4.50,-45.80,
5.60,-45.80,
7.00,-49.90,
11.60,-49.90,
15.00,-55.00,
30.50,-56.00,
40.00,-59.90,
66.00,-59.90,
100.00,-70.00,
180.00,-70.00,
ENDFIL:,EOF
