REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,FP8F-25
PATNUM:,6944D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19800617
LOWFRQ:,2480
HGHFRQ:,2700
GUNITS:,DBI/DBR
LWGAIN:,32.9
MDGAIN:,33.4
HGGAIN:,33.5
AZWIDT:,3.90
ELWIDT:,0.00
ATVSWR:,1.08
FRTOBA:,52.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,43
-180.00,-52.00,
-170.00,-52.00,
-170.00,-54.00,
-125.00,-54.00,
-100.00,-48.00,
-90.00,-42.00,
-80.00,-34.00,
-40.00,-33.00,
-25.00,-31.00,
-20.00,-28.00,
-20.00,-25.00,
-15.00,-23.00,
-10.00,-20.00,
-5.00,-19.00,
-3.50,-9.00,
-3.00,-6.00,
-2.50,-4.00,
-2.00,-2.30,
-1.50,-1.40,
-1.00,-0.70,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
1.00,-0.70,
1.50,-1.40,
2.00,-2.30,
2.50,-4.00,
3.00,-6.00,
3.50,-9.00,
5.00,-19.00,
10.00,-20.00,
15.00,-23.00,
20.00,-25.00,
20.00,-28.00,
25.00,-31.00,
40.00,-33.00,
80.00,-34.00,
90.00,-42.00,
100.00,-48.00,
125.00,-54.00,
170.00,-54.00,
170.00,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-57.00,
-120.00,-57.00,
-90.00,-54.00,
-80.00,-46.00,
-15.00,-46.00,
-8.00,-46.00,
-6.00,-34.00,
-4.00,-30.00,
0.00,-30.00,
4.00,-30.00,
6.00,-34.00,
8.00,-46.00,
15.00,-46.00,
80.00,-46.00,
90.00,-54.00,
120.00,-57.00,
180.00,-57.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,43
-180.00,-52.00,
-170.00,-52.00,
-170.00,-54.00,
-125.00,-54.00,
-100.00,-48.00,
-90.00,-42.00,
-80.00,-34.00,
-40.00,-33.00,
-25.00,-31.00,
-20.00,-28.00,
-20.00,-25.00,
-15.00,-23.00,
-10.00,-20.00,
-5.00,-19.00,
-3.50,-9.00,
-3.00,-6.00,
-2.50,-4.00,
-2.00,-2.30,
-1.50,-1.40,
-1.00,-0.70,
-0.50,-0.30,
0.00,0.00,
0.50,-0.30,
1.00,-0.70,
1.50,-1.40,
2.00,-2.30,
2.50,-4.00,
3.00,-6.00,
3.50,-9.00,
5.00,-19.00,
10.00,-20.00,
15.00,-23.00,
20.00,-25.00,
20.00,-28.00,
25.00,-31.00,
40.00,-33.00,
80.00,-34.00,
90.00,-42.00,
100.00,-48.00,
125.00,-54.00,
170.00,-54.00,
170.00,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,17
-180.00,-57.00,
-120.00,-57.00,
-90.00,-54.00,
-80.00,-46.00,
-15.00,-46.00,
-8.00,-46.00,
-6.00,-34.00,
-4.00,-30.00,
0.00,-30.00,
4.00,-30.00,
6.00,-34.00,
8.00,-46.00,
15.00,-46.00,
80.00,-46.00,
90.00,-54.00,
120.00,-57.00,
180.00,-57.00,
ENDFIL:,EOF
