REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX10-74
PATNUM:,1912
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960801
LOWFRQ:,7425
HGHFRQ:,7900
GUNITS:,DBI/DBR
LWGAIN:,44.0
MDGAIN:,44.3
HGGAIN:,44.6
AZWIDT:,0.90
ELWIDT:,0.90
ATVSWR:,1.06
FRTOBA:,75.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,55
-180.00,-75.00,
-97.50,-75.00,
-96.00,-73.50,
-89.00,-73.50,
-78.50,-64.00,
-74.00,-64.00,
-70.00,-57.50,
-56.00,-53.90,
-42.00,-53.90,
-40.00,-51.00,
-31.00,-51.00,
-29.00,-46.30,
-22.50,-46.30,
-20.00,-42.00,
-15.00,-41.00,
-14.25,-40.00,
-10.25,-40.00,
-9.75,-34.70,
-7.25,-33.30,
-7.00,-31.80,
-3.10,-31.80,
-2.50,-24.90,
-1.50,-24.90,
-1.40,-23.52,
-1.20,-17.28,
-1.00,-12.00,
-0.80,-7.68,
-0.60,-4.32,
-0.40,-1.92,
-0.20,-0.48,
0.00,0.00,
0.20,-0.48,
0.40,-1.92,
0.60,-4.32,
0.80,-7.68,
1.00,-12.00,
1.20,-17.28,
1.40,-23.52,
1.85,-30.00,
2.75,-30.00,
3.00,-33.00,
4.00,-34.60,
6.75,-34.60,
7.25,-40.00,
8.50,-40.00,
8.75,-44.50,
12.25,-44.50,
12.50,-48.00,
15.00,-48.90,
35.00,-52.00,
70.00,-63.00,
72.00,-65.80,
77.00,-66.00,
87.50,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,27
-180.00,-75.00,
-75.00,-75.00,
-65.00,-70.80,
-57.50,-70.80,
-50.00,-67.80,
-37.50,-67.80,
-21.00,-64.60,
-19.00,-59.80,
-15.00,-59.80,
-9.25,-59.80,
-8.75,-58.70,
-7.00,-58.70,
-6.25,-55.00,
-3.00,-55.00,
-0.90,-40.00,
0.00,-40.00,
0.90,-40.00,
2.50,-56.00,
5.75,-56.00,
9.50,-59.00,
10.50,-66.00,
15.00,-66.00,
53.00,-66.00,
58.00,-72.90,
66.00,-72.90,
70.00,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,52
-180.00,-75.00,
-93.00,-75.00,
-91.00,-69.70,
-80.00,-69.70,
-77.00,-62.00,
-66.00,-57.00,
-62.00,-57.00,
-58.00,-50.00,
-52.00,-49.00,
-35.00,-49.00,
-21.00,-42.50,
-15.00,-42.50,
-14.50,-42.50,
-14.25,-39.80,
-8.50,-39.80,
-7.75,-33.00,
-6.00,-30.90,
-3.50,-30.90,
-2.50,-24.80,
-1.50,-24.80,
-1.40,-23.52,
-1.20,-17.28,
-1.00,-12.00,
-0.80,-7.68,
-0.60,-4.32,
-0.40,-1.92,
-0.20,-0.48,
0.00,0.00,
0.20,-0.48,
0.40,-1.92,
0.60,-4.32,
0.80,-7.68,
1.00,-12.00,
1.20,-17.28,
1.40,-23.52,
1.75,-29.00,
2.75,-29.00,
3.00,-33.00,
6.50,-33.00,
7.25,-37.90,
9.75,-42.50,
10.00,-46.70,
13.80,-46.70,
14.00,-49.00,
15.00,-49.00,
25.00,-49.00,
32.00,-53.50,
45.00,-53.50,
67.50,-58.20,
72.50,-65.00,
87.00,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.00,-75.00,
-80.00,-75.00,
-60.00,-65.50,
-22.50,-62.50,
-20.00,-56.20,
-15.00,-56.20,
-4.50,-56.20,
-3.75,-52.50,
-2.75,-52.00,
-0.90,-40.00,
0.00,-40.00,
0.90,-40.00,
3.00,-52.00,
6.75,-52.00,
7.25,-56.80,
9.50,-56.80,
10.00,-61.70,
11.50,-64.20,
13.50,-64.20,
15.00,-67.00,
45.00,-67.00,
54.00,-75.00,
180.00,-75.00,
ENDFIL:,EOF
