REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHPX1-370
PATNUM:,0827A
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001031
LOWFRQ:,37000
HGHFRQ:,40000
GUNITS:,DBI/DBR
LWGAIN:,39.2
MDGAIN:,39.5
HGGAIN:,39.8
AZWIDT:,1.70
ELWIDT:,1.70
ATVSWR:,1.25
FRTOBA:,60.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,45
-180.00,-60.00,
-75.00,-60.00,
-55.00,-42.00,
-24.00,-42.00,
-22.00,-38.00,
-15.00,-38.00,
-11.00,-38.00,
-9.00,-28.00,
-5.00,-28.00,
-4.00,-22.00,
-2.50,-22.00,
-2.20,-19.00,
-2.10,-16.50,
-1.80,-12.50,
-1.60,-10.50,
-1.50,-8.40,
-1.30,-6.00,
-1.10,-4.50,
-1.00,-3.30,
-0.70,-2.00,
-0.40,-0.70,
-0.20,-0.10,
-0.00,-0.00,
0.20,-0.10,
0.40,-0.70,
0.70,-2.00,
1.00,-3.30,
1.10,-4.50,
1.30,-6.00,
1.50,-8.40,
1.60,-10.50,
1.80,-12.50,
2.10,-16.50,
2.20,-19.00,
2.50,-22.00,
4.00,-22.00,
5.00,-28.00,
9.00,-28.00,
11.00,-38.00,
15.00,-38.00,
22.00,-38.00,
24.00,-42.00,
55.00,-42.00,
75.00,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,15
-180.00,-60.00,
-40.00,-60.00,
-30.00,-52.00,
-18.00,-48.00,
-15.00,-48.00,
-4.30,-48.00,
-2.00,-30.00,
-0.00,-30.00,
2.00,-30.00,
4.30,-48.00,
15.00,-48.00,
18.00,-48.00,
30.00,-52.00,
40.00,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-60.00,
-70.00,-60.00,
-60.00,-50.00,
-45.00,-50.00,
-20.00,-41.00,
-15.00,-36.00,
-8.00,-29.00,
-4.80,-29.00,
-4.00,-22.00,
-2.30,-22.00,
-2.00,-19.00,
-1.80,-15.30,
-1.60,-12.00,
-1.40,-8.00,
-1.10,-5.00,
-0.90,-3.00,
-0.70,-1.70,
-0.50,-0.90,
-0.30,-0.20,
-0.00,-0.00,
0.30,-0.20,
0.50,-0.90,
0.70,-1.70,
0.90,-3.00,
1.10,-5.00,
1.40,-8.00,
1.60,-12.00,
1.80,-15.30,
2.00,-19.00,
2.30,-22.00,
4.00,-22.00,
4.80,-29.00,
8.00,-29.00,
15.00,-36.00,
20.00,-41.00,
45.00,-50.00,
60.00,-50.00,
70.00,-60.00,
180.00,-60.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,17
-180.00,-60.00,
-38.00,-60.00,
-28.00,-50.00,
-24.00,-50.00,
-18.00,-44.00,
-15.00,-44.00,
-4.50,-44.00,
-2.00,-30.00,
-0.00,-30.00,
2.00,-30.00,
4.50,-44.00,
15.00,-44.00,
18.00,-44.00,
24.00,-50.00,
28.00,-50.00,
38.00,-60.00,
180.00,-60.00,
ENDFIL:,EOF
