REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX8-58W
PATNUM:,3753A
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19951014
LOWFRQ:,5850
HGHFRQ:,5915
GUNITS:,DBI/DBR
LWGAIN:,40.4
MDGAIN:,40.5
HGGAIN:,40.6
AZWIDT:,1.45
ELWIDT:,1.45
ATVSWR:,1.08
FRTOBA:,68.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,48
-180.0,-68.0,
-80.0,-68.0,
-60.0,-55.0,
-40.0,-55.0,
-20.0,-42.0,
-15.0,-36.0,
-5.0,-25.5,
-2.5,-18.0,
-1.7,-18.0,
-1.6,-16.1,
-1.5,-14.2,
-1.5,-12.7,
-1.4,-11.0,
-1.3,-9.2,
-1.2,-7.6,
-1.1,-6.1,
-1.0,-4.7,
-0.9,-3.8,
-0.8,-2.8,
-0.6,-2.0,
-0.5,-1.2,
-0.4,-0.8,
-0.3,-0.4,
-0.2,-0.1,
0.0,0.0,
0.2,-0.2,
0.3,-0.5,
0.5,-1.2,
0.6,-2.1,
0.8,-3.4,
0.9,-4.7,
1.0,-6.5,
1.2,-8.7,
1.3,-11.0,
1.4,-13.0,
1.5,-15.4,
1.6,-17.7,
1.7,-19.9,
2.5,-20.0,
4.0,-24.0,
5.0,-25.5,
10.0,-34.5,
15.0,-41.0,
30.0,-52.0,
35.0,-52.0,
75.0,-65.0,
80.0,-68.0,
180.0,-68.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,18
-180.0,-71.0,
-60.0,-71.0,
-40.0,-65.0,
-30.0,-65.0,
-20.0,-63.0,
-15.0,-60.0,
-10.0,-46.0,
-3.5,-46.0,
-2.5,-46.0,
-1.5,-34.0,
0.0,-34.0,
1.5,-34.0,
4.0,-56.0,
10.0,-60.0,
15.0,-65.0,
40.0,-65.0,
60.0,-71.0,
180.0,-71.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.0,-68.0,
-80.0,-68.0,
-60.0,-57.0,
-50.0,-57.0,
-35.0,-47.0,
-30.0,-44.0,
-20.0,-41.0,
-10.0,-34.0,
-5.0,-27.0,
-2.0,-20.0,
-1.7,-20.0,
-1.6,-17.4,
-1.5,-15.6,
-1.5,-14.0,
-1.4,-12.3,
-1.3,-10.3,
-1.2,-9.0,
-1.1,-7.2,
-1.0,-5.9,
-0.9,-4.7,
-0.8,-3.6,
-0.7,-2.7,
-0.6,-1.9,
-0.5,-1.4,
-0.4,-0.8,
-0.3,-0.4,
-0.1,-0.2,
0.0,0.0,
0.2,-0.1,
0.3,-0.6,
0.5,-1.1,
0.6,-1.9,
0.7,-2.9,
0.9,-3.8,
1.0,-5.1,
1.1,-6.9,
1.3,-9.2,
1.4,-11.4,
1.5,-14.1,
1.6,-16.8,
1.7,-20.0,
2.0,-20.0,
5.0,-27.0,
8.0,-30.0,
15.0,-39.0,
20.0,-44.0,
30.0,-44.0,
50.0,-59.0,
60.0,-59.0,
75.0,-68.0,
180.0,-68.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.0,-70.0,
-60.0,-70.0,
-45.0,-68.0,
-30.0,-62.0,
-20.0,-59.0,
-15.0,-56.0,
-10.0,-46.0,
-3.0,-46.0,
-1.5,-34.0,
0.0,-34.0,
1.5,-34.0,
2.5,-46.0,
3.5,-50.0,
10.0,-59.0,
20.0,-62.0,
30.0,-66.0,
60.0,-68.0,
70.0,-70.0,
180.0,-70.0,
ENDFIL:,EOF
