REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,P2F-19
PATNUM:,4390
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19980713
LOWFRQ:,1900
HGHFRQ:,2300
GUNITS:,DBI/DBR
LWGAIN:,19.3
MDGAIN:,20.5
HGGAIN:,21.3
AZWIDT:,13.80
ELWIDT:,0.00
ATVSWR:,1.50
FRTOBA:,25.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,65
-180.00,-25.00,
-102.00,-25.00,
-82.00,-19.00,
-60.00,-17.00,
-42.00,-17.00,
-38.00,-14.00,
-30.00,-11.00,
-15.00,-11.00,
-14.20,-10.00,
-13.70,-9.30,
-13.20,-8.63,
-12.70,-7.99,
-12.25,-7.44,
-11.70,-6.78,
-11.20,-6.22,
-10.75,-5.73,
-10.15,-5.10,
-9.65,-4.61,
-9.15,-4.14,
-8.70,-3.75,
-8.20,-3.33,
-7.70,-2.94,
-7.25,-2.60,
-6.70,-2.22,
-6.25,-1.90,
-5.75,-1.64,
-5.20,-1.34,
-4.65,-1.07,
-4.05,-0.80,
-3.65,-0.66,
-2.70,-0.36,
-1.80,-0.20,
0.00,0.00,
1.80,-0.20,
2.70,-0.36,
3.65,-0.66,
4.05,-0.80,
4.65,-1.07,
5.20,-1.34,
5.75,-1.64,
6.25,-1.90,
6.70,-2.22,
7.25,-2.60,
7.70,-2.94,
8.20,-3.33,
8.70,-3.75,
9.15,-4.14,
9.65,-4.61,
10.15,-5.10,
10.75,-5.73,
11.20,-6.22,
11.70,-6.78,
12.25,-7.44,
12.70,-7.99,
13.20,-8.63,
13.70,-9.30,
14.20,-10.00,
15.00,-11.00,
30.00,-11.00,
38.00,-14.00,
42.00,-17.00,
60.00,-17.00,
82.00,-19.00,
102.00,-25.00,
180.00,-25.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,9
-180.00,-32.00,
-100.00,-32.00,
-90.00,-30.00,
-15.00,-30.00,
0.00,-30.00,
15.00,-30.00,
90.00,-30.00,
100.00,-32.00,
180.00,-32.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,67
-180.00,-25.00,
-105.00,-25.00,
-75.00,-23.00,
-52.00,-23.00,
-46.00,-20.00,
-42.00,-20.00,
-30.00,-13.00,
-16.05,-13.00,
-15.65,-12.36,
-15.00,-11.66,
-14.65,-10.83,
-14.10,-10.03,
-13.65,-9.40,
-13.15,-8.73,
-12.65,-8.08,
-12.10,-7.39,
-11.65,-6.85,
-11.15,-6.27,
-10.60,-5.67,
-10.15,-5.20,
-9.65,-4.70,
-9.10,-4.18,
-8.60,-3.73,
-8.10,-3.31,
-7.55,-2.88,
-7.15,-2.58,
-6.65,-2.23,
-6.10,-1.88,
-5.60,-1.58,
-4.65,-1.09,
-3.60,-0.65,
-2.60,-0.34,
-1.55,-0.10,
0.00,0.00,
1.55,-0.10,
2.60,-0.34,
3.60,-0.65,
4.65,-1.09,
5.60,-1.58,
6.10,-1.88,
6.65,-2.23,
7.15,-2.58,
7.55,-2.88,
8.10,-3.31,
8.60,-3.73,
9.10,-4.18,
9.65,-4.70,
10.15,-5.20,
10.60,-5.67,
11.15,-6.27,
11.65,-6.85,
12.10,-7.39,
12.65,-8.08,
13.15,-8.73,
13.65,-9.40,
14.10,-10.03,
14.65,-10.83,
15.00,-11.66,
15.65,-12.36,
16.05,-13.00,
30.00,-13.00,
42.00,-20.00,
46.00,-20.00,
52.00,-23.00,
75.00,-23.00,
105.00,-25.00,
180.00,-25.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,11
-180.00,-32.00,
-115.00,-32.00,
-110.00,-30.00,
-80.00,-30.00,
-15.00,-30.00,
0.00,-30.00,
15.00,-30.00,
80.00,-30.00,
110.00,-30.00,
115.00,-32.00,
180.00,-32.00,
ENDFIL:,EOF
