REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,P12-122
PATNUM:,4271F
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19971007
LOWFRQ:,12200
HGHFRQ:,13250
GUNITS:,DBI/DBR
LWGAIN:,50.6
MDGAIN:,50.9
HGGAIN:,51.2
AZWIDT:,0.50
ELWIDT:,0.50
ATVSWR:,1.08
FRTOBA:,58.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-62.00,
-170.00,-62.00,
-170.00,-70.00,
-125.00,-70.00,
-104.00,-55.00,
-100.00,-55.00,
-100.00,-52.00,
-60.00,-50.00,
-15.00,-50.00,
-14.50,-47.00,
-12.00,-46.00,
-7.50,-46.00,
-6.50,-39.00,
-4.00,-38.00,
-1.50,-25.00,
-1.00,-25.00,
-0.50,-10.00,
-0.30,-0.60,
0.00,0.00,
0.30,-0.60,
0.50,-10.00,
1.00,-25.00,
1.50,-25.00,
4.00,-38.00,
6.50,-39.00,
7.50,-46.00,
12.00,-46.00,
14.50,-47.00,
15.00,-50.00,
60.00,-50.00,
100.00,-52.00,
100.00,-55.00,
104.00,-55.00,
125.00,-70.00,
170.00,-70.00,
170.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,17
-180.00,-70.00,
-15.00,-70.00,
-10.00,-69.00,
-8.00,-67.10,
-4.00,-61.00,
-3.00,-52.00,
-1.50,-48.00,
-0.50,-30.00,
0.00,-30.00,
0.50,-30.00,
1.50,-48.00,
3.00,-52.00,
4.00,-61.00,
8.00,-67.10,
10.00,-69.00,
15.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,33
-180.00,-62.00,
-170.00,-62.00,
-170.00,-70.00,
-125.00,-70.00,
-103.00,-55.00,
-101.00,-55.00,
-100.00,-53.00,
-20.00,-53.00,
-15.00,-50.50,
-11.80,-42.00,
-7.50,-40.00,
-5.00,-33.00,
-2.00,-33.00,
-1.00,-25.00,
-0.50,-10.00,
-0.30,-0.60,
0.00,0.00,
0.30,-0.60,
0.50,-10.00,
1.00,-25.00,
2.00,-33.00,
5.00,-33.00,
7.50,-40.00,
11.80,-42.00,
15.00,-50.50,
20.00,-53.00,
100.00,-53.00,
101.00,-55.00,
103.00,-55.00,
125.00,-70.00,
170.00,-70.00,
170.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,23
-180.00,-70.00,
-120.00,-70.00,
-110.00,-68.00,
-75.00,-68.00,
-60.00,-64.00,
-15.00,-64.00,
-7.50,-64.00,
-5.40,-56.00,
-2.50,-56.00,
-1.50,-48.00,
-0.50,-30.00,
0.00,-30.00,
0.50,-30.00,
1.50,-48.00,
2.50,-56.00,
5.40,-56.00,
7.50,-64.00,
15.00,-64.00,
60.00,-64.00,
75.00,-68.00,
110.00,-68.00,
120.00,-70.00,
180.00,-70.00,
ENDFIL:,EOF
