REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PXL10-77
PATNUM:,2788D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20001109
LOWFRQ:,7725
HGHFRQ:,8500
GUNITS:,DBI/DBR
LWGAIN:,
MDGAIN:,45.3
HGGAIN:,
AZWIDT:,0.9
ELWIDT:,0.9
ATVSWR:,1.06
FRTOBA:,54
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-52.00,
-170.00,-52.00,
-165.00,-54.00,
-100.00,-54.00,
-95.00,-50.00,
-60.00,-50.00,
-25.00,-41.00,
-20.00,-39.00,
-15.00,-39.30,
-12.50,-40.00,
-9.50,-33.00,
-5.00,-32.00,
-4.50,-30.00,
-2.00,-25.00,
-1.50,-25.00,
-0.50,-3.00,
-0.40,-1.00,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.40,-1.00,
0.50,-3.00,
1.50,-25.00,
2.00,-25.00,
4.50,-30.00,
5.00,-32.00,
9.50,-33.00,
12.50,-40.00,
15.00,-39.30,
20.00,-39.00,
25.00,-41.00,
60.00,-50.00,
95.00,-50.00,
100.00,-54.00,
165.00,-54.00,
170.00,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.00,-56.00,
-175.00,-56.00,
-170.00,-59.00,
-20.00,-59.00,
-15.00,-57.00,
-9.00,-51.00,
-6.00,-56.00,
-3.50,-54.00,
-1.50,-40.00,
-1.00,-30.00,
0.00,-30.00,
1.00,-30.00,
1.50,-40.00,
3.50,-54.00,
6.00,-56.00,
9.00,-51.00,
15.00,-57.00,
20.00,-59.00,
170.00,-59.00,
175.00,-56.00,
180.00,-56.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,39
-180.00,-52.00,
-170.00,-52.00,
-165.00,-54.00,
-95.00,-54.00,
-90.00,-50.00,
-80.00,-50.00,
-65.00,-52.00,
-50.00,-52.00,
-20.00,-41.00,
-15.00,-42.00,
-6.50,-32.20,
-5.00,-32.00,
-4.70,-31.00,
-2.70,-29.00,
-2.00,-29.00,
-1.30,-20.00,
-0.50,-3.00,
-0.40,-1.00,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.40,-1.00,
0.50,-3.00,
1.30,-20.00,
2.00,-29.00,
2.70,-29.00,
4.70,-31.00,
5.00,-32.00,
6.50,-32.20,
15.00,-42.00,
20.00,-41.00,
50.00,-52.00,
65.00,-52.00,
80.00,-50.00,
90.00,-50.00,
95.00,-54.00,
165.00,-54.00,
170.00,-52.00,
180.00,-52.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.00,-52.00,
-175.00,-52.00,
-168.00,-58.00,
-25.00,-58.00,
-15.00,-56.50,
-12.50,-54.00,
-8.40,-54.00,
-8.00,-53.00,
-5.00,-51.00,
-3.00,-47.00,
-1.50,-40.00,
-1.00,-30.00,
0.00,-30.00,
1.00,-30.00,
1.50,-40.00,
3.00,-47.00,
5.00,-51.00,
8.00,-53.00,
8.40,-54.00,
12.50,-54.00,
15.00,-56.50,
25.00,-58.00,
168.00,-58.00,
175.00,-52.00,
180.00,-52.00,
ENDFIL:,EOF
