REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HP12-122
PATNUM:,3272E
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19811013
LOWFRQ:,12200
HGHFRQ:,13250
GUNITS:,DBI/DBR
LWGAIN:,50.6
MDGAIN:,50.9
HGGAIN:,51.2
AZWIDT:,0.50
ELWIDT:,0.50
ATVSWR:,1.08
FRTOBA:,71.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-71.00,
-100.00,-71.00,
-70.00,-54.00,
-45.00,-52.00,
-35.00,-52.00,
-25.00,-48.00,
-13.50,-48.00,
-11.50,-43.00,
-8.00,-41.00,
-6.50,-41.00,
-5.50,-38.00,
-4.00,-38.00,
-3.50,-33.00,
-1.50,-24.00,
-1.00,-24.00,
-1.00,-20.00,
-0.50,-10.00,
-0.50,-4.00,
0.00,0.00,
0.50,-4.00,
0.50,-10.00,
1.00,-20.00,
1.00,-24.00,
1.50,-24.00,
3.50,-33.00,
4.00,-38.00,
5.50,-38.00,
6.50,-41.00,
8.00,-41.00,
11.50,-43.00,
13.50,-48.00,
25.00,-48.00,
35.00,-52.00,
45.00,-52.00,
70.00,-54.00,
100.00,-71.00,
180.00,-71.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,19
-180.00,-73.00,
-80.00,-73.00,
-40.00,-68.00,
-15.00,-68.00,
-11.00,-67.00,
-7.50,-61.00,
-5.00,-60.00,
-1.00,-40.00,
-0.50,-30.00,
0.00,-30.00,
0.50,-30.00,
1.00,-40.00,
5.00,-60.00,
7.50,-61.00,
11.00,-67.00,
15.00,-68.00,
40.00,-68.00,
80.00,-73.00,
180.00,-73.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,35
-180.00,-71.00,
-100.00,-71.00,
-70.00,-61.00,
-45.00,-55.00,
-25.00,-52.00,
-15.00,-48.00,
-14.00,-48.00,
-11.50,-41.00,
-9.00,-40.00,
-7.00,-40.00,
-5.50,-34.00,
-2.50,-32.00,
-1.50,-24.00,
-1.00,-24.00,
-1.00,-20.00,
-0.50,-10.00,
-0.50,-4.00,
0.00,0.00,
0.50,-4.00,
0.50,-10.00,
1.00,-20.00,
1.00,-24.00,
1.50,-24.00,
2.50,-32.00,
5.50,-34.00,
7.00,-40.00,
9.00,-40.00,
11.50,-41.00,
14.00,-48.00,
15.00,-48.00,
25.00,-52.00,
45.00,-55.00,
70.00,-61.00,
100.00,-71.00,
180.00,-71.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-73.00,
-80.00,-73.00,
-60.00,-65.00,
-15.00,-65.00,
-9.50,-61.00,
-5.00,-50.00,
-1.50,-48.00,
-1.00,-40.00,
-0.50,-30.00,
0.00,-30.00,
0.50,-30.00,
1.00,-40.00,
1.50,-48.00,
5.00,-50.00,
9.50,-61.00,
15.00,-65.00,
60.00,-65.00,
80.00,-73.00,
180.00,-73.00,
ENDFIL:,EOF
