REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX12-77
PATNUM:,1969
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960823
LOWFRQ:,7725
HGHFRQ:,8275
GUNITS:,DBI/DBR
LWGAIN:,46.4
MDGAIN:,46.7
HGGAIN:,47.0
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.06
FRTOBA:,79.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,66
-180.00,-79.00,
-95.00,-79.00,
-90.00,-78.00,
-76.00,-67.28,
-70.00,-62.74,
-62.71,-62.74,
-60.00,-59.95,
-54.10,-59.95,
-50.00,-59.13,
-45.00,-58.58,
-40.00,-57.80,
-35.00,-55.75,
-29.42,-55.75,
-25.00,-52.00,
-15.00,-52.00,
-13.50,-52.00,
-12.00,-44.27,
-8.67,-44.27,
-8.00,-41.65,
-6.20,-41.65,
-5.50,-39.00,
-5.00,-39.00,
-4.00,-37.71,
-3.00,-37.71,
-2.50,-34.00,
-2.00,-29.44,
-1.70,-28.74,
-1.56,-28.70,
-1.41,-28.65,
-1.27,-28.06,
-1.13,-25.87,
-0.99,-17.50,
-0.85,-11.84,
-0.71,-7.05,
-0.57,-4.18,
-0.42,-1.31,
-0.28,-0.66,
-0.14,-0.01,
0.00,0.00,
0.14,-0.01,
0.28,-0.66,
0.42,-1.31,
0.57,-4.18,
0.71,-7.05,
0.85,-11.84,
0.99,-17.50,
1.07,-25.59,
2.00,-25.59,
2.47,-33.33,
5.20,-33.33,
6.50,-38.89,
9.00,-38.89,
9.50,-41.80,
15.00,-41.80,
19.54,-50.50,
30.00,-50.50,
35.00,-56.60,
40.00,-56.60,
40.60,-57.30,
72.50,-57.30,
82.00,-72.00,
83.00,-72.00,
87.00,-74.00,
95.00,-74.00,
100.00,-79.00,
180.00,-79.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,42
-180.00,-80.00,
-76.75,-80.00,
-75.00,-78.85,
-66.00,-78.85,
-63.00,-74.68,
-57.18,-74.68,
-55.00,-73.16,
-49.90,-73.16,
-45.00,-72.86,
-40.00,-71.17,
-20.08,-71.17,
-20.00,-71.08,
-15.00,-71.08,
-9.31,-71.08,
-8.70,-69.60,
-8.00,-69.60,
-6.70,-60.50,
-4.17,-60.50,
-4.00,-60.10,
-3.00,-57.50,
-2.00,-57.50,
-1.00,-40.00,
0.00,-40.00,
1.00,-40.00,
2.00,-57.20,
4.00,-57.20,
5.00,-57.50,
5.36,-60.70,
13.00,-60.70,
14.00,-65.90,
15.00,-65.90,
27.00,-65.90,
30.00,-68.00,
36.00,-68.00,
37.48,-71.60,
50.00,-71.60,
54.20,-76.37,
60.00,-76.37,
65.00,-77.65,
70.00,-77.74,
74.50,-80.00,
180.00,-80.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,62
-180.00,-79.00,
-95.00,-79.00,
-88.00,-78.00,
-71.50,-61.46,
-62.44,-61.46,
-60.00,-60.39,
-50.98,-60.39,
-50.00,-59.98,
-45.00,-56.74,
-28.40,-56.74,
-25.00,-49.80,
-15.00,-49.80,
-11.70,-49.80,
-11.00,-46.68,
-9.25,-46.68,
-8.00,-40.65,
-6.76,-40.65,
-6.00,-37.66,
-4.99,-37.66,
-4.00,-35.17,
-2.60,-35.17,
-1.84,-29.79,
-1.70,-29.49,
-1.56,-29.19,
-1.41,-28.68,
-1.27,-27.09,
-1.13,-21.87,
-0.99,-16.40,
-0.85,-10.80,
-0.71,-6.90,
-0.57,-3.80,
-0.42,-1.70,
-0.28,-0.70,
-0.14,-0.01,
0.00,0.00,
0.14,-0.01,
0.28,-0.70,
0.42,-1.70,
0.57,-3.80,
0.71,-6.90,
0.85,-10.80,
0.99,-16.40,
1.12,-25.60,
1.50,-25.60,
2.00,-26.10,
3.00,-33.90,
4.00,-33.90,
5.00,-35.50,
6.00,-35.90,
6.63,-40.50,
12.00,-40.50,
12.32,-42.50,
15.00,-42.50,
29.57,-54.60,
40.00,-54.60,
42.12,-56.40,
55.00,-56.40,
59.94,-61.40,
71.50,-61.40,
83.00,-74.00,
95.00,-79.00,
180.00,-79.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,45
-180.00,-80.00,
-66.00,-80.00,
-65.00,-78.20,
-59.00,-78.20,
-55.00,-74.30,
-48.72,-74.30,
-45.00,-70.90,
-36.90,-70.90,
-35.00,-70.50,
-30.00,-70.00,
-24.00,-70.00,
-20.00,-67.20,
-15.00,-67.20,
-9.10,-67.20,
-9.00,-66.70,
-7.97,-66.70,
-7.00,-63.50,
-6.00,-61.60,
-4.50,-61.60,
-4.00,-60.30,
-3.00,-56.00,
-2.00,-56.00,
-1.00,-40.00,
0.00,-40.00,
1.00,-40.00,
2.00,-56.00,
2.76,-59.90,
5.00,-59.90,
5.67,-61.68,
14.00,-61.68,
14.05,-62.00,
15.00,-62.00,
20.00,-62.00,
22.86,-66.00,
30.00,-66.00,
32.47,-67.60,
40.00,-67.60,
47.00,-68.00,
52.00,-73.20,
65.00,-73.20,
70.00,-73.30,
73.41,-75.30,
80.00,-75.31,
84.00,-80.00,
180.00,-80.00,
ENDFIL:,EOF
