REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX8-44
PATNUM:,2404B
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19960612
LOWFRQ:,4400
HGHFRQ:,5000
GUNITS:,DBI/DBR
LWGAIN:,38.2
MDGAIN:,38.8
HGGAIN:,39.3
AZWIDT:,1.90
ELWIDT:,1.90
ATVSWR:,1.06
FRTOBA:,70.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,55
-180.00,-70.00,
-91.00,-70.00,
-80.00,-64.00,
-75.00,-57.00,
-71.00,-57.00,
-61.00,-46.50,
-30.00,-46.50,
-20.00,-34.80,
-15.00,-34.80,
-11.00,-34.80,
-10.20,-30.00,
-8.50,-28.00,
-4.00,-28.00,
-3.50,-25.50,
-2.60,-25.50,
-2.50,-21.97,
-2.17,-16.00,
-1.80,-9.70,
-1.44,-6.10,
-0.95,-3.00,
-0.80,-1.92,
-0.60,-1.08,
-0.40,-0.48,
-0.20,-0.12,
0.00,0.00,
0.20,-0.12,
0.40,-0.48,
0.60,-1.08,
0.80,-1.92,
0.95,-3.00,
1.44,-6.10,
1.80,-9.70,
2.17,-16.00,
2.50,-22.50,
3.60,-22.50,
4.20,-28.00,
7.00,-28.00,
7.50,-32.00,
9.50,-32.00,
10.60,-34.00,
11.20,-40.50,
12.50,-40.50,
13.00,-42.00,
15.00,-42.00,
20.00,-42.00,
25.00,-43.00,
27.00,-49.00,
40.00,-49.00,
41.00,-54.50,
65.00,-54.50,
70.00,-63.00,
80.00,-67.00,
85.00,-67.00,
93.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,24
-180.00,-72.00,
-74.00,-72.00,
-65.00,-70.00,
-60.00,-65.00,
-42.00,-65.00,
-34.00,-62.00,
-30.00,-58.40,
-15.00,-58.40,
-3.00,-58.40,
-2.00,-40.00,
0.00,-40.00,
2.00,-40.00,
3.00,-57.00,
4.00,-57.00,
5.00,-60.00,
7.50,-62.00,
12.50,-62.00,
13.00,-63.00,
15.00,-63.00,
40.00,-63.00,
52.00,-69.50,
59.00,-69.50,
64.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,59
-180.00,-70.00,
-94.00,-70.00,
-90.00,-68.50,
-82.00,-68.50,
-75.00,-59.00,
-70.00,-59.00,
-55.00,-47.00,
-25.00,-47.00,
-19.00,-39.30,
-15.00,-39.30,
-14.40,-39.30,
-12.50,-37.00,
-10.70,-37.00,
-10.10,-32.00,
-8.50,-29.50,
-6.60,-29.50,
-6.00,-27.80,
-3.80,-27.80,
-3.30,-25.00,
-2.60,-25.00,
-2.45,-21.08,
-2.17,-16.00,
-1.80,-9.70,
-1.44,-6.10,
-0.95,-3.00,
-0.80,-1.92,
-0.60,-1.08,
-0.40,-0.48,
-0.20,-0.12,
0.00,0.00,
0.20,-0.12,
0.40,-0.48,
0.60,-1.08,
0.80,-1.92,
0.95,-3.00,
1.44,-6.10,
1.80,-9.70,
2.17,-16.00,
2.50,-20.80,
2.70,-26.00,
3.30,-26.00,
3.60,-28.50,
10.00,-28.50,
11.20,-35.00,
13.00,-35.00,
14.00,-38.60,
15.00,-38.60,
26.00,-47.00,
37.00,-47.00,
40.00,-49.50,
48.00,-52.00,
56.00,-52.00,
65.00,-57.00,
69.00,-61.00,
74.00,-61.00,
75.00,-65.00,
80.00,-65.00,
82.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,27
-180.00,-72.00,
-85.00,-72.00,
-77.00,-67.50,
-70.00,-67.50,
-65.00,-62.70,
-47.00,-62.70,
-45.00,-61.00,
-35.00,-61.00,
-27.00,-54.70,
-15.00,-54.70,
-8.00,-54.70,
-7.00,-53.20,
-3.50,-53.20,
-2.00,-40.00,
0.00,-40.00,
2.00,-40.00,
3.00,-56.30,
9.50,-56.30,
10.60,-61.50,
12.50,-61.50,
13.50,-63.30,
15.00,-63.30,
60.00,-63.30,
62.00,-65.00,
70.00,-65.00,
78.00,-70.00,
180.00,-70.00,
ENDFIL:,EOF
