REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UMX10-459
PATNUM:,4102B
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19850115
LOWFRQ:,3700
HGHFRQ:,4200
GUNITS:,DBI/DBR
LWGAIN:,38.4
MDGAIN:,39.0
HGGAIN:,39.4
AZWIDT:,1.80
ELWIDT:,1.80
ATVSWR:,1.06
FRTOBA:,75.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,77
-180.00,-75.00,
-171.00,-75.00,
-169.00,-77.00,
-125.00,-77.00,
-120.00,-75.00,
-94.00,-75.00,
-82.00,-68.00,
-76.00,-68.00,
-74.00,-63.00,
-66.00,-59.00,
-64.00,-57.00,
-61.10,-57.00,
-59.30,-54.20,
-51.90,-54.20,
-48.50,-52.00,
-31.00,-52.00,
-26.50,-48.00,
-23.00,-48.00,
-19.00,-41.00,
-15.00,-41.00,
-14.50,-41.00,
-13.80,-39.00,
-13.00,-39.00,
-12.60,-36.40,
-12.30,-35.00,
-10.10,-35.00,
-9.50,-31.00,
-8.50,-28.60,
-6.50,-28.60,
-5.80,-23.00,
-5.00,-23.00,
-4.50,-20.50,
-3.50,-13.00,
-3.30,-10.50,
-1.50,-10.50,
-1.10,-4.70,
-0.52,-1.00,
-0.10,0.00,
0.00,0.00,
0.10,0.00,
0.52,-1.00,
1.10,-4.70,
1.50,-10.50,
3.30,-10.50,
3.50,-13.00,
4.50,-20.50,
5.00,-23.00,
5.80,-23.00,
6.50,-28.60,
8.50,-28.60,
9.50,-31.00,
10.10,-35.00,
12.30,-35.00,
12.60,-36.40,
13.00,-39.00,
13.80,-39.00,
14.50,-41.00,
15.00,-41.00,
19.00,-41.00,
23.00,-48.00,
26.50,-48.00,
31.00,-52.00,
48.50,-52.00,
51.90,-54.20,
59.30,-54.20,
61.10,-57.00,
64.00,-57.00,
66.00,-59.00,
74.00,-63.00,
76.00,-68.00,
82.00,-68.00,
94.00,-75.00,
120.00,-75.00,
125.00,-77.00,
169.00,-77.00,
171.00,-75.00,
180.00,-75.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,43
-180.00,-78.00,
-90.00,-78.00,
-68.00,-67.50,
-55.00,-65.00,
-39.00,-65.00,
-37.00,-63.00,
-28.00,-63.00,
-22.00,-61.00,
-16.00,-61.00,
-15.00,-59.06,
-14.20,-57.50,
-10.50,-57.50,
-10.00,-55.00,
-9.00,-55.00,
-8.50,-53.50,
-7.30,-47.50,
-6.00,-47.50,
-5.30,-42.50,
-4.50,-40.00,
-2.50,-40.00,
-1.00,-30.00,
0.00,-30.00,
1.00,-30.00,
2.50,-40.00,
4.50,-40.00,
5.30,-42.50,
6.00,-47.50,
7.30,-47.50,
8.50,-53.50,
9.00,-55.00,
10.00,-55.00,
10.50,-57.50,
14.20,-57.50,
15.00,-59.06,
16.00,-61.00,
22.00,-61.00,
28.00,-63.00,
37.00,-63.00,
39.00,-65.00,
55.00,-65.00,
68.00,-67.50,
90.00,-78.00,
180.00,-78.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,63
-180.00,-75.00,
-171.00,-75.00,
-169.00,-76.00,
-95.00,-76.00,
-90.00,-72.00,
-82.00,-71.00,
-71.00,-59.00,
-59.50,-59.00,
-53.00,-56.00,
-47.00,-56.00,
-45.00,-55.00,
-35.00,-55.00,
-30.50,-50.00,
-23.50,-50.00,
-20.50,-47.00,
-18.00,-47.00,
-15.00,-40.50,
-14.50,-38.50,
-12.80,-38.50,
-12.00,-35.00,
-9.40,-35.00,
-7.90,-30.00,
-7.30,-30.00,
-5.80,-23.00,
-5.00,-23.00,
-4.60,-20.00,
-3.00,-10.75,
-1.53,-10.75,
-1.05,-4.43,
-0.57,-1.39,
-0.10,0.00,
0.00,0.00,
0.10,0.00,
0.57,-1.39,
1.05,-4.43,
1.53,-10.75,
3.00,-10.75,
4.60,-20.00,
5.00,-23.00,
5.80,-23.00,
7.30,-30.00,
7.90,-30.00,
9.40,-35.00,
12.00,-35.00,
12.80,-38.50,
14.50,-38.50,
15.00,-40.50,
18.00,-47.00,
20.50,-47.00,
23.50,-50.00,
30.50,-50.00,
35.00,-55.00,
45.00,-55.00,
47.00,-56.00,
53.00,-56.00,
59.50,-59.00,
71.00,-59.00,
82.00,-71.00,
90.00,-72.00,
95.00,-76.00,
169.00,-76.00,
