REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,P8-105
PATNUM:,3004B
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19910907
LOWFRQ:,10500
HGHFRQ:,10700
GUNITS:,DBI/DBR
LWGAIN:,45.8
MDGAIN:,45.9
HGGAIN:,46.0
AZWIDT:,0.90
ELWIDT:,0.90
ATVSWR:,1.10
FRTOBA:,53.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,41
-180.00,-53.00,
-170.00,-53.00,
-170.00,-57.00,
-120.00,-57.00,
-105.00,-47.00,
-65.00,-47.00,
-60.00,-45.00,
-15.00,-45.00,
-11.50,-45.00,
-7.50,-39.00,
-6.00,-39.00,
-5.00,-33.00,
-2.00,-27.00,
-1.50,-27.00,
-1.30,-24.00,
-1.00,-24.00,
-0.60,-10.00,
-0.50,-2.00,
-0.40,-1.00,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.40,-1.00,
0.50,-2.00,
0.60,-10.00,
1.00,-24.00,
1.30,-24.00,
1.50,-27.00,
2.00,-27.00,
5.00,-33.00,
6.00,-39.00,
7.50,-39.00,
11.50,-45.00,
15.00,-45.00,
60.00,-45.00,
65.00,-47.00,
105.00,-47.00,
120.00,-57.00,
170.00,-57.00,
170.00,-53.00,
180.00,-53.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.00,-61.00,
-50.00,-61.00,
-45.00,-59.00,
-20.00,-59.00,
-15.00,-57.00,
-6.50,-57.00,
-3.00,-45.00,
-1.50,-45.00,
-0.50,-30.00,
-0.10,-30.00,
0.00,-30.00,
0.10,-30.00,
0.50,-30.00,
1.50,-45.00,
3.00,-45.00,
6.50,-57.00,
15.00,-57.00,
20.00,-59.00,
45.00,-59.00,
50.00,-61.00,
180.00,-61.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,43
-180.00,-53.00,
-170.00,-53.00,
-170.00,-57.00,
-118.00,-57.00,
-110.00,-47.00,
-95.00,-47.00,
-93.00,-51.00,
-55.00,-51.00,
-45.00,-47.50,
-22.00,-47.50,
-17.00,-37.50,
-15.00,-37.50,
-10.50,-37.50,
-9.50,-33.00,
-6.00,-33.00,
-3.00,-28.00,
-1.00,-28.00,
-0.60,-10.00,
-0.50,-2.00,
-0.40,-1.00,
-0.20,-0.20,
0.00,0.00,
0.20,-0.20,
0.40,-1.00,
0.50,-2.00,
0.60,-10.00,
1.00,-28.00,
3.00,-28.00,
6.00,-33.00,
9.50,-33.00,
10.50,-37.50,
15.00,-37.50,
17.00,-37.50,
22.00,-47.50,
45.00,-47.50,
55.00,-51.00,
93.00,-51.00,
95.00,-47.00,
110.00,-47.00,
118.00,-57.00,
170.00,-57.00,
170.00,-53.00,
180.00,-53.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-61.00,
-15.00,-61.00,
-13.00,-61.00,
-9.00,-47.50,
-1.50,-47.50,
-0.50,-30.00,
-0.10,-30.00,
0.00,-30.00,
0.10,-30.00,
0.50,-30.00,
1.50,-47.50,
9.00,-47.50,
13.00,-61.00,
15.00,-61.00,
180.00,-61.00,
ENDFIL:,EOF
