REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHP6-74
PATNUM:,3321
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,20000826
LOWFRQ:,7425
HGHFRQ:,7900
GUNITS:,DBI/DBR
LWGAIN:,40.0
MDGAIN:,40.3
HGGAIN:,40.6
AZWIDT:,1.50
ELWIDT:,1.50
ATVSWR:,1.15
FRTOBA:,68.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,65
-180.00,-68.00,
-135.00,-68.00,
-100.00,-66.00,
-90.00,-62.00,
-67.50,-48.00,
-55.00,-42.50,
-47.50,-40.50,
-37.50,-38.00,
-30.00,-38.00,
-30.00,-36.00,
-22.50,-34.00,
-15.00,-34.00,
-10.50,-32.00,
-9.00,-29.00,
-7.50,-25.00,
-5.00,-23.00,
-4.00,-20.00,
-1.86,-20.00,
-1.75,-17.00,
-1.60,-13.33,
-1.50,-11.54,
-1.37,-9.20,
-1.23,-7.17,
-1.10,-5.48,
-0.95,-4.03,
-0.83,-3.01,
-0.71,-2.13,
-0.60,-1.52,
-0.47,-0.98,
-0.35,-0.51,
-0.25,-0.30,
-0.16,-0.10,
0.00,0.00,
0.16,-0.10,
0.25,-0.30,
0.35,-0.51,
0.47,-0.98,
0.60,-1.52,
0.71,-2.13,
0.83,-3.01,
0.95,-4.03,
1.10,-5.48,
1.23,-7.17,
1.37,-9.20,
1.50,-11.54,
1.60,-13.33,
1.75,-17.00,
1.86,-20.00,
4.00,-20.00,
5.00,-23.00,
7.50,-25.00,
9.00,-29.00,
10.50,-32.00,
15.00,-34.00,
22.50,-34.00,
30.00,-36.00,
30.00,-38.00,
37.50,-38.00,
47.50,-40.50,
55.00,-42.50,
67.50,-48.00,
90.00,-62.00,
100.00,-66.00,
135.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-70.00,
-82.50,-70.00,
-60.00,-56.00,
-45.00,-50.00,
-30.00,-50.00,
-15.00,-47.00,
-12.50,-47.00,
-7.50,-44.00,
-5.00,-42.00,
-2.50,-42.00,
-1.50,-32.00,
0.00,-32.00,
1.50,-32.00,
2.50,-42.00,
5.00,-42.00,
7.50,-44.00,
12.50,-47.00,
15.00,-47.00,
30.00,-50.00,
45.00,-50.00,
60.00,-56.00,
82.50,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,63
-180.00,-68.00,
-105.00,-68.00,
-83.00,-66.00,
-68.00,-58.00,
-53.00,-45.00,
-45.00,-41.50,
-35.00,-38.00,
-30.00,-38.00,
-30.00,-37.00,
-25.00,-36.00,
-17.50,-34.00,
-12.50,-30.00,
-9.00,-28.00,
-7.50,-26.00,
-3.50,-26.00,
-3.00,-22.00,
-2.00,-22.00,
-1.96,-19.90,
-1.72,-14.99,
-1.50,-10.80,
-1.27,-7.34,
-1.14,-5.69,
-1.00,-4.37,
-0.87,-3.32,
-0.75,-2.47,
-0.64,-1.76,
-0.55,-1.32,
-0.45,-0.81,
-0.34,-0.47,
-0.25,-0.20,
-0.15,-0.10,
0.00,0.00,
0.15,-0.10,
0.25,-0.20,
0.34,-0.47,
0.45,-0.81,
0.55,-1.32,
0.64,-1.76,
0.75,-2.47,
0.87,-3.32,
1.00,-4.37,
1.14,-5.69,
1.27,-7.34,
1.50,-10.80,
1.72,-14.99,
1.96,-19.90,
2.00,-22.00,
3.00,-22.00,
3.50,-26.00,
7.50,-26.00,
9.00,-28.00,
12.50,-30.00,
17.50,-34.00,
25.00,-36.00,
30.00,-37.00,
30.00,-38.00,
35.00,-38.00,
45.00,-41.50,
53.00,-45.00,
68.00,-58.00,
83.00,-66.00,
105.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.00,-70.00,
-105.00,-70.00,
-83.00,-66.00,
-60.00,-56.00,
-45.00,-54.00,
-25.00,-54.00,
-20.00,-46.50,
-15.00,-46.50,
-7.50,-46.00,
-5.00,-46.00,
-2.50,-42.00,
-1.50,-32.00,
0.00,-32.00,
1.50,-32.00,
2.50,-42.00,
5.00,-46.00,
7.50,-46.00,
15.00,-46.50,
20.00,-46.50,
25.00,-54.00,
45.00,-54.00,
60.00,-56.00,
83.00,-66.00,
105.00,-70.00,
180.00,-70.00,
ENDFIL:,EOF
