REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX10-127
PATNUM:,1259H
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19860611
LOWFRQ:,12700
HGHFRQ:,13250
GUNITS:,DBI/DBR
LWGAIN:,48.7
MDGAIN:,48.8
HGGAIN:,49.0
AZWIDT:,0.60
ELWIDT:,0.60
ATVSWR:,1.10
FRTOBA:,82.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,72
-180.00,-82.00,
-100.00,-82.00,
-90.00,-80.68,
-80.00,-75.29,
-75.00,-72.42,
-70.00,-68.57,
-53.82,-68.57,
-50.00,-67.51,
-45.00,-65.79,
-40.00,-65.61,
-35.00,-65.43,
-30.00,-64.54,
-25.00,-63.64,
-20.00,-60.76,
-15.00,-57.64,
-12.28,-57.64,
-12.00,-53.01,
-8.56,-53.01,
-8.00,-46.24,
-7.00,-46.08,
-6.00,-45.94,
-5.00,-44.70,
-4.00,-35.97,
-3.00,-32.27,
-2.00,-28.57,
-1.09,-28.57,
-1.05,-27.34,
-0.94,-20.85,
-0.84,-16.39,
-0.73,-12.38,
-0.63,-8.96,
-0.52,-6.22,
-0.42,-3.47,
-0.31,-1.92,
-0.21,-0.37,
-0.10,-0.17,
0.00,-0.02,
0.10,-0.19,
0.21,-1.25,
0.31,-3.24,
0.42,-5.23,
0.52,-8.76,
0.63,-13.30,
0.73,-16.97,
0.84,-20.59,
0.94,-22.38,
1.02,-22.71,
1.50,-22.71,
2.00,-28.51,
2.87,-38.61,
5.00,-38.61,
5.92,-47.20,
9.00,-47.20,
9.35,-51.67,
12.00,-51.67,
13.00,-54.57,
14.00,-55.94,
15.00,-56.64,
20.00,-57.90,
25.00,-59.15,
30.00,-60.46,
35.00,-61.15,
40.00,-61.85,
45.00,-64.38,
50.00,-66.54,
50.01,-66.54,
65.00,-66.54,
70.00,-67.62,
75.00,-75.76,
80.00,-78.77,
86.00,-82.00,
180.00,-82.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,44
-180.00,-82.00,
-75.08,-82.00,
-70.00,-80.50,
-65.00,-79.81,
-56.31,-79.81,
-55.00,-79.03,
-49.03,-79.03,
-45.00,-77.20,
-31.76,-77.20,
-30.00,-74.39,
-14.91,-74.39,
-14.00,-71.75,
-13.00,-70.16,
-11.37,-70.16,
-11.00,-69.07,
-8.17,-69.07,
-8.00,-68.37,
-7.00,-68.19,
-6.00,-67.70,
-5.00,-66.80,
-3.37,-66.80,
-3.00,-64.68,
-1.87,-64.68,
-1.50,-53.62,
-1.00,-53.62,
-0.97,-53.62,
-0.40,-30.00,
0.00,-30.00,
0.40,-30.00,
1.00,-49.44,
1.50,-50.77,
2.00,-53.17,
2.97,-60.49,
5.00,-60.49,
6.00,-65.41,
7.00,-67.50,
7.79,-71.26,
11.00,-71.26,
11.38,-73.70,
45.00,-73.70,
48.47,-79.29,
75.00,-79.29,
80.00,-82.00,
180.00,-82.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,76
-180.00,-82.00,
-84.00,-82.00,
-80.00,-79.71,
-75.00,-74.97,
-70.00,-73.03,
-65.00,-71.08,
-60.00,-70.48,
-55.00,-69.87,
-50.00,-69.23,
-45.00,-68.58,
-40.00,-67.82,
-35.00,-67.07,
-30.00,-65.15,
-25.00,-62.99,
-20.00,-60.57,
-15.00,-57.94,
-12.73,-57.94,
-12.00,-52.52,
-9.10,-52.52,
-9.00,-52.16,
-8.00,-46.25,
-4.80,-46.25,
-4.00,-37.37,
-3.00,-34.06,
-2.09,-34.06,
-1.99,-32.49,
-1.88,-31.17,
-1.78,-29.84,
-1.67,-29.69,
-1.57,-29.55,
-1.46,-27.61,
-1.36,-26.58,
-1.25,-25.55,
-1.15,-24.81,
-1.05,-24.08,
-0.94,-20.99,
-0.84,-17.00,
-0.73,-13.01,
-0.63,-9.25,
-0.52,-6.47,
-0.42,-3.69,
-0.31,-2.04,
-0.21,-0.38,
-0.10,-0.19,
0.00,0.00,
0.10,-0.09,
0.21,-1.31,
0.31,-2.54,
0.42,-5.42,
0.52,-8.30,
0.63,-12.55,
