REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX6-107
PATNUM:,2142J
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19920715
LOWFRQ:,10700
HGHFRQ:,11700
GUNITS:,DBI/DBR
LWGAIN:,43.6
MDGAIN:,44.0
HGGAIN:,44.4
AZWIDT:,1.10
ELWIDT:,1.10
ATVSWR:,1.06
FRTOBA:,80.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,60
-180.00,-80.00,
-171.00,-80.00,
-169.00,-84.00,
-82.00,-84.00,
-74.00,-74.00,
-69.45,-71.25,
-62.79,-67.06,
-59.51,-67.06,
-50.67,-64.71,
-47.85,-64.71,
-44.11,-59.95,
-37.91,-59.95,
-31.35,-59.34,
-25.70,-59.34,
-21.14,-54.77,
-15.31,-52.18,
-15.00,-50.39,
-14.76,-49.00,
-13.94,-48.76,
-12.67,-47.70,
-10.39,-47.70,
-9.21,-40.98,
-8.84,-39.93,
-7.20,-39.67,
-6.20,-34.57,
-5.29,-34.57,
-4.83,-32.93,
-3.42,-25.15,
-2.14,-25.15,
-1.53,-16.19,
-1.02,-8.17,
-0.52,-2.25,
0.00,0.00,
0.55,-2.75,
1.04,-10.13,
1.75,-19.12,
2.48,-29.36,
3.60,-31.13,
4.07,-34.22,
5.56,-34.22,
6.44,-38.55,
8.93,-42.48,
9.50,-45.30,
10.85,-45.42,
12.00,-45.42,
14.00,-51.67,
15.00,-51.67,
15.68,-51.67,
21.33,-53.25,
29.07,-54.38,
30.26,-56.75,
38.64,-60.36,
41.92,-61.61,
49.12,-64.61,
55.23,-64.61,
62.00,-68.00,
90.00,-85.00,
169.00,-85.00,
171.00,-80.00,
180.00,-80.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,47
-180.00,-83.00,
-171.00,-83.00,
-169.00,-87.00,
-130.00,-87.00,
-80.00,-85.00,
-70.63,-79.69,
-60.70,-77.18,
-57.51,-73.94,
-52.77,-73.94,
-48.21,-72.24,
-44.38,-72.24,
-36.82,-72.14,
-20.23,-72.14,
-16.95,-69.47,
-15.00,-68.93,
-14.67,-68.84,
-9.84,-68.84,
-8.66,-65.34,
-7.20,-63.31,
-6.38,-59.63,
-5.38,-59.63,
-4.63,-57.26,
-3.34,-50.80,
-2.33,-45.00,
-1.66,-33.00,
0.00,-33.00,
1.30,-33.00,
2.34,-48.00,
3.89,-52.48,
4.63,-55.62,
5.51,-55.80,
6.65,-64.14,
7.47,-64.14,
9.21,-65.68,
11.48,-65.68,
12.76,-69.77,
15.00,-69.77,
18.05,-69.77,
24.61,-70.96,
37.64,-70.96,
42.02,-71.71,
52.13,-71.71,
58.00,-77.00,
80.00,-87.00,
169.00,-87.00,
171.00,-83.00,
180.00,-83.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,64
-180.00,-80.00,
-171.00,-80.00,
-169.00,-83.00,
-85.00,-83.00,
-77.00,-78.00,
-72.82,-70.72,
-67.26,-68.11,
-63.07,-67.44,
-55.05,-67.44,
-53.41,-66.47,
-48.21,-65.48,
-43.02,-63.45,
-37.00,-63.17,
-30.99,-59.89,
-27.25,-59.83,
-20.14,-55.86,
-15.13,-52.00,
-15.00,-50.12,
-14.95,-49.40,
-10.57,-49.40,
-9.11,-41.41,
-8.29,-40.84,
-7.93,-40.40,
-6.47,-40.40,
-5.19,-33.98,
-4.01,-33.98,
-3.28,-27.30,
-2.37,-27.30,
-1.58,-24.63,
-1.02,-8.37,
-0.57,-2.94,
0.00,0.00,
0.50,-2.15,
1.00,-9.91,
1.61,-27.24,
2.58,-30.94,
3.40,-32.77,
4.15,-35.05,
5.83,-35.05,
6.02,-36.00,
8.57,-44.97,
9.02,-44.97,
10.94,-45.19,
11.12,-46.25,
12.03,-46.25,
13.49,-49.69,
14.86,-49.69,
15.00,-50.72,
15.31,-53.01,
24.79,-53.01,
25.88,-53.51,
34.63,-56.53,
37.82,-56.65,
41.10,-59.47,
46.39,-62.24,
54.23,-62.44,
55.96,-63.11,
61.88,-66.77,
68.26,-72.95,
74.00,-76.00,
90.00,-85.00,
169.00,-85.00,
171.00,-80.00,
180.00,-80.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,48
-180.00,-83.00,
-171.00,-83.00,
-169.00,-84.00,
-90.00,-84.00,
-80.00,-83.00,
-66.00,-78.00,
-62.34,-75.01,
-57.14,-74.81,
-50.86,-74.81,
-46.48,-74.16,
-40.47,-71.00,
-15.00,-71.00,
-14.04,-71.00,
-13.12,-68.94,
-8.66,-68.94,
-7.66,-65.56,
-6.20,-65.56,
-5.56,-62.02,
-4.59,-58.27,
-3.00,-51.00,
-1.66,-33.00,
0.00,-33.00,
1.40,-33.00,
3.10,-54.79,
4.83,-57.91,
6.20,-64.45,
8.75,-64.45,
9.75,-65.26,
11.48,-68.15,
12.30,-68.15,
13.85,-68.55,
15.00,-68.55,
22.24,-68.55,
26.70,-69.95,
32.45,-69.95,
38.92,-71.91,
43.02,-71.91,
49.40,-72.06,
50.04,-72.06,
56.23,-72.72,
64.80,-75.64,
67.63,-79.00,
70.00,-81.00,
80.00,-83.00,
90.00,-87.00,
169.00,-87.00,
171.00,-83.00,
180.00,-83.00,
ENDFIL:,EOF
