REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL6-82
PATNUM:,2871C
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19800820
LOWFRQ:,8200
HGHFRQ:,8500
GUNITS:,DBI/DBR
LWGAIN:,40.6
MDGAIN:,40.8
HGGAIN:,41.0
AZWIDT:,1.50
ELWIDT:,1.50
ATVSWR:,1.06
FRTOBA:,48.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,35
-180.00,-48.00,
-170.00,-48.00,
-170.00,-57.00,
-138.50,-57.00,
-110.00,-43.00,
-50.00,-43.00,
-45.00,-41.00,
-25.00,-39.00,
-15.00,-39.00,
-11.40,-34.00,
-7.30,-34.00,
-6.30,-30.00,
-4.00,-24.00,
-2.00,-24.00,
-1.50,-9.00,
-1.00,-3.00,
-0.50,-0.90,
0.00,0.00,
0.50,-0.90,
1.00,-3.00,
1.50,-9.00,
2.00,-24.00,
4.00,-24.00,
6.30,-30.00,
7.30,-34.00,
11.40,-34.00,
15.00,-39.00,
25.00,-39.00,
45.00,-41.00,
50.00,-43.00,
110.00,-43.00,
138.50,-57.00,
170.00,-57.00,
170.00,-48.00,
180.00,-48.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,29
-180.00,-57.00,
-170.00,-57.00,
-170.00,-61.00,
-115.00,-61.00,
-100.00,-55.90,
-44.00,-55.90,
-40.00,-53.00,
-18.50,-53.00,
-15.00,-51.40,
-13.00,-48.00,
-6.30,-48.00,
-5.00,-46.00,
-2.50,-46.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
2.50,-46.00,
5.00,-46.00,
6.30,-48.00,
13.00,-48.00,
15.00,-51.40,
18.50,-53.00,
40.00,-53.00,
44.00,-55.90,
100.00,-55.90,
115.00,-61.00,
170.00,-61.00,
170.00,-57.00,
180.00,-57.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,37
-180.00,-48.00,
-170.00,-48.00,
-170.00,-57.00,
-125.00,-57.00,
-105.00,-43.00,
-95.00,-43.00,
-80.00,-48.00,
-60.00,-48.00,
-35.00,-38.00,
-25.00,-36.00,
-15.00,-36.00,
-14.50,-32.00,
-8.90,-32.00,
-4.00,-23.00,
-2.00,-23.00,
-1.50,-9.00,
-1.00,-3.00,
-0.50,-0.90,
0.00,0.00,
0.50,-0.90,
1.00,-3.00,
1.50,-9.00,
2.00,-23.00,
4.00,-23.00,
8.90,-32.00,
14.50,-32.00,
15.00,-36.00,
25.00,-36.00,
35.00,-38.00,
60.00,-48.00,
80.00,-48.00,
95.00,-43.00,
105.00,-43.00,
125.00,-57.00,
170.00,-57.00,
170.00,-48.00,
180.00,-48.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.00,-57.00,
-170.00,-57.00,
-170.00,-61.00,
-120.00,-61.00,
-110.50,-55.90,
-30.00,-55.90,
-15.00,-53.80,
-13.00,-53.00,
-8.00,-53.00,
-3.50,-51.00,
-2.50,-46.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
2.50,-46.00,
3.50,-51.00,
8.00,-53.00,
13.00,-53.00,
15.00,-53.80,
30.00,-55.90,
110.50,-55.90,
120.00,-61.00,
170.00,-61.00,
170.00,-57.00,
180.00,-57.00,
ENDFIL:,EOF
