REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VP4A-142
PATNUM:,4184
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19940912
LOWFRQ:,14250
HGHFRQ:,15350
GUNITS:,DBI/DBR
LWGAIN:,42.4
MDGAIN:,42.7
HGGAIN:,43.0
AZWIDT:,1.20
ELWIDT:,1.20
ATVSWR:,1.20
FRTOBA:,53.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,41
-180.0,-53.0,
-120.0,-53.0,
-100.0,-45.4,
-69.7,-45.4,
-65.0,-43.6,
-60.0,-40.7,
-15.0,-40.7,
-12.0,-40.7,
-10.0,-36.8,
-6.0,-34.2,
-5.0,-31.5,
-4.0,-26.2,
-1.9,-26.2,
-1.8,-25.1,
-1.6,-21.8,
-1.4,-16.2,
-1.1,-8.6,
-0.7,-2.9,
-0.5,-1.5,
-0.2,0.0,
0.0,-0.3,
0.2,-0.3,
0.5,-1.5,
0.7,-2.9,
1.1,-8.6,
1.4,-16.2,
1.6,-21.8,
1.8,-25.1,
1.9,-26.2,
4.0,-26.2,
5.0,-31.5,
6.0,-34.2,
10.0,-36.8,
12.0,-40.7,
15.0,-40.7,
60.0,-40.7,
65.0,-43.6,
69.7,-45.4,
100.0,-45.4,
120.0,-53.0,
180.0,-53.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.0,-56.0,
-64.7,-56.0,
-60.0,-54.1,
-55.0,-51.9,
-15.0,-51.4,
-12.0,-51.4,
-11.0,-49.3,
-7.0,-46.0,
-1.5,-46.0,
-0.7,-32.0,
0.0,-32.0,
0.7,-32.0,
1.5,-46.0,
7.0,-46.0,
11.0,-49.3,
12.0,-51.4,
15.0,-51.4,
55.0,-51.9,
60.0,-54.1,
64.7,-56.0,
180.0,-56.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,45
-180.0,-53.0,
-110.0,-53.0,
-100.0,-45.7,
-60.0,-45.7,
-45.0,-45.7,
-40.0,-44.7,
-30.0,-38.8,
-15.0,-34.4,
-12.0,-34.4,
-12.0,-34.3,
-11.0,-30.7,
-10.0,-27.1,
-6.0,-27.1,
-6.0,-27.1,
-1.7,-27.1,
-1.6,-23.9,
-1.4,-14.7,
-1.1,-9.7,
-0.9,-6.7,
-0.7,-3.7,
-0.5,-1.6,
-0.2,-0.3,
0.0,0.0,
0.2,-0.3,
0.5,-1.6,
0.7,-3.7,
0.9,-6.7,
1.1,-9.7,
1.4,-14.7,
1.6,-23.9,
1.7,-27.1,
6.0,-27.1,
6.0,-27.1,
10.0,-27.1,
11.0,-30.7,
12.0,-34.3,
12.0,-34.4,
15.0,-34.4,
30.0,-38.8,
40.0,-44.7,
45.0,-45.7,
60.0,-45.7,
100.0,-45.7,
110.0,-53.0,
180.0,-53.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.0,-56.0,
-85.0,-56.0,
-65.0,-54.6,
-15.0,-53.5,
-10.5,-53.5,
-10.0,-51.4,
-5.0,-51.4,
-1.5,-44.1,
-0.7,-32.0,
0.0,-32.0,
0.7,-32.0,
1.5,-44.1,
5.0,-51.4,
10.0,-51.4,
10.5,-53.5,
15.0,-53.5,
65.0,-54.6,
85.0,-56.0,
180.0,-56.0,
ENDFIL:,EOF
