REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL8-37
PATNUM:,2403D
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19760309
LOWFRQ:,3700
HGHFRQ:,4200
GUNITS:,DBI/DBR
LWGAIN:,36.7
MDGAIN:,37.3
HGGAIN:,37.8
AZWIDT:,2.40
ELWIDT:,2.40
ATVSWR:,1.06
FRTOBA:,42.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,37
-180.00,-41.90,
-170.00,-41.90,
-170.00,-50.90,
-130.50,-50.90,
-102.60,-36.80,
-96.50,-39.90,
-44.50,-39.90,
-34.50,-32.90,
-13.90,-32.90,
-10.00,-28.40,
-7.80,-28.40,
-7.10,-25.00,
-3.90,-21.00,
-3.00,-21.00,
-2.00,-6.20,
-1.50,-3.00,
-1.00,-1.30,
-0.50,-0.40,
0.00,0.00,
0.50,-0.40,
1.00,-1.30,
1.50,-3.00,
2.00,-6.20,
3.00,-21.00,
3.90,-21.00,
7.10,-25.00,
7.80,-28.40,
10.00,-28.40,
13.90,-32.90,
34.50,-32.90,
44.50,-39.90,
96.50,-39.90,
102.60,-36.80,
130.50,-50.90,
170.00,-50.90,
170.00,-41.90,
180.00,-41.90,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,19
-180.00,-56.90,
-121.00,-56.90,
-106.00,-51.90,
-44.00,-51.90,
-32.00,-44.70,
-20.00,-42.80,
-15.00,-42.70,
-2.90,-41.80,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
2.90,-41.80,
15.00,-42.70,
20.00,-42.80,
32.00,-44.70,
44.00,-51.90,
106.00,-51.90,
121.00,-56.90,
180.00,-56.90,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,41
-180.00,-47.70,
-170.00,-47.70,
-170.00,-52.90,
-132.00,-52.90,
-102.50,-36.90,
-81.00,-36.90,
-76.00,-41.80,
-55.50,-41.80,
-20.20,-28.10,
-15.00,-28.00,
-10.00,-27.10,
-7.10,-25.00,
-6.70,-22.10,
-4.60,-21.80,
-3.90,-21.00,
-3.00,-21.00,
-2.00,-6.20,
-1.50,-3.00,
-1.00,-1.30,
-0.50,-0.40,
0.00,0.00,
0.50,-0.40,
1.00,-1.30,
1.50,-3.00,
2.00,-6.20,
3.00,-21.00,
3.90,-21.00,
4.60,-21.80,
6.70,-22.10,
7.10,-25.00,
10.00,-27.10,
15.00,-28.00,
20.20,-28.10,
55.50,-41.80,
76.00,-41.80,
81.00,-36.90,
102.50,-36.90,
132.00,-52.90,
170.00,-52.90,
170.00,-47.70,
180.00,-47.70,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,21
-180.00,-53.90,
-121.00,-53.90,
-106.00,-51.90,
-76.00,-51.90,
-56.50,-47.90,
-25.00,-47.90,
-15.00,-44.00,
-11.20,-40.00,
-2.50,-39.00,
-2.00,-30.00,
0.00,-30.00,
2.00,-30.00,
2.50,-39.00,
11.20,-40.00,
15.00,-44.00,
25.00,-47.90,
56.50,-47.90,
76.00,-51.90,
106.00,-51.90,
121.00,-53.90,
180.00,-53.90,
ENDFIL:,EOF
