REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VHP4A-74
PATNUM:,1330
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19980331
LOWFRQ:,7425
HGHFRQ:,7900
GUNITS:,DBI/DBR
LWGAIN:,36.4
MDGAIN:,36.6
HGGAIN:,36.9
AZWIDT:,2.30
ELWIDT:,2.30
ATVSWR:,1.15
FRTOBA:,62.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,49
-180.0,-62.0,
-120.0,-62.0,
-85.0,-50.0,
-60.0,-34.0,
-31.5,-34.0,
-30.0,-32.0,
-22.0,-32.0,
-20.0,-30.0,
-15.0,-28.0,
-10.0,-27.0,
-8.0,-21.0,
-5.0,-20.0,
-4.0,-18.0,
-2.5,-18.0,
-2.4,-16.1,
-2.3,-13.5,
-2.1,-11.0,
-1.8,-8.0,
-1.6,-6.0,
-1.3,-3.8,
-1.0,-2.0,
-0.7,-0.9,
-0.4,-0.4,
-0.2,0.0,
0.0,0.0,
0.2,0.0,
0.4,-0.4,
0.7,-0.9,
1.0,-2.0,
1.3,-3.8,
1.6,-6.0,
1.8,-8.0,
2.1,-11.0,
2.3,-13.5,
2.4,-16.1,
2.5,-18.0,
4.0,-18.0,
5.0,-20.0,
8.0,-21.0,
10.0,-27.0,
15.0,-28.0,
20.0,-30.0,
22.0,-32.0,
30.0,-32.0,
31.5,-34.0,
60.0,-34.0,
85.0,-50.0,
120.0,-62.0,
180.0,-62.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.0,-62.0,
-84.0,-62.0,
-66.0,-50.0,
-50.0,-47.0,
-23.0,-46.0,
-15.0,-44.0,
-12.0,-44.0,
-10.0,-40.0,
-5.0,-40.0,
-3.0,-32.0,
0.0,-32.0,
3.0,-32.0,
5.0,-40.0,
10.0,-40.0,
12.0,-44.0,
15.0,-44.0,
23.0,-46.0,
50.0,-47.0,
66.0,-50.0,
84.0,-62.0,
180.0,-62.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,47
-180.0,-62.0,
-95.0,-62.0,
-80.0,-58.0,
-65.0,-46.0,
-46.0,-36.0,
-34.0,-36.0,
-29.0,-32.0,
-24.0,-32.0,
-22.0,-28.0,
-15.0,-28.0,
-12.0,-28.0,
-9.0,-22.0,
-3.1,-22.0,
-3.0,-20.0,
-2.7,-16.4,
-2.5,-13.5,
-2.2,-9.7,
-1.8,-6.2,
-1.4,-3.7,
-1.1,-2.1,
-0.8,-1.0,
-0.5,-0.2,
0.0,0.0,
0.0,0.0,
0.5,-0.2,
0.8,-1.0,
1.1,-2.1,
1.4,-3.7,
1.8,-6.2,
2.2,-9.7,
2.5,-13.5,
2.7,-16.4,
3.0,-20.0,
3.1,-22.0,
9.0,-22.0,
12.0,-28.0,
15.0,-28.0,
22.0,-28.0,
24.0,-32.0,
29.0,-32.0,
34.0,-36.0,
46.0,-36.0,
65.0,-46.0,
80.0,-58.0,
95.0,-62.0,
180.0,-62.0,
1330.0,0.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,25
-180.0,-62.0,
-120.0,-62.0,
-90.0,-56.0,
-80.0,-56.0,
-70.0,-53.0,
-43.0,-52.0,
-35.0,-47.0,
-20.0,-47.0,
-15.0,-46.0,
-9.0,-41.0,
-5.0,-40.0,
-3.0,-32.0,
0.0,-32.0,
3.0,-32.0,
5.0,-40.0,
9.0,-41.0,
15.0,-46.0,
20.0,-47.0,
35.0,-47.0,
43.0,-52.0,
70.0,-53.0,
80.0,-56.0,
90.0,-56.0,
120.0,-62.0,
180.0,-62.0,
ENDFIL:,EOF
