REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PL4-107
PATNUM:,3214E
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19900615
LOWFRQ:,10700
HGHFRQ:,11700
GUNITS:,DBI/DBR
LWGAIN:,40.1
MDGAIN:,40.5
HGGAIN:,40.9
AZWIDT:,1.60
ELWIDT:,1.60
ATVSWR:,1.08
FRTOBA:,46.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,51
-180.00,-46.00,
-171.00,-46.00,
-170.00,-57.00,
-152.00,-57.00,
-112.00,-40.00,
-105.00,-40.00,
-80.50,-44.00,
-61.00,-38.00,
-35.00,-38.00,
-16.50,-34.00,
-15.00,-34.00,
-8.00,-34.00,
-7.50,-29.80,
-5.00,-23.00,
-3.00,-20.00,
-1.84,-20.00,
-1.68,-15.07,
-1.59,-13.08,
-1.51,-9.93,
-1.26,-6.95,
-1.20,-4.80,
-1.10,-3.00,
-0.95,-2.00,
-0.67,-1.16,
-0.42,-0.33,
0.00,0.00,
0.42,-0.33,
0.67,-1.16,
0.95,-2.00,
1.10,-3.00,
1.20,-4.80,
1.26,-6.95,
1.51,-9.93,
1.59,-13.08,
1.68,-15.07,
1.84,-20.00,
3.10,-20.00,
5.00,-23.00,
7.50,-29.80,
8.00,-34.00,
15.00,-34.00,
16.50,-34.00,
35.00,-38.00,
61.00,-38.00,
80.50,-44.00,
105.00,-40.00,
112.00,-40.00,
152.00,-57.00,
170.00,-57.00,
171.00,-46.00,
180.00,-46.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,23
-180.00,-57.00,
-170.00,-57.00,
-77.50,-57.00,
-56.00,-53.00,
-30.00,-53.00,
-20.00,-51.00,
-15.00,-51.00,
-6.80,-51.00,
-4.00,-51.00,
-2.00,-50.00,
-1.60,-30.00,
0.00,-30.00,
1.60,-30.00,
2.00,-50.00,
4.00,-51.00,
6.80,-51.00,
15.00,-51.00,
20.00,-51.00,
30.00,-53.00,
56.00,-53.00,
77.50,-57.00,
170.00,-57.00,
180.00,-57.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,47
-180.00,-46.00,
-171.00,-46.00,
-170.00,-57.00,
-132.00,-57.00,
-107.00,-41.00,
-90.50,-41.00,
-71.00,-46.00,
-61.00,-46.00,
-31.50,-36.00,
-26.00,-36.00,
-15.00,-34.00,
-14.00,-29.00,
-7.00,-29.00,
-5.10,-22.00,
-3.10,-20.00,
-2.00,-20.00,
-1.80,-15.20,
-1.40,-10.10,
-1.30,-8.10,
-1.25,-5.00,
-0.90,-2.80,
-0.70,-1.00,
-0.40,-0.50,
0.00,0.00,
0.40,-0.50,
0.70,-1.00,
0.90,-2.80,
1.25,-5.00,
1.30,-8.10,
1.40,-10.10,
1.80,-15.20,
2.00,-20.00,
3.10,-20.00,
5.10,-22.00,
7.00,-29.00,
14.00,-29.00,
15.00,-34.00,
26.00,-36.00,
31.50,-36.00,
61.00,-46.00,
71.00,-46.00,
90.50,-41.00,
107.00,-41.00,
132.00,-57.00,
170.00,-57.00,
171.00,-46.00,
180.00,-46.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.00,-57.00,
-25.00,-57.00,
-22.00,-54.00,
-15.00,-54.00,
-8.90,-54.00,
-6.70,-51.00,
-4.00,-51.00,
-2.00,-45.00,
-1.60,-30.00,
0.00,-30.00,
1.60,-30.00,
2.00,-45.00,
4.00,-51.00,
6.70,-51.00,
8.90,-54.00,
15.00,-54.00,
22.00,-54.00,
25.00,-57.00,
180.00,-57.12,
ENDFIL:,EOF
