REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHP10-59W
PATNUM:,3498
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19970522
LOWFRQ:,5925
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,42.4
MDGAIN:,43.3
HGGAIN:,43.7
AZWIDT:,1.30
ELWIDT:,1.30
ATVSWR:,1.06
FRTOBA:,78.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,84
-180.0,-78.0,
-100.0,-78.0,
-90.0,-75.4,
-80.0,-68.3,
-75.0,-63.8,
-70.0,-58.0,
-65.0,-57.8,
-60.0,-57.6,
-55.0,-57.0,
-50.0,-55.1,
-45.0,-53.7,
-40.0,-52.2,
-35.0,-50.0,
-30.0,-49.4,
-25.0,-48.7,
-20.0,-46.1,
-13.3,-46.1,
-13.0,-45.7,
-12.0,-43.9,
-11.0,-41.0,
-10.0,-38.2,
-9.0,-37.1,
-8.0,-36.0,
-7.0,-35.9,
-3.9,-35.9,
-3.8,-34.9,
-3.6,-34.7,
-3.4,-34.4,
-3.2,-33.9,
-3.0,-32.1,
-2.8,-30.0,
-2.5,-27.7,
-2.3,-27.5,
-2.1,-27.2,
-1.9,-26.7,
-1.7,-24.5,
-1.5,-17.8,
-1.3,-12.0,
-1.1,-7.2,
-0.8,-5.4,
-0.6,-2.6,
-0.4,-1.3,
-0.2,0.0,
0.0,0.0,
0.2,0.0,
0.4,-1.2,
0.6,-2.6,
0.8,-4.9,
1.1,-6.9,
1.3,-11.4,
1.5,-16.8,
1.7,-22.8,
1.9,-24.7,
2.1,-25.6,
2.3,-26.4,
2.5,-27.1,
2.8,-28.0,
3.0,-29.1,
3.2,-29.8,
3.2,-29.9,
4.0,-29.9,
5.0,-32.0,
5.7,-32.6,
10.0,-32.6,
11.0,-35.3,
12.0,-37.0,
13.0,-38.6,
13.6,-39.8,
20.0,-39.8,
25.0,-42.6,
30.0,-46.6,
35.0,-50.4,
40.0,-53.7,
45.0,-57.0,
50.0,-58.2,
51.3,-58.4,
65.0,-58.4,
70.0,-61.0,
75.0,-63.6,
80.0,-66.3,
90.0,-71.4,
100.0,-76.5,
