REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,HSX4-82
PATNUM:,1810
FEDORN:,LEFT 
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19980526
LOWFRQ:,8200
HGHFRQ:,8500
GUNITS:,DBI/DBR
LWGAIN:,37.5
MDGAIN:,37.6
HGGAIN:,37.7
AZWIDT:,2.30
ELWIDT:,2.30
ATVSWR:,1.08
FRTOBA:,63.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,40
-180.00,-63.00,
-88.00,-63.00,
-80.00,-55.00,
-60.00,-55.00,
-52.00,-46.00,
-40.00,-46.00,
-32.00,-41.00,
-15.00,-36.00,
-6.50,-22.00,
-2.78,-22.00,
-2.60,-18.00,
-2.37,-14.00,
-2.06,-10.00,
-1.87,-8.00,
-1.65,-6.00,
-1.37,-4.00,
-1.00,-2.00,
-0.80,-1.25,
-0.50,-0.50,
-0.30,-0.19,
0.00,0.00,
0.30,-0.19,
0.50,-0.50,
0.80,-1.25,
1.00,-2.00,
1.37,-4.00,
1.65,-6.00,
1.87,-8.00,
2.06,-10.00,
2.37,-14.00,
2.60,-18.00,
2.78,-22.00,
6.50,-22.00,
15.00,-33.00,
20.00,-38.00,
32.00,-40.00,
40.00,-47.00,
60.00,-48.00,
80.00,-63.00,
180.00,-63.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,19
-180.00,-68.00,
-120.00,-68.00,
-82.00,-68.00,
-72.00,-62.00,
-42.00,-55.00,
-18.00,-55.00,
-15.00,-52.00,
-12.00,-49.00,
-5.50,-49.00,
-2.50,-40.00,
0.00,-40.00,
2.50,-40.00,
5.50,-49.00,
12.00,-49.00,
15.00,-52.00,
38.00,-52.00,
60.00,-59.00,
84.00,-68.00,
180.00,-68.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,42
-180.00,-63.00,
-86.00,-63.00,
-78.00,-55.00,
-66.00,-55.00,
-58.00,-45.00,
-42.00,-45.00,
-26.00,-37.00,
-15.00,-28.00,
-6.00,-21.00,
-2.77,-21.00,
-2.60,-18.00,
-2.37,-14.00,
-2.06,-10.00,
-1.87,-8.00,
-1.65,-6.00,
-1.37,-4.00,
-1.00,-2.00,
-0.80,-1.25,
-0.50,-0.50,
-0.30,-0.19,
0.00,0.00,
0.30,-0.19,
0.50,-0.50,
0.80,-1.25,
1.00,-2.00,
1.37,-4.00,
1.65,-6.00,
1.87,-8.00,
2.06,-10.00,
2.37,-14.00,
2.60,-18.00,
2.77,-21.00,
6.00,-21.00,
15.00,-30.00,
22.00,-37.00,
40.00,-37.00,
48.00,-46.00,
60.00,-46.00,
70.00,-56.00,
80.00,-56.00,
92.00,-63.00,
180.00,-63.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,18
-180.00,-68.00,
-84.00,-68.00,
-68.00,-57.00,
-20.00,-57.00,
-15.00,-51.00,
-10.00,-46.00,
-4.00,-46.00,
-2.40,-40.00,
0.00,-40.00,
2.50,-40.00,
4.00,-46.00,
10.00,-46.00,
15.00,-49.00,
38.00,-50.00,
42.00,-54.00,
68.00,-54.00,
89.00,-68.00,
180.00,-68.00,
ENDFIL:,EOF
