REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,VP2-275
PATNUM:,4247
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19940819
LOWFRQ:,27500
HGHFRQ:,29500
GUNITS:,DBI/DBR
LWGAIN:,42.0
MDGAIN:,42.3
HGGAIN:,42.6
AZWIDT:,1.20
ELWIDT:,1.20
ATVSWR:,1.20
FRTOBA:,53.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,85
-180.0,-53.0,
-115.0,-53.0,
-100.0,-50.0,
-90.0,-49.0,
-85.0,-46.0,
-59.0,-40.0,
-31.0,-37.0,
-15.0,-37.0,
-11.5,-37.0,
-7.0,-29.0,
-3.5,-23.0,
-1.8,-19.0,
-1.5,-19.0,
-1.5,-18.0,
-1.4,-17.0,
-1.4,-16.0,
-1.3,-15.0,
-1.3,-14.0,
-1.3,-13.0,
-1.2,-12.0,
-1.1,-11.0,
-1.1,-10.0,
-1.0,-9.0,
-1.0,-8.0,
-0.9,-7.0,
-0.9,-6.0,
-0.8,-5.0,
-0.8,-4.8,
-0.7,-4.2,
-0.7,-3.6,
-0.6,-3.0,
-0.5,-2.4,
-0.5,-1.8,
-0.4,-1.2,
-0.3,-0.6,
-0.2,-0.3,
-0.2,-0.3,
-0.2,-0.3,
-0.2,-0.2,
-0.1,-0.2,
-0.1,-0.1,
-0.1,-0.1,
0.0,0.0,
0.1,-0.1,
0.1,-0.1,
0.1,-0.2,
0.2,-0.2,
0.2,-0.3,
0.2,-0.3,
0.2,-0.3,
0.3,-0.6,
0.4,-1.2,
0.5,-1.8,
0.5,-2.4,
0.6,-3.0,
0.7,-3.6,
0.7,-4.2,
0.8,-4.8,
0.8,-5.0,
0.9,-6.0,
0.9,-7.0,
1.0,-8.0,
1.0,-9.0,
1.1,-10.0,
1.1,-11.0,
1.2,-12.0,
1.3,-13.0,
1.3,-14.0,
1.3,-15.0,
1.4,-16.0,
1.4,-17.0,
1.5,-18.0,
1.5,-19.0,
1.8,-19.0,
3.5,-23.0,
7.0,-29.0,
11.5,-37.0,
15.0,-37.0,
31.0,-37.0,
59.0,-40.0,
85.0,-46.0,
90.0,-49.0,
100.0,-50.0,
115.0,-53.0,
180.0,-53.0,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,21
-180.0,-56.0,
-70.0,-56.0,
-63.0,-53.0,
-20.0,-50.0,
-15.0,-50.0,
-10.0,-50.0,
-7.0,-45.0,
-4.0,-44.0,
-1.5,-44.0,
-0.5,-32.0,
0.0,-32.0,
0.5,-32.0,
1.5,-44.0,
4.0,-44.0,
7.0,-45.0,
10.0,-50.0,
15.0,-50.0,
20.0,-50.0,
63.0,-53.0,
70.0,-56.0,
180.0,-56.0,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,87
-180.0,-56.0,
-110.0,-56.0,
-101.0,-50.0,
-68.0,-42.0,
-57.0,-40.0,
-22.0,-38.0,
-17.0,-32.0,
-15.0,-31.0,
-6.0,-31.0,
-5.0,-28.0,
-2.5,-28.0,
-1.8,-20.0,
-1.5,-20.0,
-1.5,-19.0,
-1.5,-18.0,
-1.4,-17.0,
-1.4,-16.0,
-1.3,-15.0,
-1.3,-14.0,
-1.3,-13.0,
-1.2,-12.0,
-1.1,-11.0,
-1.1,-10.0,
-1.0,-9.0,
-1.0,-8.0,
-0.9,-7.0,
-0.9,-6.0,
-0.8,-5.0,
-0.8,-4.8,
-0.7,-4.2,
-0.7,-3.6,
-0.6,-3.0,
-0.5,-2.4,
-0.5,-1.8,
-0.4,-1.2,
-0.3,-0.6,
-0.2,-0.3,
-0.2,-0.3,
-0.2,-0.3,
-0.2,-0.2,
-0.1,-0.2,
-0.1,-0.1,
-0.1,-0.1,
0.0,0.0,
0.1,-0.1,
0.1,-0.1,
0.1,-0.2,
0.2,-0.2,
0.2,-0.3,
0.2,-0.3,
0.2,-0.3,
0.3,-0.6,
0.4,-1.2,
0.5,-1.8,
0.5,-2.4,
0.6,-3.0,
0.7,-3.6,
0.7,-4.2,
0.8,-4.8,
0.8,-5.0,
0.9,-6.0,
0.9,-7.0,
1.0,-8.0,
1.0,-9.0,
1.1,-10.0,
1.1,-11.0,
1.2,-12.0,
1.3,-13.0,
1.3,-14.0,
1.3,-15.0,
1.4,-16.0,
1.4,-17.0,
1.5,-18.0,
1.5,-19.0,
1.5,-20.0,
1.8,-20.0,
2.5,-28.0,
5.0,-28.0,
6.0,-31.0,
15.0,-31.0,
17.0,-32.0,
22.0,-38.0,
57.0,-40.0,
68.0,-42.0,
101.0,-50.0,
110.0,-56.0,
180.0,-56.0,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,19
-180.0,-58.0,
-70.0,-58.0,
-65.0,-56.0,
-28.0,-56.0,
-15.0,-52.0,
-10.0,-47.0,
-7.0,-44.0,
-1.5,-44.0,
-0.5,-32.0,
0.0,-32.0,
0.5,-32.0,
1.5,-44.0,
7.0,-44.0,
10.0,-47.0,
15.0,-52.0,
28.0,-56.0,
65.0,-56.0,
70.0,-58.0,
180.0,-58.0,
ENDFIL:,EOF
