REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,UHX6-65
PATNUM:,1717E
FEDORN:,RIGHT
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19911205
LOWFRQ:,6425
HGHFRQ:,7125
GUNITS:,DBI/DBR
LWGAIN:,39.1
MDGAIN:,39.5
HGGAIN:,40.0
AZWIDT:,1.70
ELWIDT:,1.70
ATVSWR:,1.06
FRTOBA:,70.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,57
-180.00,-70.00,
-90.00,-70.00,
-80.00,-65.00,
-50.00,-49.00,
-32.50,-45.00,
-23.00,-37.00,
-13.00,-37.00,
-9.50,-28.00,
-7.00,-26.00,
-5.00,-26.00,
-5.00,-24.00,
-3.10,-20.00,
-2.50,-20.00,
-2.10,-15.00,
-1.60,-10.00,
-1.50,-9.10,
-1.40,-8.10,
-1.30,-7.20,
-1.20,-6.30,
-1.10,-5.40,
-1.00,-4.60,
-0.90,-3.80,
-0.80,-3.00,
-0.60,-2.30,
-0.50,-1.70,
-0.40,-1.20,
-0.30,-0.70,
-0.20,-0.40,
-0.10,-0.10,
0.00,0.00,
0.10,0.00,
0.20,-0.10,
0.30,-0.40,
0.40,-0.80,
0.50,-1.20,
0.60,-1.80,
0.80,-2.40,
0.90,-3.10,
1.00,-4.00,
1.10,-4.80,
1.20,-5.80,
1.30,-6.80,
1.40,-7.80,
1.50,-8.90,
1.60,-10.00,
2.10,-15.00,
2.50,-17.00,
3.50,-18.00,
4.00,-25.00,
9.00,-33.00,
12.00,-42.00,
15.00,-42.90,
20.00,-43.00,
45.00,-47.00,
80.00,-63.00,
85.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,16
-180.00,-72.00,
-80.00,-72.00,
-65.00,-59.00,
-15.00,-56.00,
-13.00,-55.00,
-9.00,-48.00,
-5.00,-48.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
8.00,-50.00,
12.00,-54.00,
15.00,-54.00,
50.00,-62.00,
75.00,-72.00,
180.00,-72.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,51
-180.00,-70.00,
-90.00,-70.00,
-80.00,-65.00,
-70.00,-64.00,
-55.00,-52.00,
-30.00,-45.00,
-25.00,-41.00,
-15.00,-41.00,
-13.00,-41.00,
-9.50,-32.00,
-2.50,-21.90,
-2.10,-15.00,
-1.60,-10.00,
-1.50,-9.10,
-1.40,-8.20,
-1.30,-7.30,
-1.20,-6.40,
-1.10,-5.50,
-1.00,-4.70,
-0.90,-3.80,
-0.80,-3.10,
-0.60,-2.40,
-0.50,-1.70,
-0.40,-1.20,
-0.30,-0.70,
-0.20,-0.40,
-0.10,-0.10,
0.00,0.00,
0.20,-0.20,
0.30,-0.50,
0.40,-0.80,
0.50,-1.30,
0.60,-1.90,
0.80,-2.60,
0.90,-3.30,
1.00,-4.20,
1.10,-5.00,
1.20,-6.00,
1.30,-6.90,
1.40,-7.90,
1.50,-9.00,
1.60,-10.00,
2.10,-15.00,
2.50,-21.90,
9.50,-31.00,
13.00,-44.00,
35.00,-44.00,
65.00,-61.00,
81.00,-65.00,
85.00,-70.00,
180.00,-70.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,15
-180.00,-72.00,
-75.00,-72.00,
-50.00,-59.00,
-25.00,-59.00,
-15.00,-53.00,
-8.50,-52.00,
-3.50,-45.00,
-1.50,-30.00,
0.00,-30.00,
1.50,-30.00,
7.50,-52.00,
15.00,-58.00,
55.00,-61.00,
75.00,-72.00,
180.00,-72.00,
ENDFIL:,EOF
