REVNUM:,NSMA WG16.99.050
REVDAT:,19990520
ANTMAN:,ANDREW CORPORATION
MODNUM:,PX10-102
PATNUM:,3320
FEDORN:,NA
DESCR1:,
DESCR2:,
DESCR3:,
DESCR4:,
DESCR5:,
DTDATA:,19910901
LOWFRQ:,10200
HGHFRQ:,10700
GUNITS:,DBI/DBR
LWGAIN:,47.1
MDGAIN:,47.2
HGGAIN:,47.3
AZWIDT:,0.70
ELWIDT:,0.70
ATVSWR:,1.10
FRTOBA:,58.0
ELTILT:,0
PATTYP:,ENVELOPE
NOFREQ:,NA
PATFRE:,NA
NUMCUT:,4
PATCUT:,AZ
POLARI:,H/H
NUPOIN:,41
-180.00,-56.00,
-120.00,-56.00,
-100.00,-47.00,
-65.00,-47.00,
-50.00,-44.00,
-30.00,-44.00,
-15.00,-38.00,
-7.50,-25.00,
-4.00,-25.00,
-3.00,-20.00,
-1.00,-20.00,
-0.90,-19.80,
-0.80,-15.60,
-0.70,-12.00,
-0.60,-8.80,
-0.50,-6.10,
-0.40,-3.90,
-0.30,-2.20,
-0.20,-0.90,
-0.10,-0.20,
0.00,0.00,
0.10,-0.20,
0.20,-0.90,
0.30,-2.20,
0.40,-3.90,
0.50,-6.10,
0.60,-8.80,
0.70,-12.00,
0.80,-15.60,
0.90,-19.80,
1.00,-20.00,
3.00,-20.00,
4.00,-25.00,
7.50,-25.00,
15.00,-38.00,
30.00,-44.00,
50.00,-44.00,
65.00,-47.00,
100.00,-47.00,
120.00,-56.00,
180.00,-56.00,
PATCUT:,AZ
POLARI:,H/V
NUPOIN:,11
-180.00,-62.00,
-25.00,-62.00,
-15.00,-58.00,
-6.00,-43.00,
-2.50,-30.00,
0.00,-30.00,
2.50,-30.00,
6.00,-43.00,
15.00,-58.00,
25.00,-62.00,
180.00,-62.00,
PATCUT:,AZ
POLARI:,V/V
NUPOIN:,41
-180.00,-56.00,
-120.00,-56.00,
-100.00,-47.00,
-65.00,-47.00,
-50.00,-44.00,
-30.00,-44.00,
-15.00,-38.00,
-7.50,-25.00,
-4.00,-25.00,
-3.00,-20.00,
-1.00,-20.00,
-0.90,-19.80,
-0.80,-15.60,
-0.70,-12.00,
-0.60,-8.80,
-0.50,-6.10,
-0.40,-3.90,
-0.30,-2.20,
-0.20,-0.90,
-0.10,-0.20,
0.00,0.00,
0.10,-0.20,
0.20,-0.90,
0.30,-2.20,
0.40,-3.90,
0.50,-6.10,
0.60,-8.80,
0.70,-12.00,
0.80,-15.60,
0.90,-19.80,
1.00,-20.00,
3.00,-20.00,
4.00,-25.00,
7.50,-25.00,
15.00,-38.00,
30.00,-44.00,
50.00,-44.00,
65.00,-47.00,
100.00,-47.00,
120.00,-56.00,
180.00,-56.00,
PATCUT:,AZ
POLARI:,V/H
NUPOIN:,11
-180.00,-62.00,
-25.00,-62.00,
-15.00,-58.00,
-6.00,-43.00,
-2.50,-30.00,
0.00,-30.00,
2.50,-30.00,
6.00,-43.00,
15.00,-58.00,
25.00,-62.00,
180.00,-62.00,
ENDFIL:,EOF
